Gene = CHMP5
index = 370
Annotated 5SS: [  206  1173  2958  5775  6282 11623 13284]
Annotated 3SS: [ 1067  2910  5680  6209 11513 13170 15866]
SMsplice 5SS: [  206  1173  2958  6282 11623]
SMsplice 3SS: [ 1067  2910  6209 11513 15866]
top_k =  100
Partition function (log Z): 5.213624059858795

Sorted 5' Splice Sites (High to Low Probability):
Position 6282: 0.9999999999999999
Position 11623: 0.999974364248022
Position 1173: 0.9189488116920865
Position 206: 0.8352995646495933
Position 2958: 0.6549807394068814
Position 11838: 0.46329671143721957
Position 13284: 0.34181819447229883
Position 885: 0.3381757543678397
Position 11866: 0.20619131789284037
Position 5775: 0.2012587283131029
Position 3701: 0.18218305655202083
Position 3559: 0.16646753439007686
Position 2124: 0.1469884935998831
Position 8308: 0.14064342030870908
Position 1178: 0.06989217979066394
Position 2327: 0.057740135076371
Position 3554: 0.05086594928058484
Position 6714: 0.048432368293923306
Position 6690: 0.030767404374880875
Position 2829: 0.0222900403396941
Position 13258: 0.018553875493211105
Position 12022: 0.016895742512171692
Position 3922: 0.016407225711287752
Position 228: 0.013439695265384643
Position 2403: 0.0092310244099231
Position 2498: 0.009073106528209618
Position 854: 0.006582561035761015
Position 1201: 0.005049613518850401
Position 7004: 0.004914339356429063
Position 2991: 0.00396876204327674
Position 3028: 0.003498462954736737
Position 2040: 0.0029196916656091055
Position 598: 0.0009703561475808802
Position 1812: 0.0005755577952522562
Position 369: 0.00032788146748962115
Position 631: 0.00012442141807743795
Position 304: 1.8226210027535885e-05
Position 64: 1.4306081322690162e-05
Position 76: 1.3059633640362124e-05
Position 97: 1.1408370051413383e-07
Position 110: 1.043979465635424e-08
Position 116: 8.720043163254975e-09
Position 360: 9.934465678443617e-10
Position 90: 5.494379549203542e-11
Position 108: 4.157611633115499e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11513: 0.9999999999999998
Position 6209: 0.9999999999999994
Position 1067: 0.9571375918498252
Position 15866: 0.8906433177135159
Position 2910: 0.6624479644048946
Position 13170: 0.36746094905348
Position 3455: 0.27011163355058077
Position 11703: 0.23347603063902633
Position 11719: 0.22407407532252252
Position 5680: 0.2012587283131029
Position 8055: 0.14064342030870902
Position 11731: 0.12624266278786322
Position 3659: 0.11926669038589967
Position 2019: 0.09613418957703196
Position 6598: 0.07821661060514837
Position 567: 0.07562978330686641
Position 16029: 0.0744449714156471
Position 786: 0.056096004495301076
Position 1952: 0.055475560988850856
Position 11807: 0.05270244900984368
Position 2234: 0.0345124152442184
Position 11761: 0.032676954040895254
Position 969: 0.02862578085458553
Position 686: 0.02820651740465781
Position 2534: 0.022290040339694103
Position 597: 0.01821611235871767
Position 11932: 0.014170405264279316
Position 2157: 0.012876103001724717
Position 15678: 0.012490669543841117
Position 3424: 0.012484978451990906
Position 3515: 0.012130092516303866
Position 15601: 0.01151797977634259
Position 2237: 0.011335702745914835
Position 2257: 0.008993421253931932
Position 845: 0.008044027005543745
Position 11951: 0.00653951971057577
Position 1024: 0.005091667357222084
Position 2086: 0.003914749330551946
Position 1034: 0.002554042301651448
Position 6979: 0.0018133516470293701
Position 6520: 0.0017203386854238037
Position 428: 0.0016028537939528943
Position 807: 0.0014002779744419253
Position 6774: 0.001353955564928385
Position 1911: 0.0013437964637321924
Position 1979: 0.0012971886121116915
Position 754: 0.0011546412111001485
Position 271: 0.0011050997230159982
Position 662: 0.0010589095474741194
Position 3360: 0.0010386177067312646
Position 6790: 0.0010098555227033071
Position 3480: 0.0008917533224637456
Position 631: 0.0005841490562932518
Position 1633: 0.0005755577952522563
Position 496: 0.0005336020495068444
Position 577: 0.0003908594737098734
Position 764: 0.00033497211120865476
Position 502: 0.0002618267829044559
Position 1078: 0.00020744727649066905
Position 11736: 0.00016479299825172323
Position 699: 0.00012781496342882486
Position 392: 0.00012747990717421715
Position 1100: 0.00011926200326255627
Position 862: 8.56192051266229e-05
Position 1075: 7.057099119549539e-05
Position 1999: 6.932406192737088e-05
Position 11775: 6.599525364705732e-05
Position 11784: 5.943352603239229e-05
Position 369: 5.057761849734455e-05
Position 1044: 3.477757794996785e-05
Position 711: 1.9274612594442187e-06
Position 584: 1.2768342307196441e-06
Position 654: 1.0475329691820305e-06
Position 1125: 4.5582259922539903e-08
