Gene = HMMR
index = 658
Annotated 5SS: [  189  3405  4253  7199  9280 10722 10914 12704 13008 13656 15123 18251
 22239 22623 22818 23696 30003]
Annotated 3SS: [ 3305  4172  7150  9090 10634 10812 12628 12828 13506 14907 18133 22091
 22469 22717 23518 29839 30561]
SMsplice 5SS: [  189  3405 10722 10914 12704 13008 18251 22239 22623 22818 30003]
SMsplice 3SS: [ 3305 10634 10795 12628 12828 18133 22091 22469 22717 29839 30561]
top_k =  100
Partition function (log Z): -5.555490730014117

Sorted 5' Splice Sites (High to Low Probability):
Position 3405: 0.9999999999999993
Position 22818: 0.930718455450825
Position 10722: 0.8912981411799599
Position 13008: 0.8396634649643071
Position 10914: 0.8330640968984321
Position 9280: 0.8098141461967325
Position 189: 0.8007059603984031
Position 12704: 0.7718233995244048
Position 18251: 0.7415215276131877
Position 4253: 0.6294784035345377
Position 13656: 0.41394611185483304
Position 15123: 0.40862292706612696
Position 18382: 0.2532543540027123
Position 193: 0.16558134652414966
Position 10918: 0.1653469345147997
Position 7199: 0.16527805739542728
Position 1373: 0.029490599881913084
Position 8025: 0.026907938362477388
Position 23696: 0.016745462472938344
Position 446: 0.010970664891727704
Position 7386: 0.0050846446617851
Position 70: 0.004671720574365812
Position 32: 0.003860767153627601
Position 1312: 0.0036244636969434787
Position 3925: 0.0029189021342453637
Position 287: 0.0027592355647340296
Position 494: 0.002527075271607026
Position 772: 0.0009377234816043739
Position 932: 0.0008684079664308308
Position 513: 0.0007921875850054154
Position 1030: 0.0006235204031103652
Position 3835: 0.0006023385250748519
Position 3023: 0.00043261548181169435
Position 3641: 0.00034331619905935383
Position 905: 0.00032630943758473125
Position 3935: 0.0003149386619243732
Position 1516: 0.00021814135961951037
Position 3: 9.96288039324696e-05
Position 36: 1.1475111427459671e-05
Position 45: 1.1784401587557988e-06
Position 145: 1.0644526326781964e-07
Position 121: 1.0211862170357849e-07
Position 307: 4.32032025568135e-08
Position 77: 7.433730591854159e-09
Position 94: 5.659488688715738e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18133: 0.9947758816159
Position 3305: 0.9874372718413038
Position 22717: 0.9849415139248451
Position 10634: 0.8953921159636856
Position 12828: 0.8016768609626486
Position 30561: 0.7271613958006834
Position 12628: 0.7169471372131895
Position 10795: 0.5624562318456241
Position 9090: 0.45937626538821863
Position 4172: 0.4364626173650456
Position 10812: 0.4318608247838825
Position 9108: 0.3504378808085139
Position 13506: 0.3372918390711696
Position 14907: 0.2448062841113267
Position 4122: 0.1771977284021975
Position 14852: 0.16702322910432627
Position 7150: 0.13568573690427332
Position 23518: 0.11281754502492802
Position 24639: 0.10108831642692931
Position 12639: 0.054876262311215424
Position 13480: 0.05085809279103508
Position 12795: 0.032925531886899014
Position 13509: 0.026682984818841998
Position 7913: 0.024654719587853192
Position 6997: 0.016057309505177603
Position 1337: 0.015064252078198993
Position 4223: 0.013879335082798877
Position 7153: 0.01118893800119826
Position 3323: 0.0105822653469073
Position 1298: 0.006804783076261688
Position 22882: 0.006396660671222776
Position 18449: 0.006391556064159034
Position 12839: 0.005773673542053503
Position 7041: 0.0046962829435079545
Position 20247: 0.003442811626895214
Position 7282: 0.0027344347030552403
Position 7873: 0.002253218774624169
Position 1236: 0.0020952550719001988
Position 3765: 0.0018970552764344204
Position 4202: 0.0018510468297225514
Position 419: 0.0016654052553668613
Position 3347: 0.001636854661839131
Position 824: 0.001039942255345968
Position 3794: 0.0005925765336989948
Position 2899: 0.00043261548181169435
Position 3661: 0.0003894484737567867
Position 1275: 0.0003586752307823149
Position 3257: 0.00034321473969609094
Position 3547: 0.0003403693703207352
Position 3834: 0.00031167110918696006
Position 307: 0.00023836603981516465
Position 3739: 0.0002134875578108551
Position 337: 0.00020765836585730538
Position 157: 0.00018252172788972836
Position 15372: 0.0001665784452853357
Position 249: 0.00016138560171904406
Position 644: 0.0001608232754446311
Position 13280: 0.0001582575430561089
Position 3629: 0.00014758577050218415
Position 3506: 0.00012054499270191117
Position 13767: 9.328999272508612e-05
Position 73: 9.160342806944106e-05
Position 4227: 8.767585477324511e-05
Position 3828: 6.58756470113667e-05
Position 3775: 5.405867392774555e-05
Position 3595: 4.682211495198379e-05
Position 3143: 3.9341025472861975e-07
