Gene = PXYLP1
index = 1104
Annotated 5SS: [   84 28427 46673 47677 55626]
Annotated 3SS: [28294 46513 47549 55485 60439]
SMsplice 5SS: [   84  6320 28427 30513 32828 33610 46673 47677 55626]
SMsplice 3SS: [ 6200 28294 30414 32755 33551 46513 47549 55485 60439]
top_k =  100
Partition function (log Z): -32.407946472207996

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.9883404491985036
Position 608: 0.8226844328640551
Position 6320: 0.6067923013368377
Position 11159: 0.12058229296064796
Position 3727: 0.10953948258597244
Position 2491: 0.09157027811507673
Position 3129: 0.0438260258922199
Position 984: 0.014267571077622845
Position 1015: 0.008740829570926485
Position 153: 0.007170587241812108
Position 752: 0.005740918766000729
Position 142: 0.0022538544647382297
Position 173: 0.0009852778788258941
Position 166: 0.0005464007421454252
Position 88: 0.00039094083716142085
Position 250: 0.00012359955016260485
Position 730: 1.7086921338151678e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 504: 0.5369668926300356
Position 6200: 0.4323778217117985
Position 6494: 0.3466144638146115
Position 12123: 0.2598089175962496
Position 10959: 0.1954556742558411
Position 6115: 0.1744144796250423
Position 454: 0.13005787590209766
Position 7455: 0.12084286468700689
Position 3621: 0.09585021655351392
Position 2387: 0.09464198572136563
Position 375: 0.08823491828992244
Position 5848: 0.06585909627588758
Position 389: 0.04264828277487444
Position 4409: 0.035286742773007154
Position 3040: 0.03388735776125407
Position 7839: 0.029288505750992008
Position 1202: 0.02677293720263004
Position 900: 0.021126924958883915
Position 547: 0.020101340841574066
Position 3057: 0.01735237759308837
Position 3569: 0.013689266032458791
Position 438: 0.012353188787195251
Position 3868: 0.008796595597836531
Position 4266: 0.006624089544682557
Position 4686: 0.003285199855659283
Position 906: 0.003209865682473077
Position 474: 0.0013894131411923418
Position 355: 0.0012237737298178913
Position 2173: 0.0012108779863367835
Position 2324: 0.0010959001825741532
Position 884: 0.0010842973307462638
Position 668: 0.0005138661581449791
Position 645: 0.0005011865364084416
Position 939: 0.0004086810889167728
Position 879: 0.000213861533674639
Position 729: 0.0001361021658162573
Position 2206: 0.00011509159569353065
Position 854: 4.711701235836189e-05
Position 607: 2.65576839106662e-05
Position 751: 2.21573240604542e-05
Position 953: 1.811848406520132e-05
Position 207: 4.6732232133665194e-06
Position 592: 3.5596277827645772e-06
Position 306: 3.2105122581761496e-06
Position 678: 2.948137010369063e-06
Position 301: 1.616675353868239e-06
Position 391: 1.4290172945504863e-06
Position 243: 6.280390654866348e-09
Position 269: 1.4890420630436337e-09
Position 552: 8.68006155161337e-10
