Gene = DPH5
index = 464
Annotated 5SS: [   90   464  4132 12063 24306 30663 33136]
Annotated 3SS: [  305  4006 11953 24184 30622 33031 35140]
SMsplice 5SS: [   90   464  4132  6150  6463 11308 12063 24306 33136]
SMsplice 3SS: [  305  4006  6057  6354 11149 11953 24184 33031 35140]
top_k =  100
Partition function (log Z): -13.760737432455903

Sorted 5' Splice Sites (High to Low Probability):
Position 4132: 0.9993299648403633
Position 6463: 0.9540051577645032
Position 6150: 0.8520385715209949
Position 12063: 0.8459803059700328
Position 464: 0.6875859158854579
Position 11308: 0.6770294540849151
Position 90: 0.4613890812275912
Position 133: 0.31005043260419674
Position 4786: 0.1834228271075108
Position 108: 0.17471560537828337
Position 2308: 0.14524177864144067
Position 14182: 0.14423120878432694
Position 446: 0.0555458775885971
Position 2838: 0.01708537918473359
Position 36: 0.01151607492035514
Position 39: 0.0026402851173131002
Position 4320: 0.001985539421328535
Position 181: 0.0011717457611447363
Position 4401: 0.0009406767899566194
Position 4406: 0.0006299457359223008
Position 42: 0.00034272110606787826
Position 138: 0.00023383784920089106
Position 4115: 0.000170196502826626
Position 468: 0.00016082807943025172
Position 2284: 0.0001589812467244564
Position 549: 0.00011656425743394123
Position 415: 0.00010086679762197348
Position 53: 9.746260208473458e-05
Position 1488: 8.981502111537169e-05
Position 114: 5.860656929873197e-05
Position 4370: 2.7709521745122104e-05
Position 199: 1.4770162941847016e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 4006: 0.9750053273027421
Position 11953: 0.8674155653552666
Position 17837: 0.8168509577144825
Position 6354: 0.7638607660894953
Position 305: 0.6554878360778188
Position 6057: 0.5100913725402371
Position 11149: 0.48586752077903367
Position 5949: 0.26136785647034655
Position 11177: 0.2126881715876425
Position 6298: 0.1837856236636528
Position 14082: 0.12602304238834774
Position 4524: 0.07279512084537926
Position 2204: 0.07026630435943952
Position 2219: 0.06583486615298004
Position 14122: 0.059881398300888705
Position 6009: 0.05203191686020029
Position 4663: 0.05057957375569161
Position 4617: 0.03687796724521965
Position 322: 0.033150647619134416
Position 15055: 0.02743333635541534
Position 5974: 0.026231269374228712
Position 6980: 0.025685679531138213
Position 3957: 0.02449483404044652
Position 4499: 0.019245220352689104
Position 251: 0.01710219221006825
Position 12236: 0.011862419944207229
Position 12619: 0.011347840634598934
Position 2162: 0.009299589375745518
Position 12384: 0.00825247676012724
Position 6361: 0.0066126595095270715
Position 2442: 0.006382292877410811
Position 2746: 0.005587233864226678
Position 2582: 0.00511585244309609
Position 6769: 0.005085576955535922
Position 4682: 0.004711811475203342
Position 4225: 0.0038884440518752684
Position 11685: 0.0031992024253388986
Position 5728: 0.0023161562759829255
Position 6224: 0.0022195731150960055
Position 8023: 0.0014465319256862417
Position 6804: 0.0003217259854729349
Position 4604: 0.00026919285294317336
Position 1390: 8.98150211153715e-05
Position 6422: 4.2299656135268204e-05
Position 4274: 3.125924149489546e-06
