Gene = FBXO4
index = 545
Annotated 5SS: [  245  1995  4664  8768  9055 14363]
Annotated 3SS: [ 1758  4442  8691  8878 14186 15937]
SMsplice 5SS: [  245  1995  8768  9055 14363]
SMsplice 3SS: [ 1758  8691  8878 14186 16130]
top_k =  100
Partition function (log Z): -1.0304411004689862

Sorted 5' Splice Sites (High to Low Probability):
Position 8768: 0.9992241752820912
Position 14363: 0.9737719717421104
Position 245: 0.9414258648219638
Position 1995: 0.8629970986723119
Position 9055: 0.854693969882481
Position 4664: 0.3030414806682345
Position 12477: 0.16937875229957755
Position 2437: 0.1459943909961261
Position 14723: 0.13444185930654018
Position 13674: 0.12376437880365644
Position 13948: 0.12123110361205586
Position 8972: 0.11918615478006767
Position 1846: 0.10359952015736582
Position 14739: 0.10231734214045214
Position 4571: 0.09386152423242586
Position 4187: 0.06178415460006623
Position 2433: 0.057947545098459244
Position 10142: 0.040655898235603
Position 13888: 0.03277052312811188
Position 167: 0.02348036994786153
Position 12881: 0.021460068590476018
Position 189: 0.01638181310528982
Position 848: 0.01486683142811971
Position 679: 0.012043803388400793
Position 511: 0.010638301567625378
Position 13000: 0.010601892152702042
Position 1632: 0.010113584465398985
Position 9000: 0.00865557688131529
Position 3438: 0.005257632058370482
Position 163: 0.004108970305294328
Position 209: 0.002462885314281378
Position 1535: 0.002171890458052738
Position 1089: 0.0020012039402533804
Position 563: 0.001968705610534822
Position 435: 0.0016319375843300214
Position 1105: 0.0015443048163870329
Position 1657: 0.0014130238142959306
Position 951: 0.0010548606739665162
Position 275: 0.0005477418493743121
Position 1379: 0.00047925265944568534
Position 1137: 0.0002875966665790059
Position 251: 3.198517861056136e-06
Position 404: 9.98295053638363e-07
Position 182: 4.79154430211937e-07
Position 350: 2.4544733462613325e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8691: 0.9992251041756053
Position 14186: 0.9972291670962055
Position 8878: 0.9799483049441363
Position 1758: 0.961296427445242
Position 14620: 0.4262797935225803
Position 16130: 0.4133493254859273
Position 4442: 0.29400683702574953
Position 15937: 0.25009301752333024
Position 13776: 0.15400162674016774
Position 2352: 0.1275034779194142
Position 13540: 0.11598199148961535
Position 12383: 0.1012688063056977
Position 4570: 0.06902766369810585
Position 12287: 0.06810994599387984
Position 2317: 0.06763227645252026
Position 15034: 0.060290983207840515
Position 4045: 0.043616559687121366
Position 16039: 0.042823926811637936
Position 10042: 0.040655898235603
Position 4539: 0.03386850417680504
Position 12754: 0.032061960743178054
Position 3991: 0.01816759491294484
Position 14562: 0.017556156517325946
Position 1523: 0.011893720961382989
Position 369: 0.01058861337495809
Position 510: 0.00810795670587244
Position 13620: 0.007782387314041093
Position 3101: 0.005257632058370484
Position 2152: 0.005228916742500593
Position 531: 0.005021533113809825
Position 1927: 0.004870793561026607
Position 2296: 0.0035772649801503304
Position 8882: 0.0028332516358531034
Position 733: 0.002767652035093905
Position 632: 0.00199796769840155
Position 1005: 0.00168790221205397
Position 382: 0.0013544585690401627
Position 599: 0.001220351520767933
Position 1402: 0.0011966770419696298
Position 9223: 0.0011242542832710424
Position 14640: 0.0011140651805276772
Position 445: 0.0008308108621662396
Position 981: 0.0006685399405341785
Position 1534: 0.0006100524485351512
Position 1812: 0.0004274461092688098
Position 843: 0.0004101629486799329
Position 9195: 0.0002753564629936222
Position 752: 0.00027341611300628354
Position 9290: 0.00014834316782358272
