Gene = DALRD3
index = 426
Annotated 5SS: [ 406 3229 3639 3818 4024 4478 4640 4823 5094 5279 5448]
Annotated 3SS: [2932 3381 3737 3894 4403 4577 4739 4910 5164 5378 5543]
SMsplice 5SS: [ 406 3229 3639 3818 4024 4478 4640 4823 5094 5279]
SMsplice 3SS: [3037 3560 3737 3894 4403 4577 4710 4891 5164 5543]
top_k =  100
Partition function (log Z): 11.64246948251373

Sorted 5' Splice Sites (High to Low Probability):
Position 4823: 0.9891807919897604
Position 4024: 0.9856496340525824
Position 406: 0.9809825975850996
Position 3818: 0.9770051741004029
Position 5279: 0.868395218191776
Position 4478: 0.8600108114570837
Position 3229: 0.8476924497077396
Position 5094: 0.8146081852219421
Position 3639: 0.8005027788115026
Position 4640: 0.5245233901377381
Position 2852: 0.45546826797694856
Position 5448: 0.18645302154025384
Position 5035: 0.1152785716240141
Position 4622: 0.0434482746707257
Position 4594: 0.03586150298506684
Position 5433: 0.026765127596518556
Position 4515: 0.021198346983255026
Position 827: 0.015999104898953228
Position 64: 0.015183112710591622
Position 199: 0.014604978248229403
Position 4482: 0.014253649923854797
Position 3018: 0.00899865656723448
Position 3837: 0.007672570002520634
Position 3274: 0.00722099957010225
Position 5058: 0.0062285879072810175
Position 2537: 0.005647856857832725
Position 5264: 0.005479104137292821
Position 3180: 0.004979152838435606
Position 734: 0.004874856866277302
Position 2382: 0.003984429967648497
Position 2858: 0.003916905992499728
Position 658: 0.0029497866261890904
Position 4028: 0.001123675851480072
Position 3385: 0.0010611506665596513
Position 4469: 0.0005127787063852405
Position 1250: 0.00040188033291373
Position 1948: 0.0003311972497515661
Position 3841: 0.00018813010497586226
Position 188: 0.00018194514399057547
Position 211: 9.023297225299903e-05
Position 61: 5.0509203573685714e-05
Position 4671: 3.0898637387285693e-05
Position 138: 2.4621767563674573e-05
Position 4682: 1.633214296380296e-05
Position 50: 1.6229702695989697e-05
Position 68: 1.2808213486254347e-05
Position 841: 1.0249860174207646e-05
Position 582: 1.0074179678399863e-05
Position 1254: 9.410413310704327e-06
Position 190: 5.498919297089485e-06
Position 359: 4.491918750354965e-06
Position 3185: 2.637684944652105e-06
Position 82: 2.329524808614221e-06
Position 92: 1.4860045972797287e-06
Position 102: 1.4298780165640642e-06
Position 305: 6.151082239234292e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3737: 0.9834069922988001
Position 3894: 0.9304915602153849
Position 4403: 0.8815768202259345
Position 4891: 0.8352760398069793
Position 4710: 0.8258541876819698
Position 5543: 0.745975109156912
Position 4577: 0.6621536798085833
Position 5164: 0.5675823180665828
Position 3037: 0.5066271102427704
Position 3560: 0.4456217042557865
Position 5190: 0.40107746479197576
Position 5378: 0.35268613714218494
Position 2750: 0.3324559036925059
Position 2932: 0.28691823448344117
Position 3381: 0.2187686154721511
Position 3439: 0.13847798422274762
Position 4910: 0.10937585558046227
Position 4739: 0.09077226706743993
Position 2971: 0.07534855164224474
Position 2615: 0.05752267996771392
Position 2770: 0.04816126701603517
Position 3947: 0.040380647893486915
Position 4406: 0.015821369796758494
Position 499: 0.015187156617541503
Position 2830: 0.013893468044090012
Position 291: 0.011351916701247414
Position 3709: 0.009990310168229091
Position 2300: 0.006997093135324368
Position 2619: 0.006806236809429245
Position 5570: 0.005654363310559838
Position 3907: 0.005289741470283078
Position 4348: 0.004677732724761055
Position 4434: 0.0040510681006390515
Position 4933: 0.0031506930537459456
Position 4540: 0.002969320259585158
Position 2432: 0.0026351936901568623
Position 704: 0.0025096416689894207
Position 5065: 0.002429835309676681
Position 589: 0.0020462826998732886
Position 726: 0.0013901051422946556
Position 674: 0.0011305785650178226
Position 552: 0.0005662886291410963
Position 2506: 0.0005456184396737522
Position 3919: 0.0005016827701648948
Position 299: 0.00040126262137350386
Position 1815: 0.0003311972497515659
Position 4366: 0.0003151532063381812
Position 3993: 0.00027387482298958486
Position 4593: 0.00024404126453388922
Position 1118: 0.00022626614565342457
Position 4431: 0.00020932628699245651
Position 4170: 0.00018745088616914932
Position 4293: 0.00014205247582865929
Position 997: 0.00010904286278146128
Position 156: 0.00010807975335614052
Position 317: 0.00010329167795848412
Position 714: 8.298266893420707e-05
Position 1115: 7.598173778954883e-05
Position 576: 7.070193184841252e-05
Position 4214: 6.230784868824071e-05
Position 264: 5.8055608162454796e-05
