Gene = IQCB1
index = 712
Annotated 5SS: [  114   689  6219  6610  9029 26164 27736 35884 37962 39623 45007 46796
 53337 62523]
Annotated 3SS: [  599  6106  6446  8898 26069 27635 35704 37851 39512 44863 46646 53204
 62365 64504]
SMsplice 5SS: [  114  6219  6610  9029 27736 37962 39623 45007 53337]
SMsplice 3SS: [ 6106  6446  8898 27635 37851 39512 44863 53204 62342]
top_k =  100
Partition function (log Z): -25.590322835978814

Sorted 5' Splice Sites (High to Low Probability):
Position 9029: 0.998517455249458
Position 6219: 0.9971052873606594
Position 114: 0.9943071100565649
Position 6610: 0.4873761794361531
Position 6623: 0.404864301273508
Position 17327: 0.3307681514697696
Position 6965: 0.24375486454366618
Position 15638: 0.18300291363149002
Position 16072: 0.14638576137921902
Position 15623: 0.13660328636273952
Position 3254: 0.09296825062332438
Position 689: 0.05609074145963553
Position 1594: 0.03466420825541579
Position 1725: 0.028799879578422304
Position 5905: 0.02513509667389732
Position 898: 0.01875568144071557
Position 15907: 0.01816523138024626
Position 11395: 0.005347135880685338
Position 7011: 0.0030201505034844894
Position 210: 0.002776503312671572
Position 80: 0.0016656028316958497
Position 6132: 0.000737763324928591
Position 831: 0.0002306955046142058
Position 291: 0.00011192861122215633
Position 128: 0.0001040394021167341
Position 267: 6.43989675066214e-05
Position 335: 2.510617946376745e-05
Position 427: 1.4314450069717616e-05
Position 256: 6.360699068549479e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 8898: 0.9999074817276844
Position 6106: 0.9978430506855871
Position 6446: 0.8220403250516739
Position 17250: 0.6349687055529756
Position 15550: 0.35517317647348234
Position 22909: 0.2315364312785161
Position 6778: 0.17882331630418963
Position 16023: 0.16699007156008383
Position 17061: 0.13640344873873136
Position 11673: 0.1273673540531254
Position 3144: 0.06428814891387172
Position 1482: 0.06157228708445174
Position 599: 0.052362934501131685
Position 17666: 0.04578422118149649
Position 6811: 0.042894850861557136
Position 6470: 0.03194527324125515
Position 6546: 0.02891654664028981
Position 18593: 0.027975822795475627
Position 18213: 0.025471676214281935
Position 5781: 0.02513509667389732
Position 6885: 0.01635870275948203
Position 3065: 0.015220693689084514
Position 11317: 0.013542488991036562
Position 817: 0.011581229628529189
Position 16473: 0.01012313197670128
Position 10630: 0.008462306604034842
Position 3024: 0.007926279824102794
Position 6364: 0.007083367019715045
Position 6722: 0.0067234578433106205
Position 9654: 0.006076610036846601
Position 3207: 0.005533128196265455
Position 10267: 0.004965544539807729
Position 477: 0.004878664090791668
Position 9233: 0.003219195324479401
Position 12240: 0.003186746894338657
Position 11524: 0.0030634354254096725
Position 10719: 0.0029299602823402195
Position 11228: 0.0026679486007063686
Position 11702: 0.00247897518567209
Position 9611: 0.002024716138829867
Position 6858: 0.0019746872786112943
Position 1637: 0.00189180074938635
Position 6568: 0.0018352070802537773
Position 829: 0.0014126374962561252
Position 455: 0.0013264676318746488
Position 753: 0.001322805426241095
Position 873: 0.0012677441405144838
Position 11890: 0.0011940872039168868
Position 11635: 0.0011079400223037935
Position 9155: 0.000991721023349601
Position 10518: 0.0005427901108183579
Position 10339: 0.0005414291448377616
Position 6310: 0.0005030863898585427
Position 8746: 9.193558940577555e-06
