Gene = LSM8
index = 804
Annotated 5SS: [ 223 1663 4374]
Annotated 3SS: [1621 4245 7879]
SMsplice 5SS: [ 223 4374]
SMsplice 3SS: [4245 7879]
top_k =  100
Partition function (log Z): -6.568772851825118

Sorted 5' Splice Sites (High to Low Probability):
Position 4374: 0.8703397174023452
Position 223: 0.8482787100788021
Position 1663: 0.5543291615465401
Position 3290: 0.24947905653653582
Position 249: 0.15000187312067456
Position 4364: 0.049745211203641865
Position 4077: 0.028256281514254286
Position 4357: 0.02466958671653555
Position 1697: 0.009205877607585507
Position 2284: 0.00887278272025295
Position 1072: 0.007127242472684347
Position 1148: 0.0064552421867881404
Position 835: 0.0014935459576112535
Position 287: 0.0013973799558886842
Position 1856: 5.481931744347682e-05
Position 276: 2.8254147686009825e-05
Position 999: 2.1233054005699613e-05
Position 294: 2.016603910322258e-05
Position 486: 7.213482040176725e-06
Position 409: 5.000204334510667e-06
Position 259: 4.610638207967522e-06
Position 697: 1.7714487343791479e-06
Position 451: 8.256817252413209e-07
Position 748: 1.5720509420576732e-09
Position 737: 1.3282607810155901e-09
Position 119: 1.1657940383775853e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4245: 0.9586794909840888
Position 7879: 0.4230787825199597
Position 1566: 0.27529460405088974
Position 7847: 0.25641298634897836
Position 3206: 0.2266136500675294
Position 1614: 0.20637204670129386
Position 8357: 0.09034742796057758
Position 7605: 0.06771031634413865
Position 1594: 0.05773721168188009
Position 4880: 0.0434816916105549
Position 7884: 0.036733235343907725
Position 3921: 0.028256281514254286
Position 3133: 0.020365113822891495
Position 936: 0.016930687792673295
Position 2088: 0.016397875205548567
Position 6364: 0.01223314826693847
Position 1645: 0.01087168634152649
Position 6716: 0.009827076493049801
Position 6547: 0.00665014395226345
Position 8670: 0.005321600859345792
Position 7491: 0.0044858230302180155
Position 1247: 0.004318916622677527
Position 3139: 0.004230468124792422
Position 1621: 0.0037848211593502004
Position 4636: 0.0032041057341241873
Position 1489: 0.0030108099783186567
Position 1272: 0.0026044372420807736
Position 6429: 0.0022475425614866358
Position 1700: 0.0021279840174706632
Position 1022: 0.0015573949106796531
Position 4917: 0.0014132337402076465
Position 4570: 0.0011763924177359522
Position 4559: 0.001033933991812491
Position 2907: 0.0009678190770424154
Position 2111: 0.0008308728107802047
Position 4535: 0.0008007931840534694
Position 4139: 0.0006939751042999065
Position 683: 0.00044643202731269613
Position 2605: 0.0003468331081538517
Position 737: 0.00029574542361423433
Position 1962: 0.00029500756129069515
Position 700: 0.00012730280889203057
Position 914: 0.00010999003974707294
Position 809: 9.424831652830905e-05
Position 803: 9.055466854397615e-05
Position 547: 8.86174139149291e-05
Position 527: 4.4938259629903794e-05
Position 655: 3.8155130499164605e-05
Position 576: 4.461803331015114e-06
Position 630: 2.759060538606465e-06
Position 777: 2.7589801793805753e-06
Position 555: 1.279639968972587e-06
Position 625: 7.952838945118335e-07
Position 829: 7.125445190908965e-07
Position 766: 5.934595477041244e-07
