Gene = LSM3
index = 802
Annotated 5SS: [ 524 3313 5675]
Annotated 3SS: [ 3201  5578 19677]
SMsplice 5SS: [ 524 3313 5675]
SMsplice 3SS: [ 3201  5578 19677]
top_k =  100
Partition function (log Z): -8.858779184813816

Sorted 5' Splice Sites (High to Low Probability):
Position 5675: 0.9992884889592301
Position 3313: 0.9868984461738652
Position 524: 0.8618985173529171
Position 5469: 0.26485909044540945
Position 292: 0.11888122955530112
Position 813: 0.04975096955170348
Position 4658: 0.042786913036589165
Position 4474: 0.031090211876122466
Position 8829: 0.028875598118383437
Position 1826: 0.0274521216390473
Position 9013: 0.026159725344038202
Position 5019: 0.013370250573116476
Position 1491: 0.013026167922629221
Position 4458: 0.010750208117544534
Position 4880: 0.005519840678625905
Position 5293: 0.002932522932342355
Position 3317: 0.0029155858346338282
Position 8460: 0.0021463695405066195
Position 4342: 0.0017581341257201732
Position 4928: 0.0017199099846965666
Position 4127: 0.0013713919676473364
Position 1057: 0.0005842321448070479
Position 427: 0.00040087187907634965
Position 995: 0.00024184351575707767
Position 7347: 0.0002103272910902456
Position 1009: 0.0001692450753472197
Position 403: 4.685559421946083e-05
Position 654: 1.800288523460007e-05
Position 494: 1.2645037221169525e-05
Position 543: 1.2123388042194831e-05
Position 678: 1.0119165318878845e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 5578: 0.9999989748705016
Position 3201: 0.7722150802188495
Position 19677: 0.5693682230930166
Position 15663: 0.19537507770770485
Position 5377: 0.1689165870965258
Position 3083: 0.15641806260841615
Position 16119: 0.09144292423326589
Position 4433: 0.08059737115012898
Position 5186: 0.07484251175763806
Position 1699: 0.026492685995566135
Position 8684: 0.02432647687855102
Position 5285: 0.024033539653085977
Position 3169: 0.021596208530753794
Position 3245: 0.020816431214375552
Position 14768: 0.02011940714088003
Position 8930: 0.019052761250038592
Position 3223: 0.01876824943610471
Position 681: 0.0174108644278953
Position 4795: 0.015243585068244803
Position 1357: 0.013026167922629216
Position 8751: 0.012826247044142551
Position 9525: 0.012311107241147479
Position 8337: 0.012127352660278383
Position 10328: 0.0106732233586454
Position 11388: 0.010391993099163211
Position 8716: 0.009631182813763704
Position 14975: 0.008886263287456328
Position 11306: 0.008151634974097958
Position 12252: 0.007782751336347103
Position 8430: 0.006953130922322514
Position 759: 0.006352515508868888
Position 622: 0.00533396891492119
Position 8459: 0.004265113724549442
Position 8910: 0.0036886456681999974
Position 13400: 0.0036244172548439793
Position 4879: 0.003144829401681599
Position 10149: 0.0028440295055527807
Position 4438: 0.0028435662740686576
Position 9798: 0.002814417720932123
Position 8519: 0.002608731250064232
Position 9692: 0.0025487611714471795
Position 4903: 0.0022184296294340323
Position 9190: 0.0022129985208550968
Position 10305: 0.0022068392357898242
Position 10182: 0.002119817422795848
Position 704: 0.0020816818923783446
Position 7376: 0.002078026993026576
Position 10074: 0.00192002543081601
Position 4212: 0.0017557937655262015
Position 9138: 0.0014903578802924295
Position 4062: 0.0013696306962732215
Position 4502: 0.001185880912734445
Position 5942: 0.0010640298830320908
Position 1716: 0.000959435643481121
Position 6148: 0.00088208151440832
Position 707: 0.0008476244008876572
Position 9555: 0.0006821317447298943
Position 7214: 8.268850898670961e-05
Position 7231: 6.59171135472822e-05
Position 7151: 6.172166855625407e-05
Position 4818: 3.157137078502187e-06
Position 4177: 2.3403601939716543e-06
Position 3975: 1.761271374114905e-06
Position 4562: 5.146933241999316e-07
