Gene = EXO1
index = 514
Annotated 5SS: [  174   848  1037  2407  4232  5302  9303 10539 12525 13323 18876 24099
 31164 33838 37328]
Annotated 3SS: [  550   931  2228  4111  5177  9164 10325 12336 13225 18649 23851 30568
 33735 37133 41284]
SMsplice 5SS: [  174  2407  3923  4232  5302  6733  9303 10326 10539 13097 18552 18876
 30694 37328]
SMsplice 3SS: [ 2228  3772  4111  5177  6657  9164 10221 10449 12989 18404 18649 30568
 37133 41284]
top_k =  100
Partition function (log Z): -4.75908256436856

Sorted 5' Splice Sites (High to Low Probability):
Position 13097: 0.9901317156927222
Position 10539: 0.9813337823933141
Position 4232: 0.9670173673652803
Position 5302: 0.9452359614965755
Position 9303: 0.9124443824531867
Position 2407: 0.8976103360046781
Position 3923: 0.6338855891015879
Position 174: 0.607369592793184
Position 13323: 0.4816926726540177
Position 6733: 0.4607511616521149
Position 10326: 0.40883823208024994
Position 848: 0.39810691126306835
Position 3958: 0.29632964663689637
Position 12525: 0.2868342434042994
Position 6835: 0.24479785229474907
Position 206: 0.1555898046942692
Position 1712: 0.09577738257750101
Position 12547: 0.09076031165596812
Position 1037: 0.09041006506299931
Position 2321: 0.089214081903324
Position 16326: 0.07677745552670516
Position 4461: 0.06758603775242325
Position 6602: 0.062065420359453304
Position 487: 0.06110040918516784
Position 11790: 0.05496387925437565
Position 5293: 0.05476403850342458
Position 4949: 0.051711904685742605
Position 93: 0.04669729466871642
Position 7795: 0.041636181837117814
Position 377: 0.03852706171766422
Position 9442: 0.0330482632474918
Position 21: 0.03201828583464019
Position 3214: 0.025687509323938675
Position 2528: 0.018478064875680152
Position 9565: 0.018267097863111516
Position 4275: 0.013575770309703951
Position 2391: 0.013041600657869664
Position 338: 0.01042170717580957
Position 4112: 0.006235929487993617
Position 776: 0.004777991247033999
Position 633: 0.004163226184953994
Position 14092: 0.0037989660576543344
Position 1026: 0.0019577198134735066
Position 3927: 0.0016463742608967208
Position 7366: 0.0013363375406247255
Position 190: 0.0011742912284716661
Position 384: 0.0003108598914754507
Position 288: 0.0002939080030434718
Position 13497: 0.00011530152668868901
Position 443: 8.000156688439677e-05
Position 2300: 5.8865036987268825e-05
Position 75: 2.2448971863614097e-05
Position 222: 6.7324846512025745e-06
Position 41: 4.974409318114392e-06
Position 210: 1.3569733928865919e-06
Position 79: 1.149795851343648e-06
Position 116: 1.0616117166268102e-06
Position 97: 9.131816874712839e-07
Position 49: 1.722990163155255e-07
Position 264: 3.793857650950454e-08
Position 106: 1.2267622079295654e-08
Position 159: 3.197157885189597e-09
Position 234: 1.8094212261748667e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2228: 0.9999248836028591
Position 12989: 0.9915733112220855
Position 4111: 0.9599995219536022
Position 5177: 0.9465316282136249
Position 9164: 0.9405094509773078
Position 3772: 0.7667196799964755
Position 10449: 0.6729218616577125
Position 6657: 0.646670916463571
Position 10221: 0.5054371978454775
Position 18649: 0.47618007874100493
Position 12336: 0.3600089598273641
Position 550: 0.24131102411857913
Position 13245: 0.2310033465679096
Position 10325: 0.2118129549703735
Position 13225: 0.20355585064919005
Position 3868: 0.16356284584125824
Position 13782: 0.13646324712412883
Position 16748: 0.12241475924730795
Position 14187: 0.11400196165642214
Position 1579: 0.09577738257750107
Position 16238: 0.09279454647115924
Position 13292: 0.08669535830058017
Position 315: 0.06371943401236836
Position 4351: 0.06345876702905662
Position 6462: 0.062065695557213724
Position 6811: 0.058414095408379135
Position 928: 0.0580238336759778
Position 11709: 0.05496387925437554
Position 5180: 0.05346837178637592
Position 7548: 0.04163618183711789
Position 16586: 0.03736750489619341
Position 4827: 0.03734129590658497
Position 14447: 0.03294419031768948
Position 931: 0.028223263339484037
Position 4030: 0.026829545209375548
Position 708: 0.02595242995773431
Position 3133: 0.01890887628769643
Position 13803: 0.018807447121853005
Position 12303: 0.018636332332228764
Position 2478: 0.018478064875680152
Position 9462: 0.018267097863111516
Position 4892: 0.014370608779157629
Position 356: 0.011708237980558749
Position 272: 0.007820795773540288
Position 3130: 0.006778633036242235
Position 13257: 0.005502930414842559
Position 9383: 0.0049831947233713
Position 813: 0.004299918833272519
Position 728: 0.003515522994126423
Position 471: 0.003445759800585573
Position 4319: 0.00292554327941698
Position 614: 0.00231995736755109
Position 764: 0.002171943236653836
Position 13778: 0.0021608416280963663
Position 3587: 0.0015790841616470069
Position 7107: 0.001336337540624727
Position 4323: 0.0012017274439496328
Position 6370: 0.00046372687715331865
Position 833: 0.00020745620799734769
Position 93: 0.0001914323951058338
Position 374: 0.00010739893413800705
Position 276: 1.3074322659751369e-05
Position 389: 6.512320797575452e-06
