Gene = AAED1
index = 0
Annotated 5SS: [ 192  577 3623 3892 9389]
Annotated 3SS: [  507  3568  3785  9256 13394]
SMsplice 5SS: [ 192 3623 3892 9389]
SMsplice 3SS: [ 3568  3785  9256 13394]
top_k =  100
Partition function (log Z): -4.309519715413902

Sorted 5' Splice Sites (High to Low Probability):
Position 3892: 0.9999999999999993
Position 192: 0.9639319383688311
Position 9389: 0.9084902470491562
Position 3623: 0.5056226023084149
Position 577: 0.3144005082772587
Position 1961: 0.28893747432399874
Position 6183: 0.1781374178680625
Position 12992: 0.11373784507002994
Position 803: 0.0923077492194695
Position 13072: 0.03605093125692454
Position 772: 0.03291286395361392
Position 138: 0.029458593505397358
Position 438: 0.003498278405865747
Position 182: 0.0016779560578496432
Position 720: 0.0016081430974926368
Position 1408: 0.001436700614679469
Position 464: 0.000754457991873219
Position 30: 0.0003884603344390928
Position 727: 0.0003108021142149498
Position 114: 0.00018032684481221635
Position 186: 0.00015918863778375275
Position 177: 5.0417212439475125e-05
Position 143: 3.892479684159868e-05
Position 155: 1.5079191311967373e-05
Position 180: 1.4224846459408896e-05
Position 391: 6.677144321105016e-06
Position 232: 4.635902149304951e-06
Position 174: 6.549580268374366e-07
Position 423: 4.77331959902284e-07
Position 18: 6.447035091476417e-09
Position 51: 6.048130087342928e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3785: 0.9995302151012305
Position 9256: 0.8327955307156607
Position 13394: 0.6531636069183684
Position 3568: 0.5060923872071833
Position 1893: 0.2889374743239985
Position 507: 0.2612681159120201
Position 12909: 0.18184323699253285
Position 6094: 0.16893955502268546
Position 690: 0.09628331882554521
Position 11156: 0.08879603432158616
Position 9346: 0.07850775739802268
Position 278: 0.04769783722350055
Position 15190: 0.0474433842496169
Position 13465: 0.04660957303819019
Position 12329: 0.024212632328666966
Position 9292: 0.02397863303049973
Position 6099: 0.017413482273619087
Position 9873: 0.016521791630073626
Position 327: 0.015651236372685465
Position 11152: 0.013148755809838984
Position 618: 0.013137023032722002
Position 11545: 0.010290037490007613
Position 10969: 0.007633882322305328
Position 4006: 0.0063624319630574315
Position 10062: 0.005580885314579075
Position 9932: 0.005302617176138608
Position 717: 0.004201987311227955
Position 5744: 0.0030660195365830815
Position 531: 0.002442305563095243
Position 1175: 0.001436700614679469
Position 5723: 0.001283934570553825
Position 8533: 0.001041679183736792
Position 4746: 0.000827527260759457
Position 668: 0.0005104352534396454
Position 4933: 0.0004551594284900076
Position 4866: 0.000424811468578697
Position 563: 0.0004218838944610001
Position 6855: 0.00042064805166923386
Position 5023: 0.0002012351208425258
Position 4654: 0.0001515986275089348
Position 541: 4.984010395501803e-05
Position 384: 4.866291247882875e-05
Position 337: 2.7176276040971024e-06
Position 543: 2.6724653551267018e-06
Position 134: 2.1450578328713732e-06
Position 107: 1.0334129070324699e-07
Position 293: 3.5584924182186576e-08
Position 297: 2.0865917093014005e-08
Position 242: 1.6662971289677677e-08
Position 306: 7.061449905851613e-09
Position 343: 5.615103760846608e-09
