Gene = LCN10
index = 771
Annotated 5SS: [ 173 1079 1708 2124 3010]
Annotated 3SS: [ 938 1597 2015 2910 3405]
SMsplice 5SS: [1079 1708 3010]
SMsplice 3SS: [1597 2910 3405]
top_k =  100
Partition function (log Z): -5.212360404372492

Sorted 5' Splice Sites (High to Low Probability):
Position 3010: 0.921408394554435
Position 1079: 0.8367457047469119
Position 1708: 0.7897522908223285
Position 173: 0.49591220126967284
Position 2124: 0.33187066978474217
Position 2213: 0.2122298358005997
Position 677: 0.18299765838008997
Position 125: 0.12570934926123148
Position 2347: 0.12246830467903624
Position 1304: 0.011422532514332227
Position 1035: 0.004718800775619501
Position 521: 0.0033624619054087148
Position 3293: 0.0033298421688450312
Position 1350: 0.002285008546772945
Position 1521: 0.0019248462044567287
Position 1257: 0.0018233279990053854
Position 3290: 0.0016446907852065117
Position 1525: 0.0009669986365624083
Position 953: 0.0008973779161506563
Position 136: 0.0007288090279332031
Position 464: 0.000664103652497872
Position 440: 0.0005427842398565005
Position 374: 0.0003495785797301784
Position 468: 0.00029364067081060917
Position 98: 0.0002598281666888645
Position 92: 0.00023122402031202627
Position 86: 2.8168929819037214e-06
Position 392: 2.4809988544605317e-06
Position 572: 6.717669982752101e-07
Position 50: 4.857701455787286e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2910: 0.925044729206337
Position 1597: 0.7762888530383815
Position 2015: 0.6473310207136042
Position 3405: 0.47873041146942974
Position 3187: 0.3727816497667202
Position 763: 0.19280077350412267
Position 938: 0.14956011681383635
Position 983: 0.10304380700639681
Position 945: 0.09555693516902423
Position 868: 0.05408971163204636
Position 3262: 0.03216356745229629
Position 3112: 0.029294051961124615
Position 1000: 0.023712665194928352
Position 3202: 0.023305192061454844
Position 2058: 0.02327680384235874
Position 1573: 0.018932077804537446
Position 2253: 0.010815899986115528
Position 3126: 0.010606969834000857
Position 774: 0.009524481315346348
Position 1989: 0.007947448893385126
Position 3166: 0.007872922015865116
Position 708: 0.007571214852217758
Position 1221: 0.006095448210138392
Position 906: 0.005749703795027158
Position 741: 0.0050636505248471304
Position 3371: 0.0045640048310335805
Position 3368: 0.004149779472209325
Position 893: 0.004015752241712086
Position 1385: 0.003859357082423586
Position 1075: 0.0035522752012908856
Position 3480: 0.0033701125230942053
Position 1120: 0.002808089639764463
Position 3238: 0.0026557672699680833
Position 1179: 0.0023224756498172157
Position 1034: 0.001972336266957018
Position 1775: 0.0012858838166197588
Position 1944: 0.0007850554863925768
Position 562: 0.0005571120668285092
Position 1619: 0.0005343149088613569
Position 609: 0.0005178771964397247
Position 496: 0.0003858624860494918
Position 570: 9.322084486331947e-06
Position 582: 6.3032136352418555e-06
Position 439: 6.1160242153407095e-06
Position 318: 5.488975664898993e-06
Position 479: 4.9335875864587735e-06
Position 579: 4.1454477966611985e-06
Position 537: 3.963382339014393e-06
Position 643: 3.3695064634566464e-06
Position 387: 2.5784751460678916e-06
Position 250: 2.4009718919155517e-06
Position 396: 1.9366659881073067e-06
