Gene = SURF1
index = 1355
Annotated 5SS: [  86  238 1683 1848 2758 3813 4061 4446]
Annotated 3SS: [ 185 1548 1764 2565 3739 3897 4363 4523]
SMsplice 5SS: [  86  238 1683 1848 4446]
SMsplice 3SS: [ 185 1548 1764 4363 4523]
top_k =  100
Partition function (log Z): 6.752312145007752

Sorted 5' Splice Sites (High to Low Probability):
Position 1848: 0.9980342932199453
Position 238: 0.989228590616941
Position 4446: 0.9828018045736422
Position 86: 0.9564393835971916
Position 1683: 0.6871297000223714
Position 2758: 0.505881542165174
Position 4061: 0.4144918633832521
Position 3813: 0.3449614442930186
Position 2101: 0.06455481908405479
Position 97: 0.03465393764465585
Position 2606: 0.02382738010432898
Position 455: 0.016166227510789815
Position 2485: 0.011856845018878308
Position 1631: 0.007110873139954734
Position 3201: 0.007045200378660619
Position 564: 0.004658807715368355
Position 104: 0.004604032159107089
Position 829: 0.003466193556731937
Position 2244: 0.002231428691390394
Position 27: 0.0019927411085249977
Position 111: 0.0019390833355729198
Position 4671: 0.001501987192763329
Position 2282: 0.0010519592081888905
Position 571: 0.0006920505945430861
Position 1702: 0.00047177823099911763
Position 1498: 0.00041098385742509915
Position 1966: 0.0003281473374970296
Position 118: 0.0003138808319417114
Position 4586: 0.00027961587632665207
Position 1700: 0.00021764732088014576
Position 1188: 0.00021670589909056313
Position 2157: 8.357312901094568e-05
Position 41: 1.8136766374019415e-05
Position 2106: 4.865527566403646e-06
Position 1935: 1.024562082169991e-06
Position 374: 6.265057840734869e-07
Position 222: 6.000735947821777e-07
Position 312: 4.402118299975663e-07
Position 259: 4.4028118648380573e-08
Position 125: 4.217781421980521e-09
Position 132: 1.0579974214125591e-09
Position 49: 8.248783025990384e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 1764: 0.9996728309327028
Position 185: 0.9956435800652093
Position 4363: 0.9951395800393956
Position 4523: 0.8805177261631361
Position 1548: 0.4771385261812328
Position 3897: 0.40574069697248283
Position 2565: 0.4013644250048754
Position 3739: 0.35371261070378823
Position 1530: 0.10932143711200841
Position 2632: 0.0967659461348302
Position 4540: 0.0531484026233728
Position 1965: 0.04208116662129496
Position 4563: 0.039994350067449225
Position 1631: 0.03233394639463677
Position 1590: 0.03093659998430343
Position 2223: 0.028292397029614978
Position 1497: 0.018064242495133765
Position 1464: 0.017306156195607093
Position 1947: 0.012369665983877332
Position 310: 0.008076334956163006
Position 2595: 0.006799651203770937
Position 4596: 0.006138068658738319
Position 2511: 0.005976206545490744
Position 1608: 0.005627521487787502
Position 4742: 0.005225516042653247
Position 2527: 0.004043589999701088
Position 483: 0.0038527746470626454
Position 2713: 0.0035465876102557955
Position 1921: 0.003442250144851409
Position 722: 0.0034199606613531833
Position 1985: 0.003412539790815801
Position 2985: 0.0028674319989415824
Position 3051: 0.002832649522062148
Position 1443: 0.0025424476227556836
Position 396: 0.0023184193070262854
Position 1368: 0.002165622468425281
Position 4631: 0.0019521438508664903
Position 2029: 0.0018349555597703487
Position 2939: 0.0013451188576568884
Position 426: 0.000682028585191529
Position 2124: 0.0002869744969716764
Position 2100: 0.00027729197948133625
Position 955: 0.0002167058990905629
Position 164: 7.562914843749982e-05
Position 452: 3.654112502885301e-05
Position 1770: 2.9628422335490553e-05
Position 350: 2.5186078438806288e-05
Position 454: 2.4433821249125482e-05
Position 196: 1.9714360244720866e-05
Position 1682: 1.8404243222634377e-05
Position 1843: 8.523543293178269e-06
Position 1801: 2.867638745647949e-06
Position 2059: 2.077989074857787e-06
Position 159: 5.1424742860704995e-08
Position 220: 5.0616132944899925e-08
Position 208: 4.827790615546356e-08
Position 148: 2.1356293618773493e-08
Position 211: 7.1023670772033805e-09
