Gene = POLR2H
index = 1052
Annotated 5SS: [ 429 1848 3332 3509 5083]
Annotated 3SS: [1154 3247 3414 4998 6458]
SMsplice 5SS: [ 429 1848 3332 3509 5083]
SMsplice 3SS: [1707 3247 3414 4998 6394]
top_k =  100
Partition function (log Z): -2.4814341225485097

Sorted 5' Splice Sites (High to Low Probability):
Position 3332: 0.8551801686496086
Position 5083: 0.7810853134853684
Position 1848: 0.6288485815906159
Position 3509: 0.5164463517161567
Position 3526: 0.477096296051513
Position 429: 0.39683943933384086
Position 1857: 0.3130869561989945
Position 159: 0.2808023390298917
Position 1246: 0.2155601535803306
Position 1342: 0.1620313159117727
Position 101: 0.10988271006675901
Position 1007: 0.08743818768219182
Position 6118: 0.033597292594605296
Position 261: 0.02304624042739766
Position 787: 0.017983092994165794
Position 2356: 0.014434030869222427
Position 525: 0.008553329429376927
Position 6050: 0.0066065411443457026
Position 499: 0.00659663275046162
Position 425: 0.004905305310264344
Position 433: 0.004123511061726098
Position 210: 0.0029698707739328556
Position 6465: 0.0026433480877364867
Position 477: 0.0012949402317592586
Position 383: 0.001177814510399848
Position 351: 0.0011532563809476205
Position 906: 0.0007521477736109937
Position 461: 0.000535119232160748
Position 216: 0.00043728249393154306
Position 269: 0.0003997232198114349
Position 556: 0.000368146622174523
Position 762: 0.00030916085650639993
Position 22: 0.0002503408826307703
Position 129: 0.00023884149275764656
Position 891: 0.00021862452197235938
Position 764: 0.00021077407944599823
Position 141: 0.0002106577817665406
Position 5547: 0.0001586009700377224
Position 166: 0.00014700838649018506
Position 725: 0.00014087679629517938
Position 344: 0.00012723037467369253
Position 597: 5.992458420424857e-05
Position 648: 5.631604807946209e-05
Position 1852: 4.414895836222876e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 3414: 0.9873717801796864
Position 3247: 0.8499458809587594
Position 4998: 0.7951410272187264
Position 1707: 0.7511728336126381
Position 6394: 0.5696417573379613
Position 1154: 0.38200683741522895
Position 6291: 0.17268100680698784
Position 6458: 0.1355491433146516
Position 1669: 0.11386009752797188
Position 5789: 0.0779199490836704
Position 6171: 0.0319705833338359
Position 1507: 0.023760232813863916
Position 5520: 0.01618555906822983
Position 3068: 0.00683213603345427
Position 5498: 0.006823758152927993
Position 6819: 0.006054195036978007
Position 2118: 0.005394655326219356
Position 1948: 0.004501229773316512
Position 5955: 0.0040772937431581835
Position 1951: 0.0032878144902850235
Position 3438: 0.003205156025232257
Position 5177: 0.0031961604402552845
Position 6238: 0.002162037347064252
Position 3325: 0.0016561686668635672
Position 1925: 0.0012503312794015235
Position 5033: 0.0011966850596282015
Position 4640: 0.0006631557501694019
Position 5040: 0.0005356967777218447
Position 4803: 3.72914792209697e-06
Position 5072: 1.0532154885072175e-06
