Gene = DFFB
index = 442
Annotated 5SS: [  437  1564  8720 10773 12495 15292]
Annotated 3SS: [ 1436  8530 10692 12323 15190 26225]
SMsplice 5SS: [  437  1564  8720 10773 12495 13038 15292]
SMsplice 3SS: [ 1436  8530 10692 12323 12884 15190 26225]
top_k =  100
Partition function (log Z): -1.843631260428087

Sorted 5' Splice Sites (High to Low Probability):
Position 1564: 0.9759356573994441
Position 12495: 0.9457189753690289
Position 15292: 0.8556416380415615
Position 10773: 0.7630839871601657
Position 13038: 0.7000469726712573
Position 8720: 0.6864522472987029
Position 15644: 0.5665772547474801
Position 7995: 0.3948574957657871
Position 12324: 0.37813434177320615
Position 437: 0.3338767757772692
Position 100: 0.24343193591402598
Position 10794: 0.2257816058979236
Position 407: 0.22027787217873276
Position 15660: 0.11612714001058813
Position 15698: 0.0891255453636256
Position 11142: 0.0844034628320864
Position 721: 0.07805347584886213
Position 280: 0.06281822236330306
Position 13259: 0.06049291169301001
Position 13847: 0.03997777629161267
Position 172: 0.038901118702157456
Position 15939: 0.0288368653350127
Position 15857: 0.02534956427805915
Position 1586: 0.024064342600554522
Position 3453: 0.02230785362808873
Position 6229: 0.018722575828410252
Position 228: 0.01767845972852698
Position 13907: 0.014380297266567626
Position 13723: 0.013752209795972048
Position 13879: 0.011451497475164923
Position 899: 0.01129540347217842
Position 10912: 0.011134406941910827
Position 95: 0.009511159521202817
Position 918: 0.008136352955795548
Position 862: 0.007829196500637658
Position 1213: 0.00541689325242594
Position 799: 0.004498040556010486
Position 60: 0.004492069900584351
Position 495: 0.002918199052457227
Position 709: 0.0026249909948077516
Position 3226: 0.0016615268137855728
Position 1366: 0.0014918545812236039
Position 12858: 0.0010282931058196016
Position 13338: 0.0003287652065701595
Position 110: 4.41926013091374e-05
Position 177: 3.961125448581295e-05
Position 142: 4.801702859276659e-06
Position 25: 6.254055641636964e-08
Position 20: 3.999301866170976e-08
Position 28: 8.224968558835591e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10692: 0.9999999999999997
Position 1436: 0.9999999999999977
Position 15190: 0.8939475084995492
Position 12884: 0.6845878112481407
Position 8530: 0.6455698977996409
Position 12323: 0.5866381378771309
Position 15558: 0.501670733137733
Position 15732: 0.39519403098206457
Position 16045: 0.39464591762191037
Position 12139: 0.3933016935817807
Position 15516: 0.32900675062509405
Position 12416: 0.18012519657352863
Position 7863: 0.17580254085553437
Position 12398: 0.1520509447770695
Position 7878: 0.1281874461895346
Position 13642: 0.09201195163497339
Position 7912: 0.09086750872071812
Position 19499: 0.07861223069068979
Position 11064: 0.04780294187152708
Position 8361: 0.04088234949906193
Position 13163: 0.0334452306750365
Position 16837: 0.027166202820233222
Position 13141: 0.026891682307342023
Position 12783: 0.022868418921813835
Position 3334: 0.022307853628088715
Position 302: 0.021746543407268358
Position 6074: 0.018722575828410252
Position 16082: 0.01743506627113489
Position 11083: 0.015406956542157913
Position 15758: 0.012461937296880582
Position 12212: 0.011737344332725469
Position 11080: 0.011461474281717305
Position 677: 0.011097348692361864
Position 15210: 0.010226089264812565
Position 10983: 0.009732090136684142
Position 590: 0.004341327442606713
Position 331: 0.0038451135673707696
Position 15425: 0.0028633299107252664
Position 366: 0.002197824790715632
Position 334: 0.002027800875345623
Position 1242: 0.0014918545812236045
Position 210: 0.0010878107468860244
Position 162: 0.0010406288371134487
Position 3132: 0.0009621858443602352
Position 565: 0.0008193636507694486
Position 304: 0.0008067953210259662
Position 522: 0.0006826413647241773
Position 1031: 0.0006176585766677605
Position 1002: 0.0005778829098791147
Position 247: 0.0004816607705119966
Position 765: 0.00047848208293082124
Position 3158: 0.00026147214994690527
Position 2990: 0.0002451761219882789
Position 3026: 0.00019269269749015318
Position 12831: 6.639911810022459e-05
Position 13026: 1.5440256068411177e-05
