Gene = GMNC
index = 602
Annotated 5SS: [   3 1932 3688 4833]
Annotated 3SS: [1756 3598 4715 6699]
SMsplice 5SS: [   3 1932 3688 4833]
SMsplice 3SS: [1756 3598 4715 8827]
top_k =  100
Partition function (log Z): -6.2324782178042835

Sorted 5' Splice Sites (High to Low Probability):
Position 4833: 0.9873980696573845
Position 3: 0.9191587145946541
Position 3688: 0.7480334130744988
Position 1932: 0.6539539903000302
Position 3694: 0.19319434252368953
Position 7591: 0.10970779772916231
Position 406: 0.10677007280055903
Position 2871: 0.018786034700089965
Position 159: 0.017444750157046367
Position 8983: 0.014828064084278392
Position 2044: 0.003510959481253769
Position 4844: 0.0020784266881044362
Position 1551: 0.0016221436880852695
Position 1363: 0.0014050389149006678
Position 7: 0.00015235669116858417
Position 56: 5.441244134383346e-05
Position 1253: 2.3666094879817463e-05
Position 618: 1.840965859955845e-05
Position 120: 1.190854940817134e-05
Position 46: 1.1583392237521626e-05
Position 20: 3.6470945274932797e-06
Position 28: 2.314262821090443e-06
Position 147: 2.281590326805372e-06
Position 149: 1.8256927949503475e-06
Position 257: 5.357711155438588e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4715: 0.9999972202714473
Position 3598: 0.8480899601371268
Position 1756: 0.49783530471162046
Position 8827: 0.28295292213966483
Position 7473: 0.15491991801800453
Position 9713: 0.15290445192375185
Position 6699: 0.1200646712148326
Position 9284: 0.08800954866588585
Position 1778: 0.08140499907546911
Position 8844: 0.07355900923009155
Position 3478: 0.05847421965875242
Position 334: 0.0487311389337291
Position 5547: 0.04753347511992898
Position 1793: 0.028829306771733443
Position 5493: 0.028294329130852558
Position 9551: 0.026910215044967205
Position 8262: 0.022695713230062836
Position 3553: 0.022451762734939873
Position 1835: 0.021683082552890812
Position 7251: 0.016485225796907983
Position 2795: 0.013400605742152856
Position 1783: 0.01229881976653022
Position 8791: 0.012026094400613092
Position 4920: 0.011933770718876526
Position 4963: 0.011286388489191708
Position 4985: 0.007853078048433961
Position 7028: 0.007598466931627874
Position 6965: 0.007502886009304396
Position 3426: 0.006661095106592471
Position 6730: 0.006551161775074541
Position 6934: 0.006240920858712121
Position 5663: 0.005605690973979545
Position 3537: 0.005550717960776868
Position 6566: 0.005532818800288887
Position 8034: 0.005071258272041781
Position 5276: 0.004661484086702453
Position 1902: 0.0046566990587592946
Position 5197: 0.004205366272224811
Position 2678: 0.0035392019524621322
Position 1961: 0.003510959481253772
Position 4944: 0.0022778573979476907
Position 159: 0.0018242768682688597
Position 5847: 0.0013356356089588
Position 1340: 0.001151998676039366
Position 2609: 0.0010316363648995503
Position 1310: 0.00081784193925588
Position 2656: 0.0008145906405754264
Position 1429: 0.0006179403666907603
Position 1468: 0.0003265469857424954
Position 120: 0.0003121192936529663
Position 1019: 9.668890836869426e-05
Position 76: 4.966137817000323e-05
Position 4416: 1.9506035113426305e-06
Position 4357: 8.291250427354157e-07
Position 1578: 7.442135721369741e-07
