Gene = COPB2
index = 396
Annotated 5SS: [  185  6435 10353 10686 11692 14265 15244 16067 16520 18010 20277 20472
 21588 22718 23165 27326 28652 30463 30735 30989 31533]
Annotated 3SS: [ 6296 10265 10558 11542 14117 15143 15923 16319 17898 20187 20364 21443
 22586 22956 27214 28436 30369 30553 30919 31460 31773]
SMsplice 5SS: [  102  6435 10353 10686 11692 14265 15244 16067 16520 18010 20277 20472
 21588 22718 23165 27326 28652 30463 30735 30989 31533]
SMsplice 3SS: [ 6296 10233 10558 11628 14117 15143 15923 16319 17898 20187 20364 21443
 22586 22956 27214 28436 30369 30553 30919 31460 31773]
top_k =  100
Partition function (log Z): 55.47425103627492

Sorted 5' Splice Sites (High to Low Probability):
Position 27326: 1.000000000000007
Position 16520: 1.0000000000000042
Position 23165: 0.9999516135743454
Position 10353: 0.9989934371861163
Position 6435: 0.9979358075540357
Position 18010: 0.9916368866418127
Position 20277: 0.9858624729879177
Position 30735: 0.9832351037554776
Position 30463: 0.9808871466196745
Position 22718: 0.96637283318578
Position 20472: 0.9591169496279582
Position 15244: 0.937029233173309
Position 31533: 0.9324787521685929
Position 14265: 0.9177098049743598
Position 10686: 0.9010787482721959
Position 30989: 0.8900269340832321
Position 21588: 0.8663405855375588
Position 11692: 0.716265896204182
Position 24349: 0.5685852031268718
Position 24914: 0.5651483023511525
Position 102: 0.5407090273449321
Position 28652: 0.48271255039444644
Position 16067: 0.44497984143572383
Position 8272: 0.43359173066135054
Position 15997: 0.3837092975175758
Position 10976: 0.36842219831851963
Position 7971: 0.366771517415722
Position 20701: 0.2384809810005496
Position 114: 0.19297149104282277
Position 24935: 0.16802800194131334
Position 17171: 0.16641377644244507
Position 14830: 0.14724391849705135
Position 4913: 0.14398851023784426
Position 28594: 0.12645422824027527
Position 185: 0.12025817990368595
Position 264: 0.08928503536063394
Position 10711: 0.08262224622125877
Position 14227: 0.08229019502564311
Position 8952: 0.08083696254448852
Position 23571: 0.07593937032435989
Position 15992: 0.07463667504219852
Position 17147: 0.06898605444878758
Position 15257: 0.05937057497389573
Position 24510: 0.05493063531167417
Position 8135: 0.05478144019151358
Position 23632: 0.050908504300822735
Position 19181: 0.04654958991502576
Position 16242: 0.0362574215375305
Position 143: 0.036177143006385075
Position 31537: 0.034872972715121464
Position 21900: 0.03482731578990893
Position 17261: 0.03460715310643885
Position 4729: 0.023625978573957682
Position 86: 0.0231609586888288
Position 14836: 0.019498859375559414
Position 18813: 0.01931156350767182
Position 5652: 0.01740115219659787
Position 780: 0.014447770653353056
Position 5694: 0.013768288036935637
Position 30455: 0.013730505184782272
Position 5528: 0.01344602331669416
Position 28036: 0.013141777988130626
Position 17164: 0.01306290548017498
Position 10725: 0.012449541635491269
Position 4948: 0.011695228203178577
Position 18884: 0.010950373867273608
Position 16088: 0.009951522318567548
Position 31919: 0.009397536043423133
Position 29053: 0.008187292898349472
Position 28575: 0.007849465003057346
Position 12751: 0.007274789317014498
Position 15481: 0.006904168342271589
Position 15448: 0.005057603929625237
Position 31601: 0.004176217995564912
Position 22629: 0.0038816521572689173
Position 31316: 0.0036426422531503745
Position 31872: 0.0032939464710985433
Position 6625: 0.002619582788252883
Position 22757: 0.002597226365768845
Position 28994: 0.0023747127790694216
Position 28979: 0.0021986384319580598
Position 7578: 0.0014564666570565856
Position 7105: 0.0010965671788591006
Position 6408: 0.0010460666911926498
Position 31193: 0.000756700081738377
Position 10357: 0.000748877280311655
Position 7166: 0.0007044112633887341
Position 22726: 0.0006010898753828162
Position 23290: 0.00038086450059656726
Position 90: 6.436868391265258e-05
Position 15232: 3.9319451555200737e-05
Position 23172: 8.171886971220035e-07
Position 136: 6.169490115669359e-07
Position 118: 5.681921089031722e-07
Position 106: 1.512700934672984e-07
Position 79: 4.9544154554798434e-08
Position 94: 2.312234576697298e-08
Position 156: 1.945085387886097e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 16319: 1.0000000000000084
Position 27214: 1.0000000000000069
Position 14117: 1.0000000000000042
Position 30369: 0.9990627723474376
Position 6296: 0.998981874245231
Position 20364: 0.9964660171030728
Position 15143: 0.9928361586149338
Position 17898: 0.9916035798660081
Position 31773: 0.9905514472690471
Position 20187: 0.9863752741009376
Position 31460: 0.9734940673907301
Position 22586: 0.9734355333508466
Position 10558: 0.9511724268134562
Position 10233: 0.9505957649963125
Position 22956: 0.8877401458127724
Position 15923: 0.8647487566935061
Position 21443: 0.7935896122325765
Position 30919: 0.6990711083232078
Position 28436: 0.5915273330256345
Position 24208: 0.5763625023167422
Position 11628: 0.5529555600975079
Position 24776: 0.49340549295084907
Position 30553: 0.4890977307728387
Position 30627: 0.470276123525085
Position 8169: 0.2703001096611019
Position 24749: 0.23977081134161668
Position 7881: 0.2359156308437742
Position 10900: 0.18918238756376485
Position 17085: 0.17305199952777123
Position 7916: 0.17255992155056113
Position 20666: 0.13510971914046943
Position 4848: 0.13376334031957302
Position 14762: 0.13322547441488675
Position 30883: 0.11764454960010134
Position 10813: 0.08995689279560881
Position 8809: 0.0808369625444889
Position 10877: 0.08031655214317898
Position 8098: 0.07896309883683993
Position 11459: 0.07811696447589005
Position 23051: 0.07562367486585916
Position 23356: 0.07537516384044501
Position 11542: 0.061440392195105775
Position 17088: 0.05921095636434153
Position 21509: 0.05367597174878412
Position 16999: 0.050806933585734106
Position 30833: 0.050672840720615384
Position 10265: 0.04914654947010867
Position 20605: 0.04757741769641276
Position 8013: 0.045545110325517016
Position 18959: 0.04453549706776148
Position 10455: 0.042044168055226386
Position 24437: 0.03834673582333659
Position 16127: 0.03625742153753043
Position 7839: 0.034961416529433575
Position 15837: 0.033250668633685955
Position 5591: 0.03116944023353344
Position 23543: 0.031123926869832185
Position 18736: 0.030221547612663865
Position 22919: 0.025120245727378535
Position 11362: 0.02375297943568006
Position 30853: 0.022638435439307558
Position 4815: 0.02192039812145044
Position 21539: 0.019075001556198647
Position 4649: 0.01793977159907277
Position 30675: 0.0157464074062926
Position 15871: 0.015149080563398882
Position 28523: 0.014885357036197231
Position 21833: 0.014148543246423305
Position 5414: 0.01344602331669418
Position 14700: 0.01281185395383947
Position 28954: 0.01276064410937692
Position 21686: 0.012424366782791822
Position 20585: 0.012223207420320861
Position 22973: 0.011512217269798895
Position 8132: 0.010988746994688721
Position 28405: 0.010512561205342438
Position 23417: 0.010466894469936764
Position 14547: 0.01023502764640453
Position 23279: 0.010216093595868917
Position 24395: 0.00880660029846619
Position 21802: 0.008254405760693789
Position 15330: 0.007736988447592051
Position 10794: 0.007354375399626143
Position 12689: 0.007274789317014507
Position 27963: 0.006140478924555919
Position 14568: 0.006030418547002678
Position 4429: 0.005686206974884881
Position 20536: 0.005516166966479269
Position 31775: 0.004893621425389146
Position 32146: 0.004576842866273606
Position 14659: 0.0044419694242348595
Position 31058: 0.004399342334888758
Position 15361: 0.004224783824304735
Position 8227: 0.0042240531821416995
Position 680: 0.003946581158830656
Position 188: 0.0036960275290210485
Position 27934: 0.00369099823606056
Position 15161: 0.0035721511821138075
Position 27901: 0.003310300827514148
Position 31943: 0.0032939464710985476
Position 179: 0.0030095598747060625
Position 587: 0.00272719318470896
Position 30657: 0.0027224322157694152
Position 31515: 0.002588806794113494
Position 223: 0.0022906193226099876
Position 32296: 0.002252218440274355
Position 18972: 0.0020140928472640275
Position 6517: 0.0018525098017475523
Position 7774: 0.0016866003445275186
Position 7473: 0.0014564666570565856
Position 32112: 0.0014482052206933353
Position 10910: 0.0014261430052023541
Position 194: 0.0014054221432408718
Position 10421: 0.0013046604837187192
Position 32178: 0.0011202695161818361
Position 10528: 0.0009583572296111536
Position 30207: 0.0009372276525692219
Position 10570: 0.0005928511227836185
Position 6498: 0.0004938632726088124
Position 6989: 0.00043319225193897976
Position 7104: 0.00043201011627668054
Position 6803: 0.0004095500445386
Position 6551: 0.00027320971389651515
Position 7085: 0.0002724011471120536
Position 6905: 0.0002538248823815208
Position 20395: 0.000192601188727769
Position 10952: 0.00015033939976914477
Position 15780: 0.00012883042347386838
Position 10619: 0.00010935715607491923
Position 28316: 9.099237060390604e-05
Position 18585: 4.038976228142336e-05
Position 17608: 3.3306775806190234e-05
Position 15199: 2.885168795421953e-05
Position 22515: 1.7268233350504912e-05
Position 30711: 1.0061639946405239e-05
Position 10575: 4.223279446343344e-06
Position 22847: 2.807436930279127e-06
