Gene = DDX56
index = 438
Annotated 5SS: [ 167  420 1113 1429 1656 2511 3245 3988 4194 4873 5100 5885 7555]
Annotated 3SS: [ 257  951 1257 1564 2265 3124 3873 4098 4798 5009 5778 7477 7922]
SMsplice 5SS: [ 167  420 1113 1429 1656 2511 3245 4194 4873 5100 5885 7555 7856]
SMsplice 3SS: [ 257 1005 1257 1564 2265 3124 4098 4798 4996 5778 7343 7767 7922]
top_k =  100
Partition function (log Z): 26.255932205452915

Sorted 5' Splice Sites (High to Low Probability):
Position 3245: 0.9999999999999946
Position 5885: 0.9996473608253537
Position 4873: 0.9938410303834
Position 1656: 0.982929170384477
Position 167: 0.9199699033928644
Position 1429: 0.8818925568473107
Position 4194: 0.8779382140547122
Position 1113: 0.8620712415420112
Position 5100: 0.8617068643176061
Position 2511: 0.7663562290855505
Position 420: 0.6687800474106457
Position 7555: 0.6541731554164907
Position 3988: 0.34061070113085073
Position 7856: 0.3170999479016723
Position 6310: 0.2598022218655492
Position 424: 0.25687695882340605
Position 6841: 0.19750335771915262
Position 7860: 0.19402803920735312
Position 874: 0.15295569117728944
Position 5115: 0.1287020051868528
Position 4019: 0.10433866199842448
Position 1440: 0.08956381346886608
Position 2199: 0.08533669807356198
Position 1117: 0.07811039030356362
Position 3894: 0.06031098469137279
Position 6713: 0.05928461860047558
Position 7444: 0.04568953498541954
Position 2203: 0.04241039333472954
Position 4691: 0.03286037780126092
Position 2326: 0.028614340800244442
Position 6922: 0.027686462334250077
Position 5482: 0.015469711637847605
Position 6211: 0.015078462860507721
Position 2333: 0.01430766527421998
Position 4371: 0.013477514140972632
Position 1468: 0.01247606094339011
Position 80: 0.012462328858103994
Position 1170: 0.011865577910496175
Position 2329: 0.009101319552337336
Position 6360: 0.007104413857313537
Position 2364: 0.006630210184294105
Position 754: 0.00523080731339729
Position 774: 0.004094220712767551
Position 4886: 0.004088370194326138
Position 1941: 0.0032327655767776945
Position 4227: 0.0031974386043839348
Position 6867: 0.002876845258209625
Position 6816: 0.0027497368180708277
Position 5492: 0.002314522563578117
Position 6560: 0.0019855695807571194
Position 6340: 0.001820159701444592
Position 2715: 0.0017307622760954372
Position 700: 0.001700543139979516
Position 6416: 0.0015613808042110773
Position 6553: 0.0015330339933524628
Position 2460: 0.0014148001839378562
Position 5175: 0.001073127862786831
Position 1954: 0.0005263451070527157
Position 55: 0.00029419172528134054
Position 249: 5.4215906821012786e-05
Position 15: 9.688730187899566e-06
Position 59: 9.348664726912848e-06
Position 1748: 6.8992387163895574e-06
Position 7: 6.694925673139373e-06
Position 1985: 6.5978471006740476e-06
Position 32: 4.175717266651911e-06
Position 278: 7.719475006171425e-07
Position 84: 1.6477766549370665e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5778: 0.9991621009377839
Position 3124: 0.9982437314368634
Position 4798: 0.981018183864264
Position 1564: 0.9187037545603539
Position 4098: 0.8945628619440807
Position 1257: 0.7856741778625189
Position 4996: 0.7580317948045032
Position 7922: 0.7421532350675337
Position 7767: 0.7343606063046637
Position 1005: 0.7097472830047183
Position 257: 0.5991806914791604
Position 7544: 0.44322552235266793
Position 2265: 0.35100792540169634
Position 2425: 0.3238438310393774
Position 6655: 0.31234362059267606
Position 6100: 0.2888925794465126
Position 7343: 0.25287183993180723
Position 3873: 0.2373386209626625
Position 951: 0.23235657221538983
Position 5009: 0.2293268121762022
Position 324: 0.19922880510336174
Position 1314: 0.13656375151131772
Position 3785: 0.1211937269116029
Position 2247: 0.11076810223623723
Position 692: 0.10574479816194311
Position 2115: 0.1039253308529196
Position 1324: 0.056457821758920786
Position 1586: 0.05425321550329488
Position 3813: 0.05228558086672193
Position 3893: 0.04519894468664908
Position 327: 0.0379795928881478
Position 2460: 0.034170098598150435
Position 3768: 0.028767032001121136
Position 299: 0.021618251132697303
Position 524: 0.021414419086769214
Position 4626: 0.018321721191296426
Position 4599: 0.014771175399117467
Position 4717: 0.014255304622825515
Position 772: 0.011754549593177704
Position 1858: 0.011550831131706603
Position 2008: 0.011250873193528282
Position 5312: 0.010382519067362988
Position 7228: 0.009247330942696856
Position 3832: 0.008570595685518009
Position 1602: 0.008058986362433023
Position 778: 0.007932615112229358
Position 955: 0.007728437787864202
Position 737: 0.007621928020928064
Position 3662: 0.007607512446022236
Position 2379: 0.006634607805123388
Position 5309: 0.004797623432885065
Position 6506: 0.004594092563587517
Position 3890: 0.004338534741077873
Position 4951: 0.0033215584963223765
Position 752: 0.003099192055969045
Position 2048: 0.002813680692976584
Position 1406: 0.0026569976442142405
Position 5391: 0.0026040917011776804
Position 1041: 0.002010082148424214
Position 398: 0.0019400877400493773
Position 1522: 0.0018581306220898496
Position 814: 0.0017999365557574499
Position 3143: 0.0017562685631340356
Position 4830: 0.0017331004534032128
Position 2592: 0.0017307622760954372
Position 1971: 0.0017205826513466745
Position 412: 0.0013011226298048277
Position 4758: 0.0009648090927813341
Position 1008: 0.0008954715299395246
Position 6102: 0.0008765568227977361
Position 368: 0.0008394333613386776
Position 1202: 0.0007842038703050357
Position 1189: 0.0007010922203509106
Position 577: 0.0005468722846017958
Position 4805: 0.0005202476840166696
Position 6156: 0.0005106191403537922
Position 6199: 0.00046141531877036553
Position 6151: 0.000435548099300326
Position 302: 0.00037605708214697657
Position 166: 0.00025449455071933534
Position 1727: 0.00025150141674472033
Position 5715: 0.00021969246195754062
Position 5845: 0.00019066268251845497
Position 711: 8.873673967796883e-05
Position 305: 7.619624654284456e-05
Position 5801: 7.49046594212133e-05
Position 664: 6.165836581887779e-05
Position 1616: 3.66752535660823e-05
Position 332: 1.8082452968071245e-05
Position 4156: 1.0104375261418055e-05
Position 4975: 3.656198028509136e-06
Position 5025: 3.2414055182629354e-06
Position 5956: 2.2945780633281623e-06
Position 6264: 1.6797428009348387e-06
Position 1626: 1.2417217471974765e-06
Position 4871: 1.7035795494407358e-07
Position 416: 3.1305939719143796e-08
Position 76: 1.6335211716089096e-08
Position 5555: 8.36675437416847e-11
