Gene = ATP5F1
index = 111
Annotated 5SS: [  646   938  5421  7314  7820 10701]
Annotated 3SS: [  900  5274  7149  7693 10520 11980]
SMsplice 5SS: [  646  5421  7314 10701]
SMsplice 3SS: [ 5306  7149 10520 11980]
top_k =  100
Partition function (log Z): -3.9610872446140375

Sorted 5' Splice Sites (High to Low Probability):
Position 7314: 0.9992618055852801
Position 5421: 0.9804151720605891
Position 10701: 0.8365976286854285
Position 646: 0.7575134458413025
Position 938: 0.40198320759244294
Position 7820: 0.40120660562936444
Position 9241: 0.15142114647719354
Position 6074: 0.1072194336253804
Position 126: 0.08445677562632724
Position 6086: 0.04512927445122636
Position 11750: 0.03452368633179266
Position 12055: 0.02870664937299826
Position 51: 0.02434178572471692
Position 84: 0.020984471938684877
Position 14: 0.020194178512980276
Position 12061: 0.01999020070123721
Position 10774: 0.016908911154338218
Position 308: 0.013230096683036307
Position 6108: 0.006593251667386455
Position 807: 0.004387548861252252
Position 756: 0.00339227475835316
Position 653: 0.000814389435765565
Position 215: 0.0007543767999021224
Position 519: 0.0006261226939166552
Position 311: 0.0005648229679245735
Position 5812: 0.000336574357686597
Position 621: 0.00021513924565593775
Position 480: 0.0001180593853084625
Position 241: 7.854890103601158e-05
Position 839: 7.095311534705099e-05
Position 5445: 1.387773284782965e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 7149: 0.9267037756817416
Position 5306: 0.9258445057055369
Position 11980: 0.9016609136201098
Position 10520: 0.4658086083126121
Position 10619: 0.3861738439739011
Position 7693: 0.21909754635720882
Position 900: 0.17479722483011173
Position 549: 0.14176083422298794
Position 13564: 0.11274685855261787
Position 9105: 0.10042201543368999
Position 5907: 0.09601030846353922
Position 7712: 0.07853947737886961
Position 7107: 0.07173074396711038
Position 7554: 0.06915648043849465
Position 9079: 0.05183413154399951
Position 5274: 0.051085297900597154
Position 11659: 0.03821444409283032
Position 5929: 0.03616931174915075
Position 7747: 0.03472065678915528
Position 5960: 0.026587609609774285
Position 11949: 0.015589482324466537
Position 475: 0.00963923837821572
Position 11460: 0.006876712259856696
Position 10383: 0.005362149741155423
Position 570: 0.004226820370189327
Position 5107: 0.003486756227739723
Position 914: 0.0028436410254878792
Position 10942: 0.0021878690748954447
Position 7290: 0.0014979939058273448
Position 5545: 0.0004040608030069205
Position 7604: 0.00022544404376979973
Position 5926: 0.0001747299215289048
Position 642: 0.00015825217236496716
Position 258: 0.00012081883995253038
Position 420: 0.00010670038788493281
Position 678: 2.821309419424166e-05
Position 480: 2.028674547045532e-05
Position 297: 1.0595479125800193e-05
Position 342: 9.739428388743068e-06
Position 486: 3.8331095801197664e-06
