Gene = RPL7A
index = 1205
Annotated 5SS: [  33  829 1487 1839 2106 2514 2858]
Annotated 3SS: [ 707 1336 1697 2025 2382 2787 3047]
SMsplice 5SS: [ 829 1487 1839 2106 2858]
SMsplice 3SS: [1336 1697 2025 2787 3047]
top_k =  100
Partition function (log Z): 7.3962490115197

Sorted 5' Splice Sites (High to Low Probability):
Position 1487: 0.9980094220772063
Position 2858: 0.9808072467871456
Position 1839: 0.9783677404377591
Position 829: 0.9627597848343267
Position 2106: 0.934152420225521
Position 2514: 0.45263647197069173
Position 1089: 0.42601157664050154
Position 33: 0.25546609314746044
Position 2720: 0.1033909183415115
Position 608: 0.07423823350974249
Position 2201: 0.04574092880570843
Position 360: 0.04549849630916962
Position 2506: 0.025698599938742513
Position 538: 0.019964025807648746
Position 154: 0.01894032420907576
Position 175: 0.016812713952484636
Position 77: 0.013701008534314921
Position 1173: 0.013409428891570532
Position 1221: 0.010771231762593649
Position 1027: 0.009908458316762956
Position 2179: 0.009609488589774754
Position 68: 0.007584215942945358
Position 1065: 0.0068714134056904125
Position 883: 0.005315201483910268
Position 450: 0.0037337469294957916
Position 37: 0.003404295291102718
Position 195: 0.00298940649391738
Position 786: 0.0024365823413956375
Position 262: 0.002059248884947432
Position 2197: 0.0016191650241106528
Position 301: 0.0015367297174118002
Position 738: 0.001184732023793823
Position 1843: 0.0011412190305936864
Position 880: 0.0007408800567150882
Position 277: 3.367495506703749e-05
Position 323: 5.008846633456347e-06
Position 279: 4.851832184889896e-07
Position 44: 5.8590295770820776e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2787: 0.9923670116207943
Position 2025: 0.9854834002858115
Position 3047: 0.9848700788110255
Position 1336: 0.8747214594498797
Position 1697: 0.5289871319951113
Position 707: 0.4195295904535407
Position 2382: 0.3823559220146624
Position 909: 0.23523003712022222
Position 1705: 0.22739820539522043
Position 957: 0.21425370005165
Position 2592: 0.09604293096948287
Position 2442: 0.07078150516269276
Position 1672: 0.060898847058659805
Position 1637: 0.04947373836987975
Position 1397: 0.044790461269986474
Position 1172: 0.04322073326879511
Position 1731: 0.03445534419593715
Position 1714: 0.023775014419501608
Position 1272: 0.022461097755623185
Position 1726: 0.019687178634983357
Position 2505: 0.018301677853818723
Position 1599: 0.01689948788833521
Position 1644: 0.013702818292430682
Position 1341: 0.010938463548160714
Position 2358: 0.007267514390576463
Position 634: 0.006628036327898401
Position 1244: 0.006615012091097233
Position 1186: 0.00657423548474833
Position 398: 0.004949850222666345
Position 2474: 0.004519848742335648
Position 959: 0.004174210496984475
Position 578: 0.003061798666439165
Position 1582: 0.0027720880640087703
Position 1983: 0.0024455384673080314
Position 641: 0.001586112374690267
Position 1988: 0.0015836955438036093
Position 714: 0.001514996721695613
Position 637: 0.001385927923174751
Position 2028: 0.0013663373669119004
Position 2221: 0.0013226967516599144
Position 2281: 0.0011567225861684443
Position 2954: 0.0010831040380664507
Position 664: 0.0010215448223530594
Position 753: 0.0009713084499033885
Position 2571: 0.0007798082682028765
Position 270: 0.0007539355379353275
Position 2009: 0.0006413608754368268
Position 2739: 0.0006289949016134633
Position 2937: 0.0004911902851638383
Position 598: 0.00014491558361696424
Position 100: 0.00013807066104375376
Position 139: 8.39923873452887e-05
Position 3005: 7.12703692140366e-05
Position 1953: 6.57427675411639e-05
Position 352: 4.134812314234016e-05
Position 1045: 3.2366040739218797e-05
Position 2210: 2.8887610914500126e-05
Position 1140: 2.237846035145878e-05
