Gene = ANKRD61
index = 84
Annotated 5SS: [ 216 1561]
Annotated 3SS: [1462 4067]
SMsplice 5SS: [ 216 1561]
SMsplice 3SS: [1462 4067]
top_k =  100
Partition function (log Z): -5.590984805993273

Sorted 5' Splice Sites (High to Low Probability):
Position 1561: 0.9890146452908986
Position 216: 0.6341300650371025
Position 135: 0.36470862032717477
Position 3245: 0.21969787516614378
Position 1115: 0.08526741987681334
Position 2531: 0.05696280429461693
Position 1056: 0.018925224708896564
Position 1151: 0.010363800156443285
Position 1119: 0.0069529480855144874
Position 1309: 0.00594085766072961
Position 968: 0.00542201546477972
Position 3542: 0.00539062751622737
Position 1350: 0.0041972923368316034
Position 1238: 0.003092466580217991
Position 567: 0.002526388174713866
Position 585: 0.001101521466795004
Position 947: 0.0007085359279400773
Position 1542: 6.781142731514069e-05
Position 740: 3.506847314857374e-05
Position 252: 1.88477994277166e-05
Position 288: 1.443186814202762e-05
Position 36: 2.0534316005081582e-07
Position 430: 8.630307073853026e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1462: 0.9486573051008476
Position 4067: 0.3144952079748915
Position 3103: 0.19904887310862873
Position 2239: 0.15533214839450787
Position 4884: 0.1480858950576713
Position 941: 0.12354344605512904
Position 3012: 0.1056090452375742
Position 3334: 0.06731468755760683
Position 4039: 0.0640409220109741
Position 1637: 0.03685403383620812
Position 4016: 0.026000287785831962
Position 4713: 0.024234201082717836
Position 3337: 0.022662577533109313
Position 1469: 0.022394559108945087
Position 3162: 0.019011838663558458
Position 1308: 0.014971174671037256
Position 3387: 0.014786797089617602
Position 1427: 0.012327461975722622
Position 2235: 0.011946437438810546
Position 3226: 0.010657082454224311
Position 1011: 0.010401714477392856
Position 3037: 0.00887189359989949
Position 4300: 0.00850082260291196
Position 2018: 0.006817763433162486
Position 2527: 0.006604206825375532
Position 2259: 0.004929657429560032
Position 981: 0.0037581979356997243
Position 2376: 0.0031997066629755777
Position 3083: 0.003194268533210178
Position 2446: 0.0031771240484009364
Position 2470: 0.0023033668506776323
Position 2379: 0.0019405459322120273
Position 521: 0.0018380511327471382
Position 1129: 0.0017797870863312626
Position 1947: 0.0013757555556223049
Position 1173: 0.0012306093732611795
Position 1049: 0.000922037832880321
Position 475: 0.0006971059872259152
Position 1015: 0.00030102084979151454
Position 1342: 0.0002426724821828434
Position 1501: 0.00019263476344258876
Position 2312: 0.00017652969133693968
Position 1264: 0.00010138434408743971
Position 901: 3.907756012032833e-06
Position 1055: 2.4642060434565936e-06
Position 1238: 1.5987037446980738e-06
Position 1210: 6.713795400357159e-07
