Gene = GPATCH4
index = 612
Annotated 5SS: [  75 2516 3063 3257 3449 5097 5403]
Annotated 3SS: [2378 2988 3163 3361 5004 5351 5633]
SMsplice 5SS: [  75 3063 3257 5097 5403]
SMsplice 3SS: [2988 3163 5004 5234 5633]
top_k =  100
Partition function (log Z): 1.600135384713585

Sorted 5' Splice Sites (High to Low Probability):
Position 3257: 0.9946461322213329
Position 75: 0.9798621041391365
Position 5403: 0.8046879057558111
Position 3063: 0.7084124222279808
Position 5097: 0.6807935587683593
Position 3684: 0.604042497566679
Position 4345: 0.23275341524213458
Position 3449: 0.1823878588967583
Position 3087: 0.14334480002387845
Position 2516: 0.12099999577411556
Position 5320: 0.07845437633560831
Position 377: 0.06619163639947091
Position 5911: 0.048951910459821245
Position 4891: 0.04190644546536482
Position 4651: 0.036773716961287506
Position 2895: 0.03219236905419818
Position 653: 0.03172882534779619
Position 4664: 0.019028763808347046
Position 2403: 0.015963868410932745
Position 3933: 0.014839138433590759
Position 2871: 0.011501204291281306
Position 3465: 0.010124642543542567
Position 681: 0.008807836482484427
Position 132: 0.0022714450100209745
Position 3461: 0.0017040904413483525
Position 2283: 0.0016717790024356153
Position 3689: 0.0009959886022362792
Position 3016: 0.0008438324627866797
Position 3239: 0.0008179423624997666
Position 35: 0.0005279207671346645
Position 667: 0.00038215710267290793
Position 171: 0.00018650727319507684
Position 3634: 4.72789681167293e-05
Position 103: 4.114949233167571e-05
Position 100: 3.460588731938201e-05
Position 323: 2.175505869396426e-05
Position 244: 1.3431166727653396e-05
Position 146: 2.809513587787963e-06
Position 30: 1.3065167220492561e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3163: 0.9970734837521651
Position 5234: 0.8909046612610048
Position 2988: 0.8494242138318752
Position 5004: 0.7045283982073595
Position 5633: 0.6616599958766173
Position 3597: 0.524923904117618
Position 3361: 0.19001159886586122
Position 4192: 0.166406073226892
Position 5570: 0.12866608585835468
Position 5487: 0.11275460297648297
Position 2378: 0.10570066186439603
Position 6535: 0.07979669738172446
Position 4283: 0.06634734201524259
Position 3544: 0.05532858450096932
Position 4524: 0.05027737689418128
Position 2678: 0.04786669357466775
Position 4772: 0.0419064454653648
Position 551: 0.03716611895494456
Position 3806: 0.0357935499802453
Position 236: 0.030885353814242136
Position 2452: 0.023344774519919533
Position 3560: 0.01975483624451028
Position 282: 0.011699081351254238
Position 4344: 0.010488016833303072
Position 322: 0.0060643412462047346
Position 3516: 0.005534647828803002
Position 6158: 0.005280860240170889
Position 2074: 0.004757953087185138
Position 497: 0.0031198624421872397
Position 3167: 0.0018436381277951535
Position 5745: 0.001681844274421199
Position 2232: 0.0015863997760585098
Position 2270: 0.0015001723502604015
Position 2454: 0.0009237103689773777
Position 2306: 0.0008219712206869794
Position 405: 0.0005991045953482463
Position 3373: 0.0003342566157191006
Position 190: 0.0002423075222564917
Position 248: 0.00023659867852597762
Position 3391: 0.00017271381056602867
Position 3436: 0.00016179730984516134
Position 3368: 0.0001350562414358965
Position 3418: 0.00010789616019261157
Position 3617: 8.490997537253049e-05
Position 554: 2.0871346030465573e-05
Position 526: 1.2861594443013911e-05
Position 329: 8.746216836831142e-06
Position 293: 8.497910143957167e-06
Position 174: 1.5087501189572618e-06
Position 302: 1.4140944753565747e-06
Position 160: 1.3080490935065104e-06
Position 333: 9.408309955497372e-07
Position 204: 8.315308041213308e-07
Position 347: 7.143924947880409e-07
Position 358: 4.153655498332411e-07
Position 198: 3.443748044869669e-07
Position 213: 2.6442215346033806e-07
Position 208: 2.4915965419961264e-07
Position 311: 1.2859436765837902e-07
Position 177: 1.130730956013482e-07
Position 295: 1.1240012160322026e-07
Position 3439: 1.0944420163051907e-07
Position 224: 9.30610759978022e-08
