Gene = ABHD6
index = 5
Annotated 5SS: [  411 12437 19200 29840 31929 33559 37310 47634 47948]
Annotated 3SS: [12371 19055 29682 31814 33425 37151 47578 47846 56082]
SMsplice 5SS: [  411 19200 19392 23668 31929 37310 44129 47634 47948]
SMsplice 3SS: [19055 19295 23483 31814 37151 44047 47578 47846 56082]
top_k =  100
Partition function (log Z): -34.63623696781881

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.8539427482329518
Position 1578: 0.18188728491832437
Position 317: 0.14040102259898798
Position 599: 0.015585640959289377
Position 1001: 0.012204742899496097
Position 1139: 0.010933283709186305
Position 668: 0.008911238223366551
Position 406: 0.0018066173934863565
Position 678: 0.0011694241151669646
Position 636: 0.00036513123018440743
Position 335: 9.034718579051086e-05
Position 24: 5.608556276803559e-05
Position 218: 3.4112392313122494e-05
Position 439: 1.9782826788647387e-05
Position 396: 1.6703371454197495e-05
Position 368: 1.2102630210535792e-05
Position 131: 7.127312749211669e-06
Position 110: 4.216743338586146e-06
Position 64: 3.17562183350104e-06
Position 32: 6.655738113403462e-07
Position 121: 6.277323049043954e-07
Position 94: 5.774661180393635e-07
Position 436: 2.437827297469743e-07
Position 91: 1.7013905955915325e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1491: 0.259926034132685
Position 504: 0.234166274269442
Position 491: 0.21373954674110285
Position 6179: 0.13075472400406368
Position 7679: 0.07963872857304016
Position 730: 0.051339628834750864
Position 3747: 0.0476069944573951
Position 5065: 0.03656675576027776
Position 2783: 0.03340591194702258
Position 5489: 0.023603261529153183
Position 4041: 0.016269779619436184
Position 1242: 0.010290164848316255
Position 3632: 0.01026531396065345
Position 3833: 0.00899815993628785
Position 5336: 0.008386218002060084
Position 3577: 0.008299794817659719
Position 2123: 0.006620029699800553
Position 1035: 0.0052246391693794745
Position 2090: 0.005116879971399918
Position 1735: 0.004957482042827195
Position 1535: 0.004036402028287379
Position 1755: 0.00401054682582133
Position 984: 0.003982690993730864
Position 598: 0.0036399546510318126
Position 3459: 0.003634575738807593
Position 1979: 0.0034731902074874007
Position 929: 0.002747348252041863
Position 733: 0.0017397592316925109
Position 903: 0.0013092354094285177
Position 906: 0.0010197248513726768
Position 450: 0.000986557437886613
Position 828: 0.0005212379043647132
Position 1000: 0.000448754811773539
Position 807: 0.0003352193001027798
Position 875: 0.0002794496325344476
Position 1504: 0.00011131361878693804
Position 641: 7.894098072694015e-07
