Gene = PSMB4
index = 1087
Annotated 5SS: [ 194  654 1055 1312 1822 2097]
Annotated 3SS: [ 446  907 1229 1704 2007 2282]
SMsplice 5SS: [ 194  654 1312 1822 2097]
SMsplice 3SS: [ 446 1229 1704 2007 2282]
top_k =  100
Partition function (log Z): 1.688803327134755

Sorted 5' Splice Sites (High to Low Probability):
Position 1822: 0.968556789738211
Position 2097: 0.9027765703386443
Position 1312: 0.8811670777056809
Position 194: 0.7884028308904703
Position 654: 0.6859940195074046
Position 276: 0.19925029589858928
Position 1055: 0.17040871974475083
Position 1587: 0.1505844089204054
Position 1319: 0.0702727278746822
Position 689: 0.016201748410210118
Position 774: 0.010264942422355232
Position 2135: 0.0014767861414760012
Position 1026: 0.001274159421448372
Position 1331: 0.0012143588820129367
Position 77: 0.0007380345725241296
Position 175: 0.0006494649911349061
Position 2101: 0.000577911575612591
Position 830: 0.0004881486596228251
Position 1831: 0.00031135235128322526
Position 97: 0.0001949360478958304
Position 835: 0.00017762253081421355
Position 244: 0.00017713957859265912
Position 596: 0.00013462210949307591
Position 198: 5.493108780487682e-05
Position 234: 1.790566510277745e-05
Position 71: 1.5183257511249586e-05
Position 219: 9.018364073029568e-06
Position 257: 1.6773453411151025e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1704: 0.9266410370972937
Position 2282: 0.8972592909740643
Position 2007: 0.8630570294063445
Position 446: 0.6080833063173113
Position 1229: 0.38586792851270973
Position 1137: 0.30388673865789284
Position 1179: 0.21287626656931335
Position 907: 0.14886784835637368
Position 1964: 0.12304483334643097
Position 1447: 0.08831792134166457
Position 514: 0.06367378989705112
Position 1639: 0.04034931823437066
Position 1480: 0.036866816247860375
Position 1157: 0.034861969209132856
Position 976: 0.03261422148187945
Position 1461: 0.023614446233527146
Position 423: 0.0234034825285349
Position 486: 0.005759377823610214
Position 2354: 0.005244063043039893
Position 2302: 0.0050556956282288
Position 1720: 0.003161132719670394
Position 1431: 0.00235187980940317
Position 988: 0.002200495952178019
Position 1898: 0.002164509391134967
Position 2035: 0.0016343346509788204
Position 1100: 0.001535258381922109
Position 812: 0.0014700288641692992
Position 2382: 0.0014128381587629002
Position 2201: 0.001052117147583224
Position 1972: 0.0009206120333704908
Position 624: 0.0008854339248435456
Position 472: 0.0008175977969793107
Position 2215: 0.0005933707961529268
Position 1893: 0.00044127388825231166
Position 2180: 0.00038824742609322406
Position 2220: 0.00025544912277067404
Position 2230: 0.0002081194555614137
Position 940: 0.0001745871561069824
Position 2315: 0.00013818487177015933
Position 1939: 0.00011119796020051426
Position 748: 7.565237523699553e-05
Position 310: 2.251407925277396e-05
Position 584: 1.7838044420396412e-05
Position 574: 1.3335884789840077e-05
Position 2065: 1.0008110147437514e-07
Position 344: 8.451351843876464e-08
Position 365: 7.66973928127268e-08
Position 492: 5.6274898378347396e-08
