Gene = NSL1
index = 964
Annotated 5SS: [  253  4224  7420  9411 52249]
Annotated 3SS: [ 4144  7288  9355 52180 53095]
SMsplice 5SS: [  253  4224  7420 25594 34804 40541 52249]
SMsplice 3SS: [ 4116  7288 25508 34621 40364 52180 52639]
top_k =  100
Partition function (log Z): -26.659840798060237

Sorted 5' Splice Sites (High to Low Probability):
Position 7420: 0.9978444439436609
Position 4224: 0.9450331121526736
Position 253: 0.9187206736282053
Position 9411: 0.7688703707994003
Position 8582: 0.10236877883432706
Position 130: 0.07636468504785134
Position 4486: 0.062490231131557446
Position 8540: 0.06163017020146632
Position 2982: 0.05915807801798357
Position 6248: 0.0318569339770422
Position 8535: 0.025412888364618032
Position 765: 0.02308431057672905
Position 2783: 0.0228097764822668
Position 3968: 0.0057897952419355934
Position 8158: 0.004171767725169658
Position 249: 0.0018304319678278992
Position 506: 0.0011799382702546736
Position 565: 0.0005245837665155544
Position 174: 0.00016056966891078999
Position 517: 3.0585036550818395e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 7288: 0.998438876048573
Position 4116: 0.47800276349641846
Position 4144: 0.42717836098378414
Position 9224: 0.40892098836335083
Position 13780: 0.3072195605048459
Position 9355: 0.29462152970981964
Position 8362: 0.17569283395087443
Position 12563: 0.14948751643274422
Position 14394: 0.14287886212726184
Position 12721: 0.10883285366525396
Position 2774: 0.07992976770835898
Position 9358: 0.07777115780668417
Position 11393: 0.04075724314067645
Position 12800: 0.037265256263150706
Position 4313: 0.03490628976376818
Position 9487: 0.034593584584598984
Position 6125: 0.0318569339770422
Position 9733: 0.028511370505841224
Position 8365: 0.026735914198333835
Position 11673: 0.024798949047621664
Position 11309: 0.023359508359210277
Position 10582: 0.021981662809675305
Position 627: 0.0152690818411441
Position 3877: 0.015047656715966187
Position 4097: 0.01474469892650581
Position 4396: 0.01386348067062599
Position 8668: 0.011877771580812997
Position 10517: 0.009118027154675256
Position 4330: 0.009040201025136559
Position 8451: 0.00867874341912275
Position 4157: 0.008085513509897148
Position 9549: 0.007586682216584274
Position 3927: 0.00756651818632468
Position 9911: 0.007494825532858811
Position 8043: 0.006416758676268156
Position 673: 0.0059821202652748755
Position 9535: 0.005612299550734874
Position 4333: 0.004914725028800045
Position 2685: 0.002373262286346266
Position 564: 0.0006445758564153966
Position 7081: 0.00039392110257066825
Position 4979: 0.0003286668633972967
Position 7017: 0.00026889513423839227
Position 3943: 0.0001973955757136802
Position 8310: 7.156869643762428e-05
Position 8004: 1.295157119828703e-05
