Gene = GPR160
index = 617
Annotated 5SS: [  287  1115 41969]
Annotated 3SS: [  985 41844 45975]
SMsplice 5SS: [  287  1115  8958 22040 26005 29655]
SMsplice 3SS: [  985  8877 21926 25893 29566 45975]
top_k =  100
Partition function (log Z): -25.467172714877673

Sorted 5' Splice Sites (High to Low Probability):
Position 1115: 0.9974922477028398
Position 287: 0.9263825595411181
Position 8958: 0.5416822427731549
Position 881: 0.12187382294370411
Position 542: 0.028298019440347377
Position 1443: 0.018082124923622767
Position 705: 0.009525770822515463
Position 303: 0.0065176962619796965
Position 739: 0.0033934216796279518
Position 3021: 0.0022781351869099672
Position 553: 0.0019604980011661273
Position 549: 0.0017437043714562657
Position 103: 0.001341844847160391
Position 3197: 0.0012122009055634386
Position 46: 0.001152765560459709
Position 3182: 0.0006760995701638631
Position 291: 0.0006229661203377764
Position 655: 0.0006228672457304969
Position 1060: 0.0004934427635164552
Position 76: 0.00030996203175680904
Position 114: 0.00018416294971170235
Position 32: 0.00011974385671739552
Position 241: 5.554604841280639e-05
Position 358: 5.1421333569448106e-05
Position 53: 8.276105041695622e-07
Position 9: 4.844244779006921e-07
Position 392: 1.436201525468706e-07
Position 125: 4.795474434939728e-08
Position 14: 1.063803077305655e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 985: 0.9278189093500713
Position 8877: 0.5444068766553783
Position 9211: 0.5279358203839745
Position 11928: 0.20551972531981066
Position 619: 0.07408158845985427
Position 947: 0.06003380295775454
Position 9685: 0.053145170550345816
Position 8782: 0.0493553698981118
Position 9929: 0.037603925343784456
Position 3972: 0.023534286385361793
Position 3256: 0.02113450107924386
Position 1316: 0.016330076252672552
Position 5276: 0.015742930715575594
Position 430: 0.014290497129542964
Position 2355: 0.012649583884856604
Position 4973: 0.010889532056565815
Position 2926: 0.007131150994136362
Position 6747: 0.006250736530679469
Position 1021: 0.006119684579277243
Position 597: 0.005310054922901947
Position 926: 0.005296966193299804
Position 1383: 0.005182291944934814
Position 5297: 0.0045071437905667335
Position 702: 0.004356423565530214
Position 3079: 0.003923562486344419
Position 1914: 0.0034248755804942932
Position 4256: 0.0020370554529428346
Position 1350: 0.0019893469884385657
Position 866: 0.0019078630881675053
Position 5714: 0.0018429778614162005
Position 240: 0.0014742702074012157
Position 3393: 0.0014135966532140536
Position 464: 0.0013680181747819085
Position 1321: 0.0011897755944525168
Position 3882: 0.001102373640176618
Position 3894: 0.0008102126733817125
Position 1958: 0.0007764067752273354
Position 2321: 0.0006982062271315794
Position 376: 0.00046553986509315906
Position 438: 0.0004326867959651147
Position 2534: 0.0004207257780542758
Position 832: 0.00038435261343803347
Position 788: 0.00034511793535172824
Position 2232: 0.00033486219003847883
Position 1895: 0.00030940136200254215
Position 1420: 0.0003053985694106739
Position 1006: 0.00014759609440410191
Position 466: 8.963764076036094e-05
Position 1059: 7.252985694724084e-05
Position 397: 6.877436212202483e-05
Position 472: 6.723126289584739e-05
Position 884: 2.0964245595306215e-05
Position 1403: 9.684569177003376e-06
Position 1286: 7.953458332024734e-06
Position 650: 5.768341521203186e-06
Position 1360: 9.56179534666678e-07
Position 415: 3.89250954321724e-11
Position 181: 3.8158343953207467e-11
Position 272: 9.695449043767576e-12
