Gene = MED10
index = 828
Annotated 5SS: [ 233 1429 4271]
Annotated 3SS: [1344 4167 5992]
SMsplice 5SS: [ 233 1429 3844 4271]
SMsplice 3SS: [1344 3671 4107 5992]
top_k =  100
Partition function (log Z): -1.7266119905084316

Sorted 5' Splice Sites (High to Low Probability):
Position 4271: 0.9711212963257642
Position 233: 0.9706213006646093
Position 1429: 0.9520318454585043
Position 3844: 0.8457731286708006
Position 1053: 0.24343432163854486
Position 3041: 0.15677043512737704
Position 5871: 0.10863041926897815
Position 657: 0.09864951773152739
Position 3054: 0.06025470924482973
Position 3829: 0.04384256628180861
Position 625: 0.03970858385981109
Position 1949: 0.031324009658265234
Position 2754: 0.02484558461957277
Position 186: 0.022671556056729002
Position 1899: 0.021735657315980716
Position 3901: 0.01588173876664172
Position 2746: 0.00814523033875852
Position 1273: 0.006571692825975332
Position 1264: 0.006294311879177909
Position 1281: 0.006282486232087136
Position 1091: 0.0027972236695190853
Position 1073: 0.0020450371595253495
Position 714: 0.001816731206417001
Position 729: 0.0015385467792775611
Position 1155: 0.00124290900103788
Position 1206: 0.0011113144006223952
Position 2520: 0.0007619946653810228
Position 1530: 0.0004383737828848964
Position 2495: 0.0003633712684785738
Position 880: 0.0002364484829029597
Position 87: 7.97364723559998e-05
Position 50: 4.292816415894187e-05
Position 152: 3.5882027181521926e-05
Position 190: 1.6204508445452925e-05
Position 91: 1.4961884634065435e-05
Position 76: 3.607222269887372e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1344: 0.9265175664013292
Position 3671: 0.9055863963891916
Position 4107: 0.6701949306290828
Position 5992: 0.4942395593824422
Position 4167: 0.30579206003963766
Position 985: 0.20858817481811862
Position 527: 0.11421239530985816
Position 6095: 0.10376299290765642
Position 4668: 0.10147025085370302
Position 4633: 0.09619853162824137
Position 2924: 0.0959722441422064
Position 4927: 0.09481184244466974
Position 5641: 0.06071858422264698
Position 5694: 0.06000676690076681
Position 2970: 0.056146784499274446
Position 2942: 0.056031982947401
Position 1780: 0.052862785114176414
Position 6115: 0.0506969315977637
Position 2652: 0.032990814958331297
Position 1182: 0.031080055743727273
Position 928: 0.016802827461171555
Position 4545: 0.01480937824792377
Position 1369: 0.0137864209270408
Position 789: 0.010487298705920873
Position 2891: 0.008874132783324915
Position 605: 0.006575613545989195
Position 766: 0.0060296750820444615
Position 4363: 0.005862580883871307
Position 4721: 0.005484703329378763
Position 5515: 0.00476860630602919
Position 505: 0.004766567972153047
Position 4414: 0.0045390159935917666
Position 559: 0.004421611995784032
Position 892: 0.0042997720747632055
Position 400: 0.0037243392398635263
Position 4583: 0.003249529929672942
Position 3587: 0.0026889925884650734
Position 350: 0.0026660199497365224
Position 592: 0.00247055959298845
Position 2335: 0.0009706214953575901
Position 906: 0.0007664974456411778
Position 3972: 0.00021274035933863925
Position 1231: 0.00019238598060322747
Position 3933: 0.00015475467991994275
Position 2494: 0.0001547444385020059
Position 1722: 0.00013577874882286317
Position 402: 7.038838604145377e-05
Position 575: 6.871382385594653e-05
Position 1830: 6.110311124669534e-05
Position 421: 5.460733541656986e-05
Position 461: 3.476130875980749e-05
Position 646: 2.4503764841474916e-05
Position 1193: 2.3718992328227987e-05
Position 433: 1.8896990917809592e-05
Position 477: 2.148259302516389e-06
