Gene = SCYL3
index = 1231
Annotated 5SS: [  213 10255 12911 15193 18634 19961 21993 24520 26276 29848 33093 34619]
Annotated 3SS: [10068 12796 15135 18530 19848 21914 24379 26090 29675 32930 33923 35115]
SMsplice 5SS: [  213  5706 10255 12911 14955 15193 21993 24520 26276 29848 33093 35184]
SMsplice 3SS: [ 5520 10068 12796 14846 15135 21914 24379 26167 29675 32930 35115 35293]
top_k =  100
Partition function (log Z): 2.763136593528878

Sorted 5' Splice Sites (High to Low Probability):
Position 26276: 0.9999999999999992
Position 5706: 0.999999999999996
Position 12911: 0.9999781225705456
Position 213: 0.9934045419928013
Position 21993: 0.9413445307548225
Position 10255: 0.9251560712248381
Position 29848: 0.9009100601494232
Position 14955: 0.866542776416418
Position 31485: 0.6823739578048107
Position 35184: 0.6308278894893897
Position 33093: 0.6153933797506104
Position 15193: 0.5213050287182234
Position 24520: 0.5205035251613283
Position 15223: 0.4786949712817743
Position 18634: 0.4724851542800807
Position 24431: 0.27726251698985316
Position 24993: 0.11764309110224355
Position 10201: 0.07484392877515769
Position 35338: 0.06995819897140175
Position 2976: 0.06547688710386912
Position 24736: 0.0653920664721021
Position 7551: 0.039805246567225394
Position 12337: 0.03667613822966572
Position 35550: 0.03155535493543138
Position 24786: 0.010964056581018311
Position 35365: 0.009362441565263507
Position 18755: 0.007660669297887056
Position 395: 0.006595458007194715
Position 35502: 0.006559862605982942
Position 19961: 0.005106538748078446
Position 15073: 0.003039522011389827
Position 13285: 0.002357629404295555
Position 12962: 1.2750978934824407e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 15135: 0.9783752625820562
Position 12796: 0.9501878271433728
Position 21914: 0.9413445307548224
Position 35115: 0.928189772073684
Position 24379: 0.8741221652043011
Position 10068: 0.7790424734039625
Position 29675: 0.7200614684709927
Position 5520: 0.6433193041095453
Position 14846: 0.5843104161075141
Position 26167: 0.5361683945133648
Position 18530: 0.48014582357796765
Position 35293: 0.4494513134657549
Position 31418: 0.3981627806240697
Position 32930: 0.3819388754223503
Position 26129: 0.3571533003995115
Position 35655: 0.2876631218744121
Position 31398: 0.25973208992187824
Position 10103: 0.22095752659603346
Position 5552: 0.20702632865132267
Position 14813: 0.20584401443516945
Position 29526: 0.18084859167843048
Position 32955: 0.16768622396419475
Position 5627: 0.1496543672391284
Position 24886: 0.11764309110224346
Position 26090: 0.09296448892217905
Position 33030: 0.06576828036406518
Position 2902: 0.06383011622238077
Position 35084: 0.060528414697767145
Position 12753: 0.049801853482751055
Position 14810: 0.04950911949244665
Position 7460: 0.039805246567225394
Position 12267: 0.03667613822966573
Position 31361: 0.02489330857333447
Position 15026: 0.021821093350878628
Position 14782: 0.021292251666414623
Position 26140: 0.013713816164943346
Position 14590: 0.008430140793325672
Position 35390: 0.007643287945991804
Position 33923: 0.007585396006887255
Position 19759: 0.005106538748078446
Position 35798: 0.003739781967018566
Position 33236: 0.0028376423097652573
Position 2944: 0.0016467708814883587
Position 13119: 0.001592171995973679
Position 13195: 0.0007654574083218764
Position 30033: 0.00021079591171639103
Position 12486: 1.1929233561789286e-06
