Gene = DCP2
index = 432
Annotated 5SS: [  251  9251 15513 16035 24501 24734 24939 27342 31307 34072]
Annotated 3SS: [ 9098 15384 15935 24347 24620 24830 27205 31201 34019 36584]
SMsplice 5SS: [  251  6126 15513 15852 16035 24501 24734 24939 31307]
SMsplice 3SS: [ 6011 15417 15677 15935 24347 24620 24830 31201 43608]
top_k =  100
Partition function (log Z): -22.00713923761729

Sorted 5' Splice Sites (High to Low Probability):
Position 251: 0.996373004041673
Position 6126: 0.9431304604905163
Position 6459: 0.6750143925621999
Position 702: 0.3078775259826558
Position 788: 0.24423689978650934
Position 1030: 0.07372488255326112
Position 6654: 0.04051765702498212
Position 6670: 0.033973615912814586
Position 6857: 0.011795825749325296
Position 1070: 0.011630726866025242
Position 142: 0.0028008094155884972
Position 778: 0.0008766803071423783
Position 675: 0.0004970922931650613
Position 185: 0.00021339791317726245
Position 36: 0.00011507676424387526
Position 762: 0.00010817418476465372
Position 296: 0.00010670316463286618
Position 213: 1.6959014502006063e-05
Position 137: 1.550718840809703e-05
Position 678: 1.2382406151390619e-05
Position 287: 8.52761730524145e-06
Position 189: 4.575160914937949e-06
Position 282: 4.02981957948061e-06
Position 9: 1.11885682730744e-07
Position 44: 7.765894928832834e-08
Position 437: 1.1148641100843366e-09
Position 132: 2.472791450869465e-10
Position 146: 1.5659308284668228e-10
Position 126: 1.2935322691386742e-10
Position 65: 1.0754480024086179e-10
Position 80: 1.8218282136331927e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6011: 0.9559852535882035
Position 522: 0.4442361396548938
Position 7237: 0.4305860355614671
Position 9098: 0.33941746739744494
Position 6262: 0.2749233428131586
Position 6337: 0.1661538006009413
Position 6554: 0.15975284861963168
Position 6358: 0.12340280058759107
Position 6395: 0.10386292218080853
Position 467: 0.10251090996749732
Position 983: 0.04555127443231188
Position 9332: 0.0419800253707385
Position 12884: 0.03205663893643201
Position 893: 0.03105917057729481
Position 9122: 0.01735862508461678
Position 9508: 0.016805692470428804
Position 6212: 0.014388336726275009
Position 923: 0.011370483502023045
Position 6587: 0.009497444965466032
Position 661: 0.007874555165758742
Position 5056: 0.00485411901351044
Position 1262: 0.00410431206113966
Position 429: 0.0033292031531099234
Position 1740: 0.0010274611564450673
Position 2630: 0.0003349747689041413
Position 495: 0.00012576584427494579
Position 673: 0.00012489611012348183
Position 665: 0.00011855095885759934
Position 687: 9.99376727874669e-05
Position 693: 4.214691675106822e-05
Position 723: 2.8593362210664635e-05
Position 446: 2.1806057968589785e-05
Position 528: 1.7814025609150338e-05
Position 554: 1.2048922141821423e-05
Position 701: 1.1668279861288397e-05
Position 108: 1.1192764792449879e-05
Position 720: 6.583713937661826e-06
Position 1029: 5.113571853640232e-06
Position 937: 3.961912611621151e-06
Position 229: 1.1790681503954203e-06
