Gene = POLR1E
index = 1051
Annotated 5SS: [  189   872  2005  3466  6781  7769  9342 10052 12290 14987 15910]
Annotated 3SS: [  767  1927  3379  6721  7623  9233  9954 12155 14904 15777 17107]
SMsplice 5SS: [  872  2005  3466  7769 10052 12290 14987]
SMsplice 3SS: [ 1927  3379  7599  9954 12155 14904 17107]
top_k =  100
Partition function (log Z): 8.950169820175095

Sorted 5' Splice Sites (High to Low Probability):
Position 3466: 0.9982595478898764
Position 10052: 0.9772092050657744
Position 12290: 0.9732117503495289
Position 872: 0.9461276556686202
Position 2005: 0.9253838745825659
Position 7769: 0.7602871307540339
Position 14987: 0.65589012168696
Position 15910: 0.5546518535978457
Position 15135: 0.5072080418006434
Position 16833: 0.39237361746714927
Position 6781: 0.3340140457924519
Position 189: 0.3181947296381667
Position 6309: 0.21456002979891453
Position 15535: 0.1413481030429902
Position 2340: 0.11844536391799906
Position 10426: 0.10340375760261739
Position 244: 0.08012113446512781
Position 8175: 0.07641271635880854
Position 16940: 0.06644453530382267
Position 1825: 0.061837983799328096
Position 6445: 0.05799811892680636
Position 12426: 0.043588517492297904
Position 504: 0.04204646643603813
Position 10925: 0.03841900478634058
Position 15334: 0.03727205185890023
Position 12274: 0.026469261434766203
Position 444: 0.025835073269870654
Position 2432: 0.00845893851102327
Position 11362: 0.0071849246151599305
Position 10612: 0.007149241233885124
Position 16767: 0.004651296716406234
Position 142: 0.003851605845118615
Position 15028: 0.0019588152948872314
Position 135: 0.0018344367456522245
Position 125: 0.0009492849882597736
Position 57: 0.0007929491966836333
Position 4598: 0.0003050439538704034
Position 182: 0.00021145045835021262
Position 3782: 0.00020102692206852574
Position 12277: 0.00018054193399369897
Position 2613: 0.000152361840720831
Position 148: 2.5440454827086927e-06
Position 306: 1.2625073414129222e-06
Position 3470: 4.517059719548952e-07
Position 344: 4.05848097125195e-07
Position 3511: 3.9573853351173855e-07
Position 153: 1.9651968319248484e-08
Position 238: 1.518194899189373e-08
Position 330: 1.7079792720869171e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3379: 0.9982603953343809
Position 14904: 0.9840571204594485
Position 9954: 0.9772092050657742
Position 17107: 0.9610088014825471
Position 12155: 0.948805796959258
Position 1927: 0.8740161450916158
Position 15777: 0.56030283931607
Position 7599: 0.5056846167395376
Position 16739: 0.46454714212806975
Position 6721: 0.32808508396649605
Position 7623: 0.25460251401449696
Position 6165: 0.2145600297989146
Position 767: 0.1795514563037883
Position 15282: 0.1617714676275195
Position 15091: 0.11581956083237971
Position 604: 0.09034679403895544
Position 2091: 0.08885394731484626
Position 1753: 0.08761193332273144
Position 8086: 0.07641271635880854
Position 6346: 0.06392708075276213
Position 12175: 0.051049312758122335
Position 15085: 0.05020126070785592
Position 10210: 0.04416819610225388
Position 12353: 0.04358851749229787
Position 503: 0.04028161284136146
Position 787: 0.029696139506412044
Position 2244: 0.02701985310340344
Position 15262: 0.025439601556671552
Position 10363: 0.02398220011562504
Position 849: 0.02349890648924016
Position 10333: 0.022310908083934593
Position 16969: 0.01560081054888476
Position 10859: 0.0151718003493784
Position 1730: 0.01465572762287345
Position 572: 0.014588711130292017
Position 14839: 0.013495204705721395
Position 772: 0.013490462319654794
Position 10778: 0.01338514040752244
Position 10313: 0.012942453300803897
Position 561: 0.012001264096212518
Position 1774: 0.01090463401626478
Position 10716: 0.00986206402943974
Position 11099: 0.00718492461515993
Position 10528: 0.007149241233885126
Position 684: 0.00541265817180213
Position 16143: 0.004779694374745719
Position 625: 0.004066513498863089
Position 2145: 0.003630653335352074
Position 2261: 0.003536300733264947
Position 15468: 0.0032911009526068293
Position 2265: 0.0020879660452928143
Position 443: 0.0020864988850827874
Position 404: 0.0017832900528002144
Position 2172: 0.0017755818968627419
Position 640: 0.0013777807118598416
Position 482: 0.0008464120137551615
Position 370: 0.0008463018662870505
Position 14811: 0.0008097786135595719
Position 14706: 0.00043370101246742064
Position 4504: 0.0002565013035220448
Position 14653: 0.00024035245105807
Position 3659: 0.00020102692206852584
Position 2475: 0.00010808622785420284
Position 4221: 4.8542650348358544e-05
Position 2458: 4.427561286662826e-05
Position 286: 3.6011204219114036e-05
Position 1733: 3.3418328408838255e-05
Position 374: 3.1737276075301974e-05
Position 334: 2.5624320237367098e-05
Position 11854: 6.444000907931775e-06
Position 306: 8.286820257297718e-07
Position 252: 3.2245780086217914e-08
