Gene = RP5-864K19.6
index = 1188
Annotated 5SS: [  171  8585 14041 14723]
Annotated 3SS: [ 8511 13991 14592 16887]
SMsplice 5SS: [  171  8585 14723]
SMsplice 3SS: [ 8511 14592 16887]
top_k =  100
Partition function (log Z): -11.530867058186097

Sorted 5' Splice Sites (High to Low Probability):
Position 171: 0.9998345922396294
Position 8585: 0.7311975032955327
Position 6825: 0.2028077891122912
Position 9012: 0.02783331440302032
Position 10329: 0.018162130530556587
Position 12957: 0.015763558490516798
Position 8544: 0.01478823328814437
Position 9030: 0.012872315301455498
Position 138: 9.761106234101818e-05
Position 122: 6.756336655773946e-05
Position 623: 3.312162889703314e-05
Position 396: 2.2856019965244e-05
Position 251: 1.6271863009204214e-07
Position 429: 6.36786241381526e-09
Position 410: 5.443265769342671e-09
Position 177: 6.541479954294692e-10
Position 25: 3.664556979426466e-10
Position 264: 1.5944592779646557e-10
Position 256: 1.403449016185259e-10
Position 210: 1.223877083897175e-10
Position 222: 1.0827772184152095e-11
Position 213: 3.4553105185877828e-12
Position 175: 3.054801820711227e-12
Position 189: 8.06897050473113e-13
Position 272: 2.703366354023553e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8511: 0.7513960325988824
Position 16887: 0.4697706569378707
Position 13991: 0.3004595365223615
Position 6677: 0.14645378856966224
Position 12703: 0.10689633895954613
Position 6740: 0.05688088590642154
Position 10805: 0.05133929633757071
Position 8853: 0.04639987703650262
Position 10208: 0.024888320583784165
Position 14158: 0.023724929063572528
Position 8856: 0.017629713840361484
Position 7692: 0.00708913997989003
Position 827: 0.0052208320319938615
Position 7554: 0.0030107283462773877
Position 2930: 0.0019198488348237792
Position 1206: 0.0018257833250906793
Position 5408: 0.001547545699270142
Position 6203: 0.0008345412693831414
Position 7739: 0.000723581813673252
Position 335: 0.0005727084984282934
Position 6424: 0.0005137615674144009
Position 718: 0.00047005763085469315
Position 5730: 0.0004660507809298866
Position 5621: 0.0004213063109640841
Position 1585: 0.0003610679977786766
Position 823: 0.0003089639364877716
Position 309: 0.0003002574001530802
Position 4686: 0.00025583284010760886
Position 5478: 0.00024317504858299704
Position 2471: 0.00021815823456145406
Position 3092: 0.00021344252069695573
Position 1619: 0.00015786700437232958
Position 513: 0.00014137949081467684
Position 1226: 0.00013437420731854998
Position 3623: 0.00012099085965384527
Position 2952: 0.00010313277733873619
Position 1202: 8.329857118444123e-05
Position 1534: 7.833189290063718e-05
Position 272: 7.519008042010997e-05
Position 847: 5.9168920743734464e-05
Position 296: 5.560843265430208e-05
Position 474: 5.147719676857088e-05
Position 2114: 4.720078351223894e-05
Position 195: 1.658408828532221e-05
