Gene = MSTO1
index = 889
Annotated 5SS: [ 108  336  884 1067 1379 1603 1876 2092 2346 2751 3009 3342 3542]
Annotated 3SS: [ 199  813  990 1323 1463 1757 1956 2192 2618 2823 3236 3431 3833]
SMsplice 5SS: [ 108  336 1379 1603 1876 2092 2346 2751 3009 3342 3542]
SMsplice 3SS: [ 199 1201 1463 1695 1956 2192 2618 2823 3199 3431 3833]
top_k =  100
Partition function (log Z): 13.463361314375762

Sorted 5' Splice Sites (High to Low Probability):
Position 2751: 0.9759906594585088
Position 336: 0.9572481496011884
Position 3009: 0.9526117403544252
Position 2092: 0.9359920345482732
Position 1603: 0.9181712476331508
Position 108: 0.8690148960665535
Position 3342: 0.8164503285681474
Position 3542: 0.7920251556454092
Position 1876: 0.7864646107743578
Position 1379: 0.7643066946448973
Position 2346: 0.7641043761194409
Position 1067: 0.28659991622790437
Position 1727: 0.1878913498372416
Position 1131: 0.13395767892817406
Position 3509: 0.11745446246119942
Position 113: 0.11415924103683671
Position 920: 0.1095175051116794
Position 751: 0.09614370514530016
Position 884: 0.08082831870297734
Position 737: 0.035969398285095336
Position 3575: 0.029630286737810346
Position 541: 0.02845902554979566
Position 270: 0.026665988379546073
Position 3553: 0.02431950884240684
Position 924: 0.020029938519910834
Position 341: 0.015171856802832335
Position 897: 0.014434648466900533
Position 2775: 0.010522241532600788
Position 909: 0.010422837348741127
Position 1534: 0.009116449026156338
Position 2984: 0.008295452465145908
Position 1766: 0.005703789975437233
Position 1439: 0.004783177255233773
Position 1575: 0.004612429535005692
Position 1999: 0.004068031966873115
Position 729: 0.00392301743266205
Position 45: 0.0037674122293750753
Position 2763: 0.0028183757056394047
Position 2967: 0.002703831546782871
Position 22: 0.0009885361389648237
Position 658: 0.0009688803404647256
Position 719: 0.0009347750681260598
Position 76: 0.0006562870523299866
Position 265: 0.00025348034218001343
Position 95: 3.1543831438314904e-05
Position 59: 1.3233099191989017e-05
Position 352: 1.2664752337265126e-05
Position 81: 1.1588410280092567e-05
Position 344: 5.807890256802591e-07
Position 9: 9.659535839131248e-08
Position 163: 5.986959711933004e-08
Position 155: 4.922392656423262e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 199: 0.9877802354632732
Position 1463: 0.9550003139054244
Position 3431: 0.9231741192108927
Position 1695: 0.904026268314134
Position 1956: 0.7780572176378705
Position 3833: 0.7762731666969129
Position 2192: 0.7355248155317254
Position 1201: 0.611778934702553
Position 2823: 0.5994692695248984
Position 2618: 0.4892572359333241
Position 813: 0.45315510530120806
Position 3199: 0.3652292594569959
Position 2866: 0.34238236759973883
Position 2641: 0.2903703643392472
Position 3236: 0.26805591028043146
Position 2580: 0.20678339368230933
Position 990: 0.19674477229408627
Position 3155: 0.12516177503971945
Position 1965: 0.12177001219313677
Position 3889: 0.11085891585598316
Position 1221: 0.09443461019552227
Position 604: 0.07949094025231314
Position 3121: 0.058003383791000916
Position 3461: 0.05680937229190741
Position 414: 0.05227926340001033
Position 1757: 0.04493394377171812
Position 1323: 0.039790850836649475
Position 2002: 0.03759233083861676
Position 4389: 0.03713641047557224
Position 3836: 0.02486842578623335
Position 1185: 0.023085476165406824
Position 3808: 0.023069999464570334
Position 674: 0.02188397531396899
Position 2895: 0.021759387241716794
Position 2229: 0.017785609146263325
Position 1514: 0.010639856635596993
Position 439: 0.007341418419359559
Position 4275: 0.006463792288410139
Position 2195: 0.0057460141891969236
Position 2260: 0.005047937252255164
Position 433: 0.003267364157317429
Position 2658: 0.002322155217168438
Position 931: 0.002023433485912997
Position 1033: 0.0019778571790021603
Position 3494: 0.0017747290785637426
Position 4480: 0.0017110038945569142
Position 4587: 0.0012894786432215961
Position 907: 0.0012443162341602826
Position 389: 0.0007275160895443019
Position 559: 0.0006527921036548353
Position 2703: 0.0005981275247002908
Position 571: 0.000592039029749031
Position 520: 0.0004687747668914578
Position 232: 0.00026001955166479
Position 641: 0.00010009533640567638
Position 686: 6.712854616442915e-05
Position 630: 6.264189995019004e-05
Position 494: 5.45656446649984e-05
Position 235: 6.877057154322508e-06
Position 295: 1.6633069227852478e-06
Position 155: 5.352694694817231e-07
Position 107: 5.022971423369252e-07
Position 247: 4.474162549820952e-07
Position 218: 3.375156458018254e-07
Position 334: 2.958669890130541e-07
Position 298: 1.3732086897223287e-07
Position 245: 1.0180498513419452e-07
Position 138: 6.333911856674172e-08
Position 104: 5.896990310657541e-08
Position 168: 2.5220341824525452e-08
Position 135: 9.494594048051916e-09
