Gene = SPINK4
index = 1316
Annotated 5SS: [ 106 4989 6565]
Annotated 3SS: [4947 6451 8261]
SMsplice 5SS: [ 106 6565]
SMsplice 3SS: [6451 8261]
top_k =  100
Partition function (log Z): -7.615823272028599

Sorted 5' Splice Sites (High to Low Probability):
Position 6565: 0.9284163858215406
Position 106: 0.6646772302028093
Position 432: 0.20825938391754764
Position 4989: 0.1950313249346125
Position 2855: 0.1939936356796522
Position 5107: 0.1651825839346734
Position 5116: 0.14091146855581588
Position 146: 0.10731029338794715
Position 150: 0.09623000513716667
Position 800: 0.0880649395686716
Position 7985: 0.022292667740903133
Position 63: 0.006243379319228161
Position 161: 0.0026330838405371126
Position 59: 0.0016190863592442726
Position 788: 0.0010818692248377648
Position 463: 0.0009043752881946249
Position 1031: 0.0008015288463210876
Position 192: 0.0006981788647820319
Position 565: 0.0005453283662386691
Position 989: 0.00033513270297654517
Position 1036: 0.0002102329707608515
Position 110: 3.8300703283383166e-05
Position 214: 1.614603181018264e-05
Position 257: 1.1264872553705022e-05
Position 142: 1.070400821936478e-05
Position 245: 7.428535412033531e-06
Position 51: 8.104906410767184e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6451: 0.9504035399339618
Position 8261: 0.5431631886528604
Position 4947: 0.5124400231540879
Position 2512: 0.13068112744106739
Position 7984: 0.11065592838615644
Position 341: 0.10240047974868118
Position 7021: 0.08363558130264866
Position 7906: 0.08262832381240656
Position 2756: 0.04546063194715559
Position 7549: 0.04067313319334108
Position 654: 0.028072106968986436
Position 2730: 0.026820186648685757
Position 6493: 0.0253503119161309
Position 306: 0.02517739931230486
Position 7937: 0.018964853238733943
Position 7921: 0.018370213902037583
Position 8315: 0.016105224498611466
Position 8219: 0.011346394664079083
Position 691: 0.009500114226897748
Position 7017: 0.008693205234901618
Position 6703: 0.007881637622257864
Position 590: 0.004036355115360595
Position 6820: 0.003694651362582056
Position 6850: 0.0029511008495483626
Position 7188: 0.002944060163600313
Position 374: 0.002916625951425461
Position 537: 0.00253433023265597
Position 6886: 0.0023472279577766712
Position 149: 0.0019466224408713217
Position 882: 0.0013468945200584862
Position 687: 0.00098830985836808
Position 350: 0.0008364298438575968
Position 2954: 0.0004192250089691623
Position 666: 7.386962230900314e-05
Position 257: 6.746057300128716e-05
