Gene = PFDN1
index = 1017
Annotated 5SS: [   81  2706 21673]
Annotated 3SS: [ 2538 21587 57063]
SMsplice 5SS: [   81  2706 21673 50191 56901]
SMsplice 3SS: [ 2538 21587 50077 56833 57063]
top_k =  100
Partition function (log Z): -31.656031423154186

Sorted 5' Splice Sites (High to Low Probability):
Position 2706: 0.9569908926481083
Position 81: 0.7945701618316799
Position 1750: 0.28400687625885807
Position 296: 0.13820735537175097
Position 152: 0.05415905966328526
Position 713: 0.03217040806185552
Position 1781: 0.009373688945517843
Position 108: 0.007954310397398353
Position 1756: 0.006459977283201159
Position 389: 0.004817576134655271
Position 1720: 0.004200510260273799
Position 1597: 0.0040151391471029115
Position 271: 0.00015742163310318097
Position 281: 9.827455097505398e-05
Position 1412: 2.9481410500405977e-05
Position 1372: 2.4826933118046816e-05
Position 690: 1.1471602332625714e-05
Position 91: 2.8395198293072882e-06
Position 183: 2.4835214284421138e-06
Position 246: 2.2552023193887907e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2538: 0.9077327974981492
Position 10498: 0.2997020616753113
Position 1654: 0.16672840677035272
Position 12094: 0.15886621369757797
Position 1516: 0.11262046985711674
Position 6254: 0.11004538047902641
Position 5964: 0.06404659734655603
Position 2580: 0.05523665237097291
Position 6101: 0.03859023141764878
Position 10501: 0.03629309583756364
Position 6158: 0.032188344471315175
Position 7038: 0.03048235607773556
Position 8202: 0.026003728352380275
Position 3532: 0.022134617901918556
Position 9163: 0.018926633812859747
Position 1745: 0.017921614013575914
Position 4994: 0.01788300320763431
Position 6879: 0.01760403396535616
Position 4510: 0.016905761210757136
Position 9420: 0.01542571200029103
Position 2548: 0.012779268268071825
Position 591: 0.012564981307334949
Position 507: 0.0109046136461222
Position 621: 0.008320901004863433
Position 5148: 0.007877154212704747
Position 4938: 0.007482959554623855
Position 7528: 0.007005635976246883
Position 3111: 0.006581135732492473
Position 7694: 0.006364099989152275
Position 6449: 0.005501308801928268
Position 1574: 0.005384477757650077
Position 3847: 0.004978777576181937
Position 2583: 0.004860279614657259
Position 5999: 0.004364790811795793
Position 2793: 0.00405882618512643
Position 6496: 0.0036736187115895044
Position 1491: 0.0036632536420020336
Position 5585: 0.0034348430910090154
Position 1660: 0.002523687261871934
Position 1597: 0.002386193828903491
Position 663: 0.002044966234089594
Position 4560: 0.0016699623991661805
Position 3980: 0.0013775986685700898
Position 3762: 0.001030927149115477
Position 536: 0.0005968681042402675
Position 773: 0.0004251369423017683
Position 1197: 2.0198897625576914e-05
Position 1167: 1.3912020438770005e-05
Position 1345: 8.971200488304362e-06
Position 1329: 7.570669883316367e-06
Position 551: 6.723597779221895e-06
Position 1227: 3.6555551824852504e-06
