Gene = RP11-229P13.27
index = 1165
Annotated 5SS: [  31  417 7652 8409]
Annotated 3SS: [ 319 7507 8324 8661]
SMsplice 5SS: [  31  417 1163]
SMsplice 3SS: [ 319 1037 8825]
top_k =  100
Partition function (log Z): -2.139284387974277

Sorted 5' Splice Sites (High to Low Probability):
Position 417: 0.9998134268159357
Position 31: 0.9353757927657909
Position 1163: 0.9161726965817881
Position 1453: 0.34329654717330016
Position 239: 0.1625462415647412
Position 874: 0.1331615624944494
Position 878: 0.04463291967115301
Position 1403: 0.028901915456202056
Position 538: 0.006164998899008136
Position 988: 0.0014585960462322
Position 212: 1.1165747321033828e-05
Position 248: 5.8729703263137635e-06
Position 19: 1.4406379552376361e-06
Position 35: 1.14613504768431e-06
Position 392: 5.141274267823345e-07
Position 431: 2.6330648102174983e-07
Position 390: 2.4206487762486163e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 319: 0.8672873544709042
Position 1037: 0.5126341207982771
Position 1067: 0.45413106562545674
Position 1306: 0.31277899160794126
Position 3408: 0.219047238299136
Position 6225: 0.13027626229022643
Position 125: 0.12343698402964103
Position 231: 0.09522246210151805
Position 3432: 0.08344743932496759
Position 8825: 0.08191321956669273
Position 4123: 0.07819872011588253
Position 786: 0.07808559483849084
Position 3611: 0.07373232309977416
Position 1808: 0.07363275206001063
Position 761: 0.05944234152385887
Position 6428: 0.05618080726927849
Position 1248: 0.053361165452447165
Position 5970: 0.03629709626706519
Position 2944: 0.030057850057837905
Position 522: 0.018432889745895593
Position 6060: 0.01649229395490627
Position 4012: 0.016050833257504716
Position 741: 0.01589091201432704
Position 826: 0.014073822574838928
Position 1375: 0.012029818389037394
Position 502: 0.008583832747593969
Position 4602: 0.007909470857202217
Position 593: 0.007793664547117531
Position 1366: 0.007561615386861441
Position 3975: 0.0069790634355431005
Position 261: 0.006403375039976107
Position 1783: 0.005561714263902793
Position 327: 0.002988810113450641
Position 1250: 0.0011543267955986584
Position 283: 0.0010002700052483434
Position 301: 0.0009514270685000728
Position 1090: 0.0006907408632812412
Position 1227: 0.0006883118074619383
Position 943: 0.00042857722113158616
Position 338: 0.0004265677868325368
Position 1039: 0.00016160219984021794
Position 486: 7.16440256615182e-05
Position 991: 1.4648251984893544e-05
Position 341: 1.0658734400677668e-05
Position 294: 8.890477654913487e-06
Position 238: 6.341779423625067e-06
Position 368: 6.181762120458579e-06
Position 329: 5.478514701132735e-06
Position 365: 3.390342040379115e-06
Position 374: 1.3030433887798735e-07
Position 381: 2.203096045100955e-08
Position 248: 9.500898115020994e-09
