Gene = PSMD4
index = 1090
Annotated 5SS: [  106  7599  9326 10216 10532 10907 11410 11737 11885]
Annotated 3SS: [ 7457  9210 10128 10462 10690 11300 11604 11816 12469]
SMsplice 5SS: [  229 10216 10532 10907 11410 11737 11885]
SMsplice 3SS: [10128 10462 10690 11300 11604 11816 12469]
top_k =  100
Partition function (log Z): 8.048727112751758

Sorted 5' Splice Sites (High to Low Probability):
Position 229: 0.9983181458906
Position 11737: 0.9976337155168855
Position 11885: 0.9617843470583364
Position 10532: 0.9514869243229239
Position 10216: 0.939506041679197
Position 11410: 0.8319761315056412
Position 10907: 0.2929350655067557
Position 10830: 0.2405153651029686
Position 10928: 0.22373400340759597
Position 10824: 0.10757760448094172
Position 12276: 0.09192910077122989
Position 11506: 0.08461058390945173
Position 11419: 0.03624441927372537
Position 10763: 0.020917173120556753
Position 11496: 0.01744167949401538
Position 12346: 0.015039673828544474
Position 12637: 0.01299459308941403
Position 10499: 0.011018703604814476
Position 11911: 0.008579888560804999
Position 11470: 0.007420233219900156
Position 10608: 0.004649624775763582
Position 11431: 0.0043992488604833
Position 10941: 0.003879758899357411
Position 10694: 0.0032130087486913904
Position 12037: 0.002664761667840456
Position 757: 0.0021314545362725074
Position 12656: 0.0018892364145821701
Position 545: 0.0018798652694657124
Position 11680: 0.0017455936476681291
Position 10851: 0.0013786564057108306
Position 106: 0.0013124495173185455
Position 12537: 0.0012127258295912557
Position 10833: 0.0009196331546566624
Position 11468: 0.0005161203959363136
Position 156: 5.004800361607652e-05
Position 382: 3.8118355574256084e-05
Position 101: 2.7584207704397785e-05
Position 72: 2.5169338757933782e-05
Position 56: 1.9012194232260667e-05
Position 420: 1.665997179025221e-05
Position 620: 8.934977126400259e-06
Position 12211: 6.130542990488193e-06
Position 12052: 5.739582160734229e-06
Position 11918: 4.73718971553674e-06
Position 11753: 4.2581565813306276e-06
Position 11648: 2.8859188026270136e-06
Position 183: 1.472367953466781e-06
Position 290: 7.600663672720737e-07
Position 143: 3.176548088921582e-07
Position 83: 2.1110818917422436e-07
Position 34: 1.2514307776472412e-07
Position 283: 6.229642947137851e-10
Position 273: 5.958496454548132e-10
Position 103: 1.4468316810865093e-10
Position 254: 8.840799652117478e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11604: 0.9966432469427425
Position 11816: 0.9843322901074287
Position 10462: 0.9671552527035021
Position 11300: 0.9559296192692834
Position 10128: 0.9395060416791963
Position 10690: 0.8880581111138347
Position 12469: 0.7228422286386712
Position 12236: 0.18921329009642235
Position 12141: 0.11516297919589925
Position 12733: 0.0180350947525604
Position 12592: 0.013000516561890113
Position 11818: 0.011661816440307433
Position 11256: 0.009970977373576006
Position 12111: 0.009791761320135898
Position 12343: 0.008272216792921965
Position 10769: 0.006010582140654986
Position 11322: 0.005855663768110583
Position 12199: 0.005359821960224635
Position 11970: 0.005051228647254357
Position 11327: 0.004575926711199505
Position 11246: 0.0038056077345283925
Position 12280: 0.0032442046725034155
Position 12496: 0.0030247686220814534
Position 11610: 0.002654017548276487
Position 648: 0.002015436292298469
Position 11174: 0.001807446619522034
Position 12307: 0.001728199542498009
Position 356: 0.001548267998621294
Position 12128: 0.0014691222758964914
Position 12557: 0.0013563324443832607
Position 10806: 0.001000986071466404
Position 12475: 0.0008911312561793221
Position 12036: 0.0006935625733710121
Position 11074: 0.0006895689310343749
Position 11627: 0.00041592247539898157
Position 12144: 0.00031316374481678825
Position 12169: 0.00019308410504352834
Position 393: 7.337204765945446e-05
Position 371: 5.643446883091939e-05
Position 309: 5.5354480024289414e-05
Position 544: 4.546866798655536e-05
Position 11840: 3.296620672670609e-05
Position 11827: 2.8904855510182268e-05
Position 576: 2.5243738427559695e-05
Position 11837: 1.643055382711691e-05
Position 12514: 1.3644659522359245e-05
Position 11910: 1.273285686564259e-05
Position 12536: 1.103667613274727e-05
Position 376: 5.948054119713573e-06
Position 11990: 2.6542969587657956e-06
Position 11729: 2.4789506417674935e-06
Position 465: 2.095546376198618e-06
Position 399: 9.321265751909467e-07
Position 473: 8.200697726360195e-07
Position 426: 7.711576069362336e-07
Position 10693: 5.895012792283703e-07
Position 228: 1.854064620263191e-07
Position 11853: 1.0911267311082892e-07
Position 11858: 3.220950659571816e-08
Position 11879: 2.931775751261764e-09
