Gene = TSTD2
index = 1501
Annotated 5SS: [  333  6178  7895 15819 22002 23230 27433 28093 28849]
Annotated 3SS: [ 5962  7577 15697 21875 23123 27313 27933 28709 30807]
SMsplice 5SS: [  262  6270  6571  7895 15819 18815 22002 27233 27433 28093 28245 28849]
SMsplice 3SS: [ 5962  6424  7797 15697 18709 21875 27098 27313 27933 28180 28709 30863]
top_k =  100
Partition function (log Z): -19.283658911291084

Sorted 5' Splice Sites (High to Low Probability):
Position 262: 0.8911960029402706
Position 6522: 0.7676124495749513
Position 6270: 0.42734692774544525
Position 7895: 0.40980831711334875
Position 6178: 0.39167730902337083
Position 333: 0.10823747212569802
Position 2958: 0.07859609308375444
Position 3236: 0.05527555319716457
Position 6208: 0.04435534106250552
Position 3211: 0.0327654284052443
Position 3330: 0.03204291838042864
Position 4821: 0.010141646633576865
Position 4350: 0.009972283783036837
Position 3932: 0.009617112645231999
Position 5966: 0.006766666908507012
Position 4789: 0.0054965363667206155
Position 3144: 0.003964252464721809
Position 2863: 0.0024134002532394
Position 2656: 0.0007820076908605057
Position 202: 0.00020811849693043146
Position 394: 0.00020674495333098625
Position 1651: 0.0001802235658853711
Position 461: 0.00015156998993559183
Position 3054: 7.179108635355215e-05
Position 1527: 5.0672890050013447e-05
Position 2206: 2.944362591535149e-05
Position 1403: 2.5280370985218367e-05
Position 2690: 2.5056367273388445e-05
Position 1170: 7.81302375645155e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6424: 0.8818663226327723
Position 5962: 0.8762480480043138
Position 15094: 0.4759216922601792
Position 7797: 0.37271237983732247
Position 3121: 0.12355880245129199
Position 9036: 0.10377097484592586
Position 2795: 0.08118148286509555
Position 9257: 0.07099266191163864
Position 12114: 0.04477989004172035
Position 7577: 0.0408344951201842
Position 6034: 0.029350344756516846
Position 10582: 0.02870228213445917
Position 12483: 0.02592679377618004
Position 4638: 0.022747677767180733
Position 6012: 0.019226099329715
Position 7282: 0.01708671263310899
Position 10954: 0.012540226004356118
Position 10860: 0.010310891049326807
Position 6853: 0.010296433624897586
Position 4262: 0.009972283783036863
Position 3167: 0.007427762956974452
Position 9725: 0.0058218203494748684
Position 3737: 0.0047652742913044804
Position 8252: 0.0035501721509648824
Position 3760: 0.0025887832788427283
Position 3860: 0.002263055075084786
Position 2554: 0.0010911065201303662
Position 1808: 0.0009483527710899255
Position 4485: 0.0008206690782465566
Position 4424: 0.0006644396275646948
Position 1312: 0.0003030946683578266
Position 2798: 0.00024886111785112975
Position 1738: 0.0001911943860951143
Position 2528: 7.21156718157584e-05
Position 1383: 5.2170928856521385e-05
Position 1584: 4.600531108810702e-05
Position 2910: 4.456773528996824e-05
Position 1473: 2.986115267576155e-05
Position 1340: 2.8789471797944288e-05
Position 1490: 1.4063039203420255e-05
Position 2012: 9.352668399579755e-06
Position 2188: 8.691794643319703e-06
