Gene = GLMN
index = 597
Annotated 5SS: [   52  1016  1573  7559  8779 10063 12487 27512 29254 30872 31064 32277
 32558 34423 35354 36114 51099 51915]
Annotated 3SS: [  946  1446  7438  8669  9824 12383 27323 29199 30840 30973 32234 32483
 34337 35243 36049 50986 51831 52329]
SMsplice 5SS: [   52  1016  1573  7559  8779 12487 18393 27512 31064 34423]
SMsplice 3SS: [  946  1446  7438  8645 12383 18261 27323 30840 34337 51831]
top_k =  100
Partition function (log Z): -20.538757810016875

Sorted 5' Splice Sites (High to Low Probability):
Position 7559: 0.9875471721095622
Position 1573: 0.9216018443034785
Position 8779: 0.8992525875103626
Position 52: 0.8957484326316015
Position 1016: 0.8353811584749198
Position 12487: 0.7231628001324334
Position 18393: 0.6694132008117721
Position 10063: 0.5844244328366113
Position 12465: 0.2679941744295603
Position 9285: 0.12069611614183917
Position 491: 0.1090516617873604
Position 9289: 0.104348410409817
Position 10810: 0.06482224487228778
Position 1183: 0.01905177984678977
Position 5057: 0.0027350524806969436
Position 1246: 0.001547420325673816
Position 1020: 0.001544101668245186
Position 17: 0.0013441906211672627
Position 149: 0.001036146302828861
Position 1263: 0.0007344146654467679
Position 325: 0.0005274518141220165
Position 102: 0.0004753810094466285
Position 72: 0.0004569309681142877
Position 542: 0.0004346229567201204
Position 486: 0.0003146986860970473
Position 639: 0.0002702867283397935
Position 369: 0.000174571172107947
Position 361: 8.175239017424335e-07
Position 121: 8.146761741344637e-07
Position 353: 4.6603673683572646e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12383: 0.993831927061876
Position 1446: 0.8997426361412793
Position 946: 0.8249258468941012
Position 18261: 0.7961002989013183
Position 7438: 0.7452841011252376
Position 8645: 0.6458349604696438
Position 22320: 0.45649956801065295
Position 9788: 0.29667198707661907
Position 7347: 0.23285586534442987
Position 8669: 0.22930082526290937
Position 9824: 0.22900564161303766
Position 22757: 0.1398210056243093
Position 9119: 0.1157322945103408
Position 18776: 0.073092627176809
Position 10721: 0.07053955045968714
Position 9096: 0.05978651164261155
Position 9889: 0.059197571497679284
Position 9070: 0.049525720398704
Position 14290: 0.045608701765593354
Position 12779: 0.04153034067590629
Position 12599: 0.03896149388514332
Position 17694: 0.026121387338001255
Position 802: 0.022731012573789122
Position 14806: 0.01577244887687481
Position 8765: 0.014612637310148235
Position 1362: 0.0124591046405595
Position 15638: 0.010196366314178463
Position 7239: 0.009407205639894497
Position 8735: 0.009376271849904893
Position 369: 0.006472138422908954
Position 13500: 0.00552882270755576
Position 1497: 0.0054491784998783625
Position 15684: 0.004832176636134256
Position 1456: 0.00395092502176239
Position 13623: 0.0038871463985968298
Position 245: 0.003786310654617541
Position 4991: 0.0017158471162256174
Position 13164: 0.001455165305755531
Position 928: 0.001419990934911158
Position 458: 0.0014139880829056493
Position 904: 0.0012185172173286478
Position 12812: 0.0011626257569329161
Position 742: 0.0009939068644913372
Position 209: 0.0009655150455760877
Position 5023: 0.0009517097760877011
Position 953: 0.00075540367828064
Position 921: 0.0006684019682124495
Position 287: 0.0006467542650595104
Position 138: 0.0004139443787449224
Position 381: 0.00036946799164587013
Position 568: 0.0003575806441055116
Position 338: 0.00024135660232187285
Position 965: 0.0002283804695276069
Position 541: 0.00019111712064818592
Position 313: 0.00018544244283027117
Position 8472: 0.00012789261775653785
Position 415: 0.00011027164378690757
Position 4700: 6.749558838362472e-05
