Gene = CLDN12
index = 376
Annotated 5SS: [ 164 2223]
Annotated 3SS: [2132 9257]
SMsplice 5SS: [ 164 2223 8664]
SMsplice 3SS: [ 2132  8620 11952]
top_k =  100
Partition function (log Z): -7.103072801474976

Sorted 5' Splice Sites (High to Low Probability):
Position 2223: 0.9727725537691717
Position 164: 0.8599457526838868
Position 707: 0.520636350903783
Position 8664: 0.4637159898504707
Position 10959: 0.2539411994575726
Position 8676: 0.2437322247984324
Position 308: 0.09545881289291358
Position 760: 0.079216020801165
Position 11305: 0.05970757697502955
Position 402: 0.028729406971872085
Position 153: 0.01347614357294648
Position 730: 0.011111036817208124
Position 2211: 0.00965303593825359
Position 2227: 0.009315404269478045
Position 297: 0.0066443271251622055
Position 301: 0.0059120082357056215
Position 168: 0.005307557172729059
Position 6541: 0.00329168536279754
Position 3401: 0.0021405362642270206
Position 357: 0.002123350492002467
Position 137: 0.0009151375951314734
Position 1955: 0.0004003528276022119
Position 456: 0.0002405267273591289
Position 129: 0.00021220091343033677
Position 208: 0.00014429317444011636
Position 3133: 9.791834308105703e-05
Position 476: 2.0694102345935904e-05
Position 451: 1.5491020874809366e-05
Position 225: 1.279454486872639e-06
Position 195: 1.1584791077087041e-06
Position 65: 8.272196461673904e-07
Position 127: 4.959837484999874e-07
Position 173: 4.811885957490179e-07
Position 63: 3.8517400914259846e-07
Position 151: 2.92874045088141e-07
Position 181: 2.0406003474590783e-07
Position 170: 2.1357983187043628e-11
Position 18: 1.9825619524077074e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2132: 0.8353428721035108
Position 589: 0.504722628721208
Position 11952: 0.45394855181090576
Position 8620: 0.4354741290521508
Position 10732: 0.4316529715865592
Position 8576: 0.31138189995430704
Position 11206: 0.1311807375706487
Position 5859: 0.10849751501798643
Position 610: 0.10000987560630269
Position 2037: 0.08835805697095815
Position 9257: 0.07568447799182033
Position 2160: 0.06501031746078419
Position 7202: 0.026840981564255947
Position 338: 0.020915723331071084
Position 5560: 0.0138372241852926
Position 5738: 0.008249257205816055
Position 6497: 0.007800668381498281
Position 4151: 0.005708638185270563
Position 3261: 0.004822692288050167
Position 2182: 0.004601411883347253
Position 564: 0.002950276773272603
Position 3935: 0.0025558294105880643
Position 3335: 0.0021814700818845265
Position 567: 0.0013733898457913378
Position 6323: 0.0013050064166972113
Position 4868: 0.0012324752259119838
Position 4231: 0.0009094291867596876
Position 2317: 0.0007471205203341922
Position 3317: 0.0005546840104208244
Position 1858: 0.00040068718612947267
Position 243: 0.00032085645611784435
Position 300: 9.762808864446768e-05
Position 3051: 4.9557614554941455e-05
Position 2976: 4.8360728526115395e-05
Position 2015: 4.595202525024032e-05
Position 341: 4.334261806066183e-05
Position 252: 1.2454815241590833e-05
Position 2210: 8.929555926417065e-06
Position 312: 2.410614924287927e-06
Position 297: 1.2248748696309266e-06
Position 356: 9.96594442453413e-07
