Gene = TYW3
index = 1515
Annotated 5SS: [  263  3467  5633 15667 19270]
Annotated 3SS: [ 3385  5533 15594 19135 30737]
SMsplice 5SS: [  263  3467  7084 18908 19270]
SMsplice 3SS: [ 3385  7000 18821 19135 33094]
top_k =  100
Partition function (log Z): -19.655958525397814

Sorted 5' Splice Sites (High to Low Probability):
Position 3467: 0.9955249386768004
Position 263: 0.7359632976080642
Position 7084: 0.557958073061168
Position 5633: 0.2655018152142654
Position 7187: 0.20413125146357972
Position 1291: 0.17151420534700224
Position 498: 0.059295955482456475
Position 7294: 0.05927017930103681
Position 1027: 0.05701388145456977
Position 7210: 0.044214667907072736
Position 788: 0.03567425390379112
Position 8249: 0.035444251656341505
Position 8462: 0.03324665460032003
Position 962: 0.03105671616985866
Position 1102: 0.014838107460974949
Position 179: 0.014612100492093502
Position 3913: 0.013684782758808751
Position 741: 0.01251566542036073
Position 3766: 0.011759717950653862
Position 2565: 0.008500633644019803
Position 645: 0.007185256274967878
Position 1324: 0.007006115379125144
Position 353: 0.006386563751628238
Position 78: 0.004968238424043312
Position 2980: 0.004168112640285246
Position 813: 0.003165196266801045
Position 493: 0.0028738899161792255
Position 3549: 0.002583443832965429
Position 580: 2.8440636707077695e-05
Position 106: 1.8511227671570757e-05
Position 301: 5.230057135268883e-06
Position 333: 2.8521172790465918e-06
Position 176: 1.5390721038061305e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3385: 0.9999202254082554
Position 8911: 0.5077535659113361
Position 7000: 0.5070877369713258
Position 7163: 0.2982353633511873
Position 5533: 0.27077396003707466
Position 8165: 0.20185867498472584
Position 7034: 0.12843870203588692
Position 3630: 0.06775724135833941
Position 8461: 0.06359377768583456
Position 7778: 0.04984839540263373
Position 961: 0.04691204927901512
Position 4155: 0.04623903431861465
Position 1155: 0.03863893502231597
Position 6901: 0.03471913829507305
Position 8727: 0.032649742921468314
Position 1122: 0.029024334676794775
Position 850: 0.028236238159033977
Position 675: 0.007248854657612461
Position 2366: 0.004387602166425662
Position 2860: 0.004168112640285243
Position 2393: 0.004113031477594172
Position 1182: 0.0040951642768859335
Position 1204: 0.0037985895134420838
Position 4129: 0.002570766864144886
Position 4525: 0.0024105120972576595
Position 1058: 0.0023173717883831022
Position 1093: 0.0022864849902332856
Position 7137: 0.002227016643924147
Position 4110: 0.002107440208927728
Position 4084: 0.0015796359958271551
Position 407: 0.0015538314768965807
Position 3823: 0.0011817712679103416
Position 3998: 0.001132493576271485
Position 3693: 0.0007197313427317768
Position 3696: 0.00041329139140606786
Position 3774: 0.00010155835285889733
Position 926: 1.416262220021627e-05
