Gene = PPP4R2
index = 1064
Annotated 5SS: [  287  1374 50572 62346 64276 66963 67362 68357]
Annotated 3SS: [ 1291 50400 62251 64237 66887 67217 68066 68611]
SMsplice 5SS: [  287  1374 50572 58594 62346 65970 66963 67362 68161 68357 68791]
SMsplice 3SS: [ 1291 50400 58516 62251 65870 66887 67217 68066 68277 68611 71776]
top_k =  100
Partition function (log Z): -38.62557898543924

Sorted 5' Splice Sites (High to Low Probability):
Position 1374: 0.9847418905535649
Position 287: 0.8350598199897877
Position 664: 0.2543035289795399
Position 2784: 0.20075466116370558
Position 628: 0.10482919341391622
Position 657: 0.048215107137184465
Position 1065: 0.03739438574408138
Position 680: 0.022854434800671303
Position 645: 0.022634316984812396
Position 1155: 0.019355917482835005
Position 43: 0.017321139499146817
Position 293: 0.014636807218503394
Position 152: 0.010225598506589372
Position 1213: 0.008229153183857163
Position 910: 0.006548686236976992
Position 148: 0.005552570196278086
Position 66: 0.005324021816538199
Position 233: 0.001366759275523538
Position 50: 0.0009874171699445031
Position 150: 0.0007696981584766055
Position 16: 0.0006515671306599177
Position 181: 0.00048220971856319066
Position 77: 7.483725307802597e-05
Position 7: 5.86409082672977e-05
Position 21: 5.762093694905319e-05
Position 131: 2.4667265794627152e-05
Position 47: 1.9754042648517338e-05
Position 172: 1.7593618170626317e-05
Position 81: 4.717679106653768e-06
Position 199: 3.3041749329770074e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1291: 0.987370515649847
Position 11168: 0.24200272653044666
Position 2653: 0.20334839361657778
Position 562: 0.1794830597338658
Position 351: 0.1518577797133296
Position 7695: 0.13805047527991737
Position 1605: 0.09652001733443534
Position 4876: 0.08276914732906085
Position 10507: 0.0754451398669527
Position 6938: 0.07532489348923636
Position 6451: 0.07419609368048813
Position 3288: 0.06159919072735459
Position 6834: 0.04107379658705865
Position 2930: 0.023721507497628844
Position 4296: 0.020451358538715478
Position 542: 0.019367899462475066
Position 1005: 0.01864163028860246
Position 432: 0.015871011081140102
Position 729: 0.014814020443255532
Position 5877: 0.011827704490463834
Position 1809: 0.00822954389376939
Position 620: 0.007690538799261235
Position 599: 0.006178245213135973
Position 1485: 0.006122736957037116
Position 1212: 0.005364602828482489
Position 1742: 0.004812625500015147
Position 6447: 0.004510810931107288
Position 3935: 0.0038795067229039056
Position 884: 0.003256344107579864
Position 3173: 0.0027301584491592826
Position 584: 0.0025785292056854643
Position 5233: 0.0025350338645384976
Position 811: 0.0024859561980338065
Position 2558: 0.002358507200455097
Position 4524: 0.0017216178864883167
Position 3115: 0.001024866057836942
Position 1527: 0.0009222030921525534
Position 2328: 0.0006656438468906439
Position 2234: 0.0005663304476569837
Position 1609: 0.0005109821013511887
Position 766: 0.0002831090888190327
Position 2497: 0.00021440410490493764
Position 1338: 7.899432522917022e-05
Position 1354: 4.236807674935013e-05
