Gene = ATPAF1
index = 116
Annotated 5SS: [  398  3199  9768 10328 14638 15874 23294 25261]
Annotated 3SS: [ 3089  9716 10264 14586 15825 23197 25152 32483]
SMsplice 5SS: [  398  3199  3476 14638 15893 25261 32558]
SMsplice 3SS: [ 3089  3364 14586 15797 25152 32483 34625]
top_k =  100
Partition function (log Z): -17.484770733853708

Sorted 5' Splice Sites (High to Low Probability):
Position 398: 0.995113986022245
Position 3199: 0.9625994111406029
Position 4622: 0.7445443720171746
Position 3476: 0.5121840343182094
Position 2164: 0.3095162067795088
Position 3462: 0.208189200917172
Position 10328: 0.17493059527782398
Position 3703: 0.15635495156857082
Position 1824: 0.1506831011654214
Position 2580: 0.1188640728706147
Position 9768: 0.10028118131571864
Position 3719: 0.06076982686058275
Position 1797: 0.046619856004013985
Position 2808: 0.0422514908772464
Position 4365: 0.039424704083059474
Position 9878: 0.039296435327508365
Position 4369: 0.02387933252772373
Position 3170: 0.01847208793694552
Position 1144: 0.0078017374840979965
Position 2134: 0.0035634559786162697
Position 216: 0.003033261382723598
Position 923: 0.0011485919542473441
Position 186: 0.0008876658342497738
Position 160: 3.648407596877922e-05
Position 209: 3.084637405014343e-05
Position 410: 2.0490442933419474e-05
Position 193: 8.715508892605261e-06
Position 177: 7.211077844743603e-06
Position 144: 2.1289265124609e-06
Position 1152: 1.870653469136079e-06
Position 28: 1.5877326209884053e-06
Position 147: 1.3013576036317201e-06
Position 482: 9.060735144081623e-07
Position 141: 1.737997405513378e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3364: 0.8650740728697006
Position 4530: 0.8319705112608847
Position 3089: 0.6326956779420347
Position 9992: 0.3793115063561931
Position 3041: 0.3276157986988715
Position 1986: 0.28818868168499345
Position 9716: 0.2545317380496171
Position 10264: 0.19761556457583096
Position 1740: 0.16409005046027897
Position 3630: 0.1470082439579432
Position 10417: 0.118127034650918
Position 2354: 0.0714869866054512
Position 4237: 0.060086858930317635
Position 11028: 0.05680356062690598
Position 5359: 0.04421739233479911
Position 2623: 0.042251490877246396
Position 6238: 0.030165078710132274
Position 3608: 0.027536963699589315
Position 2049: 0.020058143120745196
Position 2263: 0.019767377552864857
Position 3668: 0.016862139498711612
Position 2478: 0.01629193576732952
Position 4772: 0.014752572927918303
Position 1719: 0.013585337517584646
Position 3012: 0.011408994925299345
Position 2451: 0.011317772944968997
Position 1402: 0.008982298315469
Position 4117: 0.008892987277648694
Position 2939: 0.007749898125298759
Position 4730: 0.00594029213780637
Position 1704: 0.0039851859470173764
Position 2100: 0.003726227602420539
Position 1753: 0.0035156876748072916
Position 1061: 0.0031025795770813014
Position 2924: 0.0016011293860431243
Position 1002: 0.0012327221503978848
Position 2119: 0.0011066103499661306
Position 1405: 0.001083548572930771
Position 3275: 0.0009581163486232077
Position 701: 0.0009451554467628003
Position 902: 0.0009104939853663961
Position 1555: 0.0008048513675870307
Position 1469: 0.0007286046274233105
Position 276: 0.0005383685826634006
Position 1511: 0.0003720804379842439
Position 260: 0.0003199679237000298
Position 980: 0.0002396039089710046
Position 302: 0.00022145767886043197
Position 643: 0.00016352230058139702
Position 1772: 0.0001553122483528922
Position 319: 0.00014357272181691677
Position 316: 0.0001234437425651577
Position 1009: 0.00011051498756629733
Position 824: 4.5555694390254315e-05
