Gene = ECM1
index = 478
Annotated 5SS: [ 195 1497 1678 1918 2098 3114 3747 4488 4728]
Annotated 3SS: [1445 1575 1836 2016 2790 3371 4266 4639 5151]
SMsplice 5SS: [ 195 1497 1678 1918 2098 3114 3747 4488 4728]
SMsplice 3SS: [1445 1575 1836 2016 2790 3371 4266 4596 4873]
top_k =  100
Partition function (log Z): 12.264091608710192

Sorted 5' Splice Sites (High to Low Probability):
Position 4488: 0.9891344223772672
Position 1918: 0.9861122219891466
Position 1497: 0.9838708326334382
Position 1678: 0.9832391948738488
Position 195: 0.8959730697023021
Position 4728: 0.8766978931660041
Position 3114: 0.873881094027901
Position 3747: 0.7250549039066471
Position 2098: 0.5658770437845474
Position 2213: 0.4121781774757983
Position 2481: 0.13178265996481228
Position 110: 0.09355189429110743
Position 3025: 0.049885142059698614
Position 3119: 0.03474921666032824
Position 2576: 0.03379022277089888
Position 1019: 0.02854234521960127
Position 2970: 0.0272256538119984
Position 3846: 0.025198723086259898
Position 2178: 0.024767896285469212
Position 452: 0.021036938181598252
Position 1275: 0.01688925326988588
Position 2589: 0.012737882712503971
Position 1041: 0.007445462980963824
Position 5245: 0.005788479392964524
Position 5086: 0.004825983358935387
Position 1315: 0.00479663771831473
Position 5404: 0.0031261312043622145
Position 1750: 0.0021163651882009538
Position 1683: 0.0020911642991448317
Position 1718: 0.0015392059507016748
Position 1178: 0.001178021049843146
Position 1011: 0.0007170125248231798
Position 2870: 0.000663895341956787
Position 865: 0.0006265626118312953
Position 3161: 0.0006055544943017923
Position 465: 0.0005302604319879053
Position 1062: 0.000494779060746058
Position 1806: 0.00047290077375348696
Position 225: 2.2117364757713093e-06
Position 28: 6.936222049885735e-07
Position 246: 4.44203953848861e-07
Position 100: 3.8915809094394186e-07
Position 152: 3.4853826983463894e-07
Position 102: 2.883064455620166e-07
Position 199: 1.9365541462742178e-07
Position 252: 1.0380279119522852e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1575: 0.9756434224556926
Position 2790: 0.8877994275657191
Position 1445: 0.7734882226357387
Position 2016: 0.6882168172450274
Position 4266: 0.5678011217527312
Position 4873: 0.4989685004705835
Position 4349: 0.41790618335795854
Position 3371: 0.39918972670855796
Position 1836: 0.3285563769927455
Position 4596: 0.28958900410122185
Position 4639: 0.2740722969569998
Position 2036: 0.25863685420290755
Position 1877: 0.25410576783263633
Position 1856: 0.23460390892960042
Position 4593: 0.1984992418772526
Position 1374: 0.19055360457055137
Position 5028: 0.17726798560823312
Position 3476: 0.1536706539186844
Position 3642: 0.13104020459788757
Position 5151: 0.108345959404152
Position 5509: 0.10590563967859884
Position 4701: 0.09361557447804039
Position 1749: 0.08856024601885573
Position 3661: 0.058555395088607076
Position 3023: 0.05386082559575587
Position 2446: 0.046378503628846914
Position 1787: 0.0425448577052602
Position 2075: 0.041147767503381935
Position 2379: 0.036889696004586414
Position 4914: 0.03280479616557754
Position 5611: 0.03278072139121785
Position 853: 0.028431933624351775
Position 2426: 0.028365776606584965
Position 2963: 0.02627699719306722
Position 2361: 0.02606049436346517
Position 1841: 0.024522805848709348
Position 2519: 0.019183907803392172
Position 4811: 0.01763594867556686
Position 1395: 0.017203416305850025
Position 4959: 0.01657141520294753
Position 2709: 0.013087384509003477
Position 1197: 0.012973795630153438
Position 319: 0.012471642532336739
Position 2423: 0.011372472160125649
Position 1615: 0.01118604364996731
Position 4706: 0.010828801007783473
Position 1859: 0.010325381671932116
Position 4038: 0.010086658510672107
Position 3818: 0.00867810667518829
Position 2337: 0.007917521231065356
Position 1084: 0.007609252650863237
Position 890: 0.00698213803355936
Position 4558: 0.006916552445803356
Position 5656: 0.006162696639405434
Position 4844: 0.0057721364588634375
Position 2058: 0.005273923419448255
Position 2150: 0.004314308073249368
Position 2928: 0.0038118788414699136
Position 2198: 0.003791894369509327
Position 5541: 0.003730437383541027
Position 5244: 0.0029936949975695195
Position 2278: 0.0021324101189702125
Position 1088: 0.0020165940999052365
Position 762: 0.0019377402503343649
Position 3079: 0.0014426662579500368
Position 316: 0.0012490039515126472
Position 1460: 0.0012160964009105457
Position 1883: 0.0011703591935006393
Position 830: 0.0007391178919698766
Position 1587: 0.0007091165899321975
Position 1274: 0.0007044298140107824
Position 807: 0.0006476930379738247
Position 281: 0.0006262634958263991
Position 1804: 0.0004878141748913295
Position 4000: 0.00038996377140194125
Position 2728: 0.0003876175334501232
Position 2631: 0.0003437588997685754
Position 1797: 0.0003132444104609862
Position 1646: 0.0003083705505435767
Position 2090: 0.00026929188669730944
Position 2040: 0.00026055461519606203
Position 1706: 0.00010515819720631902
Position 1913: 0.00010381394559671523
Position 898: 5.121915036301623e-05
Position 3449: 4.711916739083426e-05
Position 1670: 1.5138052858057712e-06
Position 2060: 1.1948743696353342e-07
