Gene = TRIP13
index = 1485
Annotated 5SS: [  448  2310  4152  7907  8789 11578 14551 15432 15819 19354 21935 23331]
Annotated 3SS: [ 2143  4021  7850  8697 11504 14486 15344 15711 19199 21821 23260 24364]
SMsplice 5SS: [  448  1078  2310  4152  8789 11325 11578 14487 14958 15432 15819 19354]
SMsplice 3SS: [  923  2143  4021  8697 11119 11504 14366 14742 15344 15711 19199 21821]
top_k =  100
Partition function (log Z): 12.460194891341294

Sorted 5' Splice Sites (High to Low Probability):
Position 8789: 1.000000000000005
Position 11578: 1.0000000000000036
Position 15819: 0.999745424907005
Position 4152: 0.9973109842575196
Position 448: 0.9652111853287377
Position 19354: 0.9650289644754088
Position 15432: 0.9636035620522939
Position 2310: 0.9481413362011187
Position 14487: 0.7572602989633366
Position 11325: 0.7380583123093186
Position 24509: 0.7274930598489217
Position 21935: 0.6620988318840355
Position 24325: 0.623393486028524
Position 1078: 0.5670734194435907
Position 7907: 0.5211235882434384
Position 23331: 0.46540250525513255
Position 4351: 0.4608190981282321
Position 14958: 0.4076444176414206
Position 15644: 0.38634696564207127
Position 2578: 0.31510788675512535
Position 8172: 0.26428295860795636
Position 14860: 0.25638111871789016
Position 14953: 0.20129353140667922
Position 16101: 0.17646022228766825
Position 19956: 0.11285182936885951
Position 14551: 0.09098767522669853
Position 3248: 0.08183203083090795
Position 10141: 0.06500686346011805
Position 968: 0.05218698733039515
Position 1073: 0.045893625428663154
Position 4355: 0.04089940132070959
Position 21743: 0.029842423991742233
Position 4527: 0.018806161277627784
Position 20836: 0.01294547975858806
Position 22278: 0.009804022704972843
Position 1844: 0.009013970757551447
Position 214: 0.009005684970726114
Position 4507: 0.008550026810799033
Position 428: 0.008026961729341265
Position 20005: 0.0077231677896423805
Position 225: 0.007447236534992795
Position 2295: 0.007358782141242612
Position 4415: 0.006503130829721945
Position 19962: 0.005095360584722686
Position 957: 0.003062198633772112
Position 973: 0.0022854986147473003
Position 2470: 0.002088348477309607
Position 1308: 0.0013314804979825368
Position 558: 0.0012874409411695897
Position 222: 0.0012699787431653133
Position 15065: 0.0012068492882917686
Position 4188: 0.0011912418849837048
Position 14883: 0.0010033857351927809
Position 307: 0.0006888159886110632
Position 302: 0.00048010845879039216
Position 4159: 0.00031062909030321205
Position 4139: 4.575346442296198e-05
Position 128: 2.6754604169401335e-05
Position 66: 2.2023597321634506e-05
Position 327: 9.588673844891527e-07
Position 185: 8.868649695025387e-07
Position 416: 1.7706466153990573e-07
Position 422: 9.409153901967292e-08
Position 461: 3.2268687621997887e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11504: 1.0000000000000044
Position 15711: 0.9979824986154554
Position 8697: 0.9825093491691241
Position 15344: 0.9636035620522949
Position 19199: 0.9469597419889836
Position 2143: 0.9467161851984753
Position 4021: 0.881890987968666
Position 14742: 0.8675293027894748
Position 14366: 0.8482479741900354
Position 11119: 0.7380583123093186
Position 21821: 0.730133170203721
Position 923: 0.6313909045876959
Position 24118: 0.5983202098015207
Position 24413: 0.5747322446811602
Position 4257: 0.5335344526686144
Position 23260: 0.4815972582560163
Position 7850: 0.44327267074007326
Position 24722: 0.31821512129114365
Position 15529: 0.3064460675616305
Position 2390: 0.25698584969499727
Position 24364: 0.20872832251620702
Position 15901: 0.17736441827434346
Position 8058: 0.17223497199399987
Position 24759: 0.16880484908687696
Position 24748: 0.13421822626080046
Position 4066: 0.10040249682680902
Position 25075: 0.09120953125656946
Position 7827: 0.08650419599569525
Position 24135: 0.08338583595098928
Position 3123: 0.07425971013683452
Position 19813: 0.07122024438921093
Position 15513: 0.07033544462450164
Position 19838: 0.05440857989385985
Position 24692: 0.03252476163962699
Position 25296: 0.031181811661267173
Position 21625: 0.029842423991742233
Position 8031: 0.029418995248166935
Position 7930: 0.028310315748397336
Position 9992: 0.02782976189211329
Position 2455: 0.026250611085293887
Position 7875: 0.02566539712506169
Position 762: 0.020412748095654645
Position 9890: 0.019319628137466283
Position 23373: 0.018959592276298228
Position 19095: 0.018069222486425816
Position 9947: 0.017857473430538486
Position 8734: 0.01749065083088234
Position 3970: 0.01656512390175518
Position 15582: 0.010104521882519275
Position 2407: 0.010092091328772531
Position 2437: 0.008492134743735424
Position 2512: 0.008472202326637375
Position 3171: 0.007572320694073422
Position 20734: 0.007372058205903307
Position 22140: 0.006867819340393653
Position 1783: 0.006805018225276476
Position 2110: 0.006698855897257829
Position 20756: 0.005573421552684755
Position 21742: 0.004875781821110622
Position 2462: 0.004331559961796405
Position 2286: 0.003507771932555811
Position 677: 0.003336369063882129
Position 642: 0.0029811735764437657
Position 22160: 0.0029362033645791903
Position 4265: 0.0020433656984760987
Position 957: 0.0016132957695497918
Position 1762: 0.0015787518330306173
Position 1158: 0.0013314804979825368
Position 15746: 0.0012238578649706622
Position 2401: 0.001130917898438292
Position 715: 0.0010032169988998226
Position 875: 0.0009560845174680782
Position 1642: 0.0006302006992443488
Position 385: 0.0005983498010982511
Position 16720: 0.0005969703266314085
Position 1040: 0.0004819326919362102
Position 800: 0.00046250530967163777
Position 1061: 0.0003551464392133214
Position 526: 8.080608722091753e-05
Position 306: 6.114619627697604e-05
Position 406: 6.086172223878641e-05
Position 501: 5.028271832861092e-05
Position 19594: 4.153346015383692e-05
Position 382: 4.143079366862189e-05
Position 556: 4.08852364809116e-05
Position 427: 3.086716240068996e-05
Position 2517: 1.8173506834436203e-05
Position 364: 1.1585412849870825e-05
Position 818: 4.482826318486105e-07
