Gene = GNL2
index = 605
Annotated 5SS: [  163  2160  3210  5216  8611 12055 13144 13699 19494 20327 21257 21579
 27071 27647 28249]
Annotated 3SS: [ 2074  3114  5075  8425 11987 12984 13584 19364 20221 21097 21464 26618
 27563 28156 28913]
SMsplice 5SS: [  163  2160  3210  8611 12055 12228 13144 13699 19494 20327 21579 27647
 28249]
SMsplice 3SS: [ 2074  3114  8425 11987 12139 12984 13584 19364 20221 21464 27563 28156
 28913]
top_k =  100
Partition function (log Z): 6.588164952639383

Sorted 5' Splice Sites (High to Low Probability):
Position 21579: 1.0000000000000024
Position 163: 0.9989996897793499
Position 13144: 0.9898340810648116
Position 27647: 0.9747748213574252
Position 2160: 0.9649140127429269
Position 20327: 0.9621228549233302
Position 8611: 0.7975348466098225
Position 28249: 0.7683728463485672
Position 13699: 0.6897665076265307
Position 3210: 0.6492790344502261
Position 15753: 0.5300611140600411
Position 22218: 0.3187689565513832
Position 8309: 0.2636221035969719
Position 21257: 0.19520832735314664
Position 8588: 0.1925222438012102
Position 5216: 0.16232432533099142
Position 1612: 0.1620038092287372
Position 2823: 0.13518668420438945
Position 3302: 0.13098734977607093
Position 26698: 0.11274103641409913
Position 22663: 0.06821747532223443
Position 27302: 0.06141122000402771
Position 3564: 0.05884364268242014
Position 13739: 0.0586706360628934
Position 20274: 0.037877145076672745
Position 3947: 0.02547385672578933
Position 2294: 0.024075859792254073
Position 1527: 0.016536719990229525
Position 2577: 0.014727738100244688
Position 6962: 0.013538011445454943
Position 26803: 0.013264661815745276
Position 27677: 0.011948480012039367
Position 2827: 0.008846883056588732
Position 23280: 0.007336142806134373
Position 23285: 0.0067369497306527725
Position 488: 0.005996586059006054
Position 3017: 0.0054391744966118625
Position 671: 0.005269324253644859
Position 1616: 0.0034264004095817583
Position 28374: 0.0032754205043701457
Position 2290: 0.002445162827551928
Position 2639: 0.002353831910598478
Position 903: 0.00229944996561025
Position 1643: 0.0020486786255346978
Position 601: 0.0013789553189708908
Position 1707: 0.0012616624145850637
Position 1690: 0.0011569325128807184
Position 739: 0.000913650582572178
Position 695: 0.0007611056343520802
Position 648: 0.0007067406336402739
Position 452: 0.0004860962457688756
Position 957: 0.00044876328571403546
Position 1477: 0.0004198097779371155
Position 471: 0.0003539680685443634
Position 21798: 0.0002693207571275333
Position 1150: 2.0794213966434412e-05
Position 204: 4.905803350465485e-06
Position 102: 2.4525306002997513e-06
Position 57: 2.329642744706631e-06
Position 113: 2.2351348743133836e-06
Position 245: 2.4493436368051464e-07
Position 188: 2.0091600191440275e-07
Position 79: 1.0872096402549904e-08
Position 85: 1.039079090499975e-08
Position 13: 1.1486420379940848e-09
Position 43: 1.105476921106455e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 21464: 1.000000000000003
Position 20221: 1.0000000000000027
Position 27563: 0.9999315391166891
Position 8425: 0.990057090411033
Position 12984: 0.9898340810648114
Position 2074: 0.9747902039141435
Position 28913: 0.8592652355834168
Position 3114: 0.773425875115558
Position 28156: 0.5666135896236475
Position 13584: 0.5351919546342437
Position 15629: 0.49999717451396286
Position 22098: 0.3187689565513832
Position 8208: 0.2636221035969719
Position 13611: 0.21324518905518064
Position 21097: 0.19520832735314664
Position 1474: 0.18557662437891578
Position 5075: 0.16232432533099148
Position 28109: 0.1417973308153683
Position 26618: 0.12600569822984442
Position 2673: 0.09683075874015971
Position 22526: 0.06828593620554768
Position 28440: 0.06226036801072434
Position 27210: 0.061411220004027725
Position 28170: 0.051625859876451144
Position 28867: 0.0435625371345237
Position 3289: 0.030716380064071652
Position 15527: 0.030063939546078076
Position 3512: 0.02560034191709811
Position 2730: 0.025549667274719814
Position 3838: 0.021558979519148563
Position 27832: 0.0178505190136945
Position 2646: 0.015954110686050738
Position 22867: 0.014073092536787131
Position 6838: 0.01353801144545494
Position 343: 0.011569571391010591
Position 2047: 0.010555354379115887
Position 3292: 0.00936742981198922
Position 2403: 0.008616822864622226
Position 2524: 0.007413316521193337
Position 27960: 0.0070305352764814845
Position 2740: 0.004083370573659937
Position 28483: 0.003963692002174473
Position 3872: 0.003914877206640772
Position 2264: 0.003718337706052267
Position 2009: 0.0029780020096291534
Position 28005: 0.002748537525179727
Position 776: 0.0024352933543032914
Position 2899: 0.0023692630204546236
Position 2847: 0.0016720544085081267
Position 28406: 0.0016533633607386528
Position 2715: 0.0013002635732569272
Position 452: 0.0012733191668297947
Position 606: 0.0008058865801570647
Position 2471: 0.0007937930799295456
Position 2437: 0.0007796126812082918
Position 1481: 0.0007293621328006655
Position 648: 0.0006237627695257147
Position 2332: 0.0004935993571159616
Position 564: 0.0003729191315578081
Position 800: 0.0003006710312087892
Position 1553: 0.0002966881368632488
Position 21660: 0.0002693207571275333
Position 1579: 0.0002513383109063295
Position 541: 0.00022888749582442808
Position 1908: 4.059962592476019e-05
Position 2214: 3.0412884572670066e-05
Position 2307: 1.7697474457381132e-05
Position 1052: 1.2429007773414818e-05
Position 1027: 8.365206193019595e-06
Position 902: 4.4647443928687186e-06
Position 379: 3.6883474012169317e-06
Position 491: 3.184702549831204e-06
Position 738: 2.9912079761254235e-06
Position 859: 2.082383375676243e-06
Position 1743: 1.0615200447688774e-06
Position 1873: 8.865165398635504e-07
Position 1815: 1.5831980649782886e-07
