Gene = MEST
index = 836
Annotated 5SS: [  247  3430  5143  5921  6183  6385  7823  8440  8798 10628 11904]
Annotated 3SS: [ 3274  5062  5842  6045  6325  7781  8368  8695 10550 11839 12845]
SMsplice 5SS: [  247  3430  5143  5921  6183  6400  8440  8798 11904]
SMsplice 3SS: [ 3274  5062  5842  6045  6268  8368  8695 11839 12845]
top_k =  100
Partition function (log Z): 7.49059307311796

Sorted 5' Splice Sites (High to Low Probability):
Position 6183: 0.9962717112579844
Position 8440: 0.9851337498656599
Position 247: 0.9721161632028361
Position 5143: 0.9133133229077933
Position 11904: 0.8767292835746381
Position 5921: 0.8034716987663131
Position 6400: 0.7474314443390782
Position 3430: 0.7359601058577581
Position 4117: 0.5928690837518047
Position 8798: 0.5785311681496186
Position 11343: 0.3894778628687659
Position 6385: 0.2507533825696005
Position 3487: 0.22666040062121223
Position 3715: 0.20950589023313812
Position 10628: 0.17962144089101456
Position 1171: 0.0849445911950961
Position 9049: 0.06475499806317685
Position 979: 0.046179947091718694
Position 3094: 0.04504688568090687
Position 3605: 0.04235860036575618
Position 12350: 0.02879399505143324
Position 224: 0.027814415929970825
Position 3176: 0.027530441144237618
Position 12335: 0.024988388135998543
Position 1921: 0.022288540743202814
Position 4418: 0.013724779020961461
Position 2110: 0.013128077644716485
Position 4822: 0.013038884302514268
Position 605: 0.009773510312947742
Position 5945: 0.00931357619279602
Position 3460: 0.0070668221039227215
Position 2975: 0.004910284174128741
Position 5781: 0.004574514288483917
Position 1182: 0.004361642944075701
Position 5980: 0.002948844025238262
Position 6411: 0.0014325521107924279
Position 7440: 0.001089741413530837
Position 6245: 0.0007957169991529075
Position 6223: 0.0007555721978416526
Position 7492: 0.0005405613285445109
Position 7018: 0.00048390695459091975
Position 258: 1.6515308846061e-05
Position 492: 1.2726654372110343e-05
Position 272: 2.5904672484521794e-06
Position 253: 2.5208739859298828e-06
Position 178: 8.297802953357253e-07
Position 461: 7.936464846781034e-07
Position 251: 1.712962497234894e-07
Position 78: 1.6691804980913847e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11839: 0.979353464916665
Position 8368: 0.9438012941086849
Position 3274: 0.8867728318541898
Position 5062: 0.8661348943708771
Position 6045: 0.8545967272896158
Position 5842: 0.661565967235923
Position 6268: 0.6281279237223167
Position 3984: 0.547150520593756
Position 8695: 0.5235217695092765
Position 6325: 0.3714894552971543
Position 12845: 0.34214256790709807
Position 11108: 0.2750335417720277
Position 3562: 0.2517635802225184
Position 10550: 0.1796214408910145
Position 13977: 0.15326240424069798
Position 5897: 0.1392626051925473
Position 6075: 0.13408893273974362
Position 11273: 0.11444432109673827
Position 13220: 0.10883923182207123
Position 12226: 0.08027393590775762
Position 3071: 0.07549051239778705
Position 1051: 0.07504062989118516
Position 8894: 0.07125907556114876
Position 13347: 0.06256016292906119
Position 12334: 0.05189897544692662
Position 4985: 0.047178428536916325
Position 3353: 0.04692857322477381
Position 8537: 0.046797357328509974
Position 3948: 0.045632676238685714
Position 12762: 0.04420482988306587
Position 7975: 0.04290274645125814
Position 12119: 0.04281967439891143
Position 911: 0.04091073833040755
Position 12809: 0.03782751271184168
Position 5655: 0.023637280476304205
Position 1786: 0.014840639965960615
Position 3206: 0.014708958345763308
Position 3252: 0.013899893286092594
Position 4276: 0.01372477902096146
Position 13934: 0.011067905941050974
Position 1920: 0.010023830029305169
Position 8542: 0.007879974788460165
Position 4764: 0.007840083770022524
Position 1871: 0.007365809490527616
Position 12746: 0.00592173414351406
Position 726: 0.005324530298444642
Position 4567: 0.005198800532491747
Position 6047: 0.004980120793675848
Position 2897: 0.004910284174128741
Position 873: 0.003930269933901133
Position 689: 0.00362102322910931
Position 539: 0.0034067122205837367
Position 502: 0.003168360818991986
Position 3220: 0.0030562439340670426
Position 8828: 0.002596964844524263
Position 840: 0.0024311014367963055
Position 1109: 0.001688114998796958
Position 7313: 0.0016303027420753462
Position 474: 0.0016276537978319496
Position 1556: 0.0015980870294413367
Position 2028: 0.0015637523418878196
Position 465: 0.0014955377520559836
Position 3380: 0.0014076423653642126
Position 882: 0.0013577472220016248
Position 1058: 0.001057845917111069
Position 6940: 0.00048390695459091953
Position 3573: 0.00010091037637591544
Position 763: 4.343801192284143e-05
Position 3852: 4.319965979444629e-05
Position 3792: 4.26872595692198e-05
Position 518: 3.0351193712126443e-05
Position 1624: 2.4499530796744347e-05
Position 668: 1.6241426882220344e-05
Position 442: 1.2407055708906331e-05
Position 845: 1.098781340903294e-05
Position 800: 9.585556749878461e-06
Position 369: 9.313807096173374e-06
Position 809: 7.625964201721237e-06
Position 772: 7.4852404184930306e-06
Position 920: 6.570462134429846e-06
Position 963: 5.746800007252358e-06
Position 587: 3.3468531406992883e-06
Position 405: 3.2195895792821078e-06
