Gene = ANAPC2
index = 79
Annotated 5SS: [  122  1057  2314  3625  4866  5413  6857  7750  8086  8357 12830 13301]
Annotated 3SS: [  433  2180  3449  4745  5294  6674  7607  8009  8152 12699 13064 13382]
SMsplice 5SS: [  122  2314  4866  5413  7750  8086  8259 12830 13301]
SMsplice 3SS: [ 2241  4745  5294  7607  7952  8152 12699 13064 13382]
top_k =  100
Partition function (log Z): 15.448229153587441

Sorted 5' Splice Sites (High to Low Probability):
Position 7750: 0.9954653119350634
Position 12830: 0.9954497277188357
Position 8086: 0.9833144737628904
Position 4866: 0.9295080163531829
Position 122: 0.8849321400863743
Position 13301: 0.8831211761057901
Position 8259: 0.8076198045678121
Position 5413: 0.7993964012194309
Position 2314: 0.7903412542033352
Position 2589: 0.4558892410720934
Position 3625: 0.41507194024790367
Position 548: 0.24328023546296415
Position 2300: 0.20962300051576782
Position 8357: 0.19238019543218823
Position 4456: 0.1681218299549473
Position 3647: 0.12023349337197566
Position 538: 0.11426995494024654
Position 5075: 0.09909174485246526
Position 12535: 0.0871891388139274
Position 13533: 0.08430164218020161
Position 83: 0.07907716707846914
Position 13152: 0.0705332398145657
Position 9554: 0.05077020064881505
Position 1274: 0.0440152576894567
Position 170: 0.0325198752902001
Position 13161: 0.02933036230445918
Position 2551: 0.02202208576607586
Position 497: 0.021180173858190796
Position 6857: 0.019656900335522077
Position 1144: 0.016731180548630202
Position 13641: 0.01534642971121452
Position 1460: 0.012080972016656494
Position 2049: 0.011960516987665017
Position 5388: 0.009750544915282372
Position 13132: 0.00927476396415923
Position 1466: 0.008210750804615013
Position 3070: 0.006537205189605752
Position 12883: 0.004308533187338687
Position 3361: 0.003423207796306414
Position 3325: 0.002115299897646817
Position 1057: 0.0016689059649766774
Position 64: 0.0016469634415798304
Position 7729: 0.0010915026610930046
Position 311: 0.0006755804254204577
Position 198: 0.000556311313660506
Position 98: 0.0005551677191456907
Position 7693: 0.0005337660253623615
Position 7655: 0.0002843398561080686
Position 12802: 0.00022587879641636154
Position 8069: 0.00014278510548767408
Position 1220: 0.0001241843234022205
Position 8074: 7.953412944461768e-05
Position 158: 2.786926784269679e-05
Position 61: 5.928749092739451e-06
Position 17: 1.5874531436571017e-06
Position 341: 1.3166466166415357e-06
Position 23: 9.252845177712613e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8152: 0.9861914673576803
Position 4745: 0.9562694405713961
Position 7607: 0.9290142988298765
Position 2241: 0.8966958943219546
Position 5294: 0.7867647389424569
Position 7952: 0.7141502306582658
Position 13064: 0.6851636896222274
Position 12699: 0.6328893446067846
Position 13382: 0.5939236842789749
Position 3425: 0.40137834055039184
Position 12632: 0.3670947950958053
Position 433: 0.3598437225257933
Position 13403: 0.3145937469622479
Position 2492: 0.23758454081537844
Position 13239: 0.21755326476530443
Position 8009: 0.18296620714225548
Position 4389: 0.1681218299549473
Position 2531: 0.16072508678861147
Position 12367: 0.0871891388139274
Position 3449: 0.08501017417966647
Position 7993: 0.08364867464146472
Position 4969: 0.07233032063425218
Position 13195: 0.06653843035742009
Position 7569: 0.06608103721300064
Position 2463: 0.06553884037627047
Position 13147: 0.06488596657261832
Position 13725: 0.06312804624965042
Position 2180: 0.05614910603442326
Position 9378: 0.050770200648815024
Position 3494: 0.048916918889821144
Position 2186: 0.04713452513264533
Position 1123: 0.04442238784361148
Position 13626: 0.03980838757480069
Position 5341: 0.022382207192255914
Position 6656: 0.019656900335522077
Position 13505: 0.016774662225212594
Position 13150: 0.014609666480551892
Position 1302: 0.014322520130087214
Position 8124: 0.01336349703232118
Position 967: 0.011890901130199362
Position 450: 0.011502268617969932
Position 2391: 0.010139277267373344
Position 275: 0.007382956914785197
Position 1852: 0.0068397763405659475
Position 1305: 0.005969202691184288
Position 13640: 0.005726672751214812
Position 1769: 0.005120740647099068
Position 2874: 0.004637221758702282
Position 13685: 0.0044251112902820074
Position 3190: 0.0041229376937505224
Position 2465: 0.003202298787153084
Position 983: 0.0027418141033727387
Position 1164: 0.0027224327578359983
Position 7909: 0.002514812149292244
Position 13068: 0.0025100244231844185
Position 7647: 0.00227958443475106
Position 12963: 0.0017387750470372171
Position 3294: 0.0014155700002027038
Position 2882: 0.0011767826591518814
Position 1247: 0.000757364597135124
Position 3017: 0.0007232007717515926
Position 2547: 0.0007060120334614322
Position 13041: 0.0005274854796630618
Position 8259: 0.0004450356099984109
Position 8013: 0.00018217218858328785
Position 7817: 7.46962179607229e-05
Position 807: 1.8574944405878379e-06
Position 298: 1.7497097292509333e-06
Position 874: 1.2193258100538837e-06
Position 469: 1.2177671844459129e-06
