Gene = NDUFAF3
index = 927
Annotated 5SS: [1211 1528 1758 1966]
Annotated 3SS: [1334 1690 1864 2044]
SMsplice 5SS: [ 224 1528 1758 1966]
SMsplice 3SS: [1334 1627 1864 2044]
top_k =  100
Partition function (log Z): 1.367791287755995

Sorted 5' Splice Sites (High to Low Probability):
Position 1528: 0.9969725185933843
Position 1966: 0.9933464126741642
Position 1758: 0.86529171457166
Position 631: 0.2997807325763822
Position 224: 0.22025950297348687
Position 389: 0.21617715528292297
Position 426: 0.1975218131341392
Position 1211: 0.14564466065417472
Position 625: 0.06629842560025857
Position 774: 0.05593559634620471
Position 78: 0.024136501904374566
Position 1691: 0.019907746177111774
Position 317: 0.019219810224437434
Position 421: 0.014102705827934053
Position 436: 0.01120136677916509
Position 2289: 0.008343860721121775
Position 616: 0.008262847650437461
Position 1786: 0.006339594660645808
Position 693: 0.005916871638322849
Position 2090: 0.004513962910024274
Position 933: 0.004361257104213496
Position 959: 0.0032253461415607653
Position 1016: 0.002724232930141284
Position 879: 0.0024158231658609804
Position 416: 0.002012430522166191
Position 755: 0.0018992459371050816
Position 24: 0.0018877383002381088
Position 117: 0.001687763346230203
Position 1021: 0.0016476156663640619
Position 1060: 0.0014319069858837246
Position 1513: 0.0009619802732044385
Position 1431: 0.0008892334858498782
Position 1915: 0.0003905056740380385
Position 1516: 0.00012659745493435193
Position 374: 4.042029117055749e-05
Position 192: 1.8564556817128417e-05
Position 64: 1.6881682553518232e-05
Position 73: 6.693044193290524e-08
Position 1738: 5.577715452942462e-08
Position 1954: 3.621558185838104e-08
Position 36: 5.757520196509264e-09
Position 7: 5.325690428915669e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1334: 0.9969317507127998
Position 1864: 0.9429233734843135
Position 2044: 0.6702886073734504
Position 1627: 0.5833704588974863
Position 1690: 0.3341446292077814
Position 2288: 0.15863633717304826
Position 506: 0.14780543957816325
Position 2120: 0.13633923646232554
Position 551: 0.11169601570198788
Position 1159: 0.03264564408187806
Position 2450: 0.011612573136352071
Position 2430: 0.011311180418364212
Position 1831: 0.011215755485982857
Position 1820: 0.009781230079956899
Position 2398: 0.009476178042834286
Position 1073: 0.00666729347374668
Position 1038: 0.006602164873127793
Position 2084: 0.00648689330187547
Position 2401: 0.004147730863472223
Position 1839: 0.0036569175862941625
Position 1866: 0.0022081649162749304
Position 474: 0.0016575722357423208
Position 2371: 0.001540421252255166
Position 1131: 0.0009030633102570331
Position 320: 0.0007812752874470205
Position 416: 0.000495063143345006
Position 339: 0.0004913958473762349
Position 2169: 0.000394240094227956
Position 1705: 0.0002748124498057077
Position 1801: 0.00019075948223407261
Position 302: 7.17501857314757e-05
Position 317: 4.456942741056993e-05
Position 361: 3.577741119345188e-05
Position 167: 3.256322289931857e-05
Position 227: 2.460748112581848e-05
Position 524: 1.143722972168985e-05
Position 702: 9.555592527601961e-06
Position 261: 1.814427468001848e-06
Position 1636: 1.2101764228852878e-06
Position 372: 1.1616534680267802e-06
Position 170: 8.896628977457364e-07
