Gene = MSANTD3
index = 884
Annotated 5SS: [  238 15201]
Annotated 3SS: [14749 23400]
SMsplice 5SS: [  238   415 15201 22020]
SMsplice 3SS: [  370 15151 21821 23400]
top_k =  100
Partition function (log Z): -14.917877033032056

Sorted 5' Splice Sites (High to Low Probability):
Position 238: 0.9936338846729397
Position 415: 0.9395778742078089
Position 2507: 0.3453292714445039
Position 822: 0.04028222002898309
Position 1144: 0.03706353402734559
Position 1973: 0.017632095946061136
Position 2067: 0.006284012087511445
Position 772: 0.0018771726899353338
Position 548: 0.0010405045276685719
Position 949: 0.00030480454854391135
Position 896: 0.00012769190348462932
Position 467: 0.00011607811152366259
Position 842: 0.00010235123085741959
Position 285: 6.295248763322551e-05
Position 500: 3.629053581961375e-05
Position 419: 2.6136843122820456e-05
Position 22: 1.0761252535893367e-05
Position 208: 1.0428882666304822e-05
Position 558: 5.566944532156558e-06
Position 121: 1.6405755993388739e-06
Position 42: 1.3277507751483024e-07
Position 591: 1.0083361050707689e-07
Position 305: 7.1849594020006966e-09
Position 53: 4.598169009086785e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 370: 0.928848335874834
Position 2349: 0.3822251653981201
Position 7950: 0.2621307905891558
Position 1492: 0.12559866766249855
Position 8895: 0.1245035481454785
Position 3891: 0.07823146035853129
Position 6431: 0.056001741679412416
Position 3866: 0.05533101912752861
Position 1582: 0.04545327416618351
Position 6238: 0.043253068816109255
Position 1029: 0.04059524575989516
Position 6025: 0.03265089247886895
Position 639: 0.03218454063597901
Position 4895: 0.03139327931924295
Position 693: 0.027293501676180647
Position 4331: 0.0242191494184256
Position 1850: 0.012609312121274597
Position 2024: 0.012040980461209019
Position 1908: 0.01100835552126402
Position 332: 0.010477204907613911
Position 2210: 0.010379165588035156
Position 1072: 0.00775395064541554
Position 347: 0.0063699263027073875
Position 547: 0.004726439040944636
Position 985: 0.0037291630485221405
Position 663: 0.0033357553820214146
Position 2591: 0.002586786428222793
Position 1807: 0.002461945495595092
Position 821: 0.0023445122031394974
Position 859: 0.0018122638392479775
Position 1048: 0.0010654480018340111
Position 308: 0.0005200111186303054
Position 647: 0.000260350068749522
Position 888: 0.00010717243994806864
Position 665: 9.374342904800546e-06
Position 700: 7.714230658208851e-06
Position 310: 3.890708809456851e-06
Position 474: 1.032681787961515e-06
Position 444: 8.498860114763272e-07
Position 422: 2.0413112156555252e-07
Position 237: 2.18699670926346e-08
Position 495: 6.627892817718123e-09
Position 268: 1.311271146119149e-10
Position 166: 7.55939529204472e-12
Position 241: 2.240654906024383e-12
