Gene = RPL11
index = 1194
Annotated 5SS: [  51  981 2135 3013 4130]
Annotated 3SS: [ 829 2027 2880 4018 4564]
SMsplice 5SS: [  51  981 2135 3013 4130]
SMsplice 3SS: [ 829 2027 2880 4018 4564]
top_k =  100
Partition function (log Z): 3.7831880821903825

Sorted 5' Splice Sites (High to Low Probability):
Position 2135: 0.998734359325446
Position 981: 0.9813599700433335
Position 51: 0.916551677211213
Position 3013: 0.6695405324284606
Position 4130: 0.6241955102744992
Position 282: 0.14088140137618282
Position 3079: 0.1279906332389156
Position 311: 0.04201755065190428
Position 3043: 0.037264319490595416
Position 2987: 0.027341221942671745
Position 3266: 0.019290634053879173
Position 3047: 0.019005828312280575
Position 419: 0.016089433022887636
Position 938: 0.010767855909467706
Position 2529: 0.007165030909049594
Position 2416: 0.003497651563944569
Position 338: 0.003394659299654149
Position 1675: 0.0020427855584927513
Position 2963: 0.001753345015530884
Position 4174: 0.0017225988365828005
Position 1973: 0.0009834506262157284
Position 657: 0.0009440253176552654
Position 207: 0.0008891613360494706
Position 1006: 0.0007180105870982984
Position 2726: 0.0006589411971126327
Position 2541: 0.0005870427769621949
Position 2744: 0.000540688186435894
Position 1879: 0.00040493883965471276
Position 571: 0.00038652942565295596
Position 1497: 0.00035742569351818475
Position 380: 0.00026090915496522173
Position 2788: 0.00024213851896670767
Position 187: 0.00021296438278802505
Position 322: 0.00017667132699998342
Position 2584: 0.0001466074274895761
Position 2881: 2.822064795401141e-06
Position 55: 2.8057447411482867e-06
Position 88: 3.0680054101275464e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2880: 0.9975582055133152
Position 2027: 0.9673668499849054
Position 829: 0.889035698166513
Position 4018: 0.6479463427408205
Position 4564: 0.4847409499404913
Position 832: 0.0995884592076777
Position 4237: 0.08976298973579933
Position 4385: 0.06677819987264667
Position 241: 0.06251200102533284
Position 135: 0.05862045317480312
Position 3178: 0.054703045466234404
Position 4266: 0.046809337073601555
Position 4241: 0.024297691113368394
Position 4369: 0.024197915718433643
Position 2031: 0.018857820225060898
Position 3394: 0.013508807192909651
Position 3707: 0.012564769856559311
Position 3231: 0.012100747501000366
Position 4615: 0.011094665448626896
Position 1945: 0.009276680513940148
Position 4435: 0.006461018525817918
Position 4276: 0.006149212284730526
Position 3588: 0.005403280658211397
Position 3671: 0.004797447294572801
Position 2305: 0.004666086628545088
Position 4126: 0.004628905353952235
Position 3556: 0.0037131174962706692
Position 3905: 0.0036109995282841414
Position 3108: 0.0026595803724741925
Position 2090: 0.0026211080009376194
Position 2946: 0.0023719106536442924
Position 1604: 0.0019345882008533115
Position 2274: 0.0018073738088712084
Position 2277: 0.001667034784407012
Position 792: 0.0016580594241724874
Position 2247: 0.0014807149742514212
Position 4617: 0.0014428331252420105
Position 2678: 0.0014426072550445207
Position 2388: 0.0012857774911597107
Position 715: 0.0011145624047024642
Position 1740: 0.0008787512572190256
Position 762: 0.0008642464327999278
Position 141: 0.0006593769676301085
Position 1818: 0.0005477384350151653
Position 1876: 0.0004481867659613873
Position 3197: 0.0003677358019492102
Position 3787: 0.00036503149141937067
Position 1399: 0.00035742569351818475
Position 2365: 0.0002552200625683966
Position 1543: 0.00022777742699225305
Position 179: 0.00019878889662998676
Position 524: 0.0001627255736205572
Position 569: 0.0001626236149446641
Position 2257: 0.0001582207822089589
Position 2359: 7.590414543413442e-05
Position 182: 7.450793943426788e-05
Position 2917: 6.631638959727602e-05
Position 1896: 6.0335389242560564e-06
Position 2800: 5.3240930342995146e-06
Position 743: 1.837152911129417e-06
Position 766: 2.43830146494701e-07
Position 2720: 2.2606267516603052e-07
Position 244: 2.6324358023011066e-08
Position 651: 1.7722922425222214e-08
