Gene = GLMP
index = 598
Annotated 5SS: [ 147  914 1308 1655 2353]
Annotated 3SS: [ 655 1106 1435 2095 2462]
SMsplice 5SS: [ 147 1308 1514 1683 2353]
SMsplice 3SS: [1106 1435 1609 2275 2462]
top_k =  100
Partition function (log Z): -1.2777826758332156

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.971041463717805
Position 1308: 0.9311314546543935
Position 2353: 0.5788951070007573
Position 1683: 0.554014187565881
Position 1514: 0.42636503650951196
Position 1655: 0.3539334627606903
Position 1037: 0.20010695715794066
Position 997: 0.14951746613305095
Position 776: 0.0804657347855754
Position 1692: 0.06968343002896027
Position 914: 0.06197803289141931
Position 1912: 0.026586425398136212
Position 1030: 0.01802956557461018
Position 25: 0.009587719281349593
Position 863: 0.006825521273725506
Position 326: 0.004544360005935396
Position 656: 0.004293793817939475
Position 431: 0.004163514495713291
Position 1503: 0.0040013968206405555
Position 922: 0.003440403047646765
Position 1315: 0.003365912820909915
Position 370: 0.0029296962018369355
Position 1001: 0.002645161461206073
Position 1696: 0.0022595204608836326
Position 1453: 0.001371130089783081
Position 1568: 0.0012272585207625877
Position 668: 0.000501236770037355
Position 1356: 0.0004380025772344306
Position 315: 5.97186286036743e-05
Position 275: 5.796588315323031e-05
Position 1048: 5.403727039428429e-05
Position 332: 4.480796998595968e-06
Position 7: 4.022538779396642e-06
Position 202: 2.574027716311442e-06
Position 55: 2.3609028872811896e-06
Position 44: 1.9777078594767673e-06
Position 39: 1.885260399248671e-06
Position 240: 3.032118906231693e-07
Position 258: 2.5647525767767716e-07
Position 287: 2.1068382840443353e-07
Position 233: 2.0964915426668954e-07
Position 176: 1.725253124740127e-07
Position 337: 4.36419397981183e-08
Position 67: 4.0286395661560986e-08
Position 294: 3.8567151522597487e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1106: 0.8908037773670262
Position 1435: 0.8555331033901422
Position 2462: 0.8552511255618283
Position 1609: 0.5710611165504458
Position 912: 0.3572230949901716
Position 2095: 0.35266681716987347
Position 2275: 0.24850980478283263
Position 655: 0.07243850482326832
Position 804: 0.050819137324992596
Position 2318: 0.036386895377451677
Position 1768: 0.03469392731234586
Position 1813: 0.025121969209288313
Position 2129: 0.02231959846649558
Position 697: 0.018763170030134706
Position 1146: 0.0167644467802036
Position 1855: 0.010421995335192516
Position 1123: 0.01035715547223834
Position 756: 0.009125084107135974
Position 404: 0.00660214112153206
Position 111: 0.005775694565906036
Position 773: 0.0034417766352894696
Position 537: 0.0032367431715576113
Position 563: 0.0025678324878218002
Position 1441: 0.00249460034433512
Position 1654: 0.001984430240957318
Position 500: 0.0018702248630297264
Position 1567: 0.001786462818923292
Position 1276: 0.0016497730824201271
Position 719: 0.001421082968845601
Position 590: 0.0009534070773355292
Position 874: 0.0006045539195347294
Position 354: 0.0005452603080719318
Position 667: 0.00016018486035470698
Position 1615: 7.963103640618949e-05
Position 369: 7.324876917877304e-05
Position 1493: 2.5477559490050464e-05
