Gene = IL3
index = 693
Annotated 5SS: [ 340  480 1873 2039]
Annotated 3SS: [ 437 1782 1996 2139]
SMsplice 5SS: [ 340  480 1873 2039]
SMsplice 3SS: [ 437 1782 1996 2139]
top_k =  100
Partition function (log Z): 2.208387500807993

Sorted 5' Splice Sites (High to Low Probability):
Position 340: 0.9790598963983098
Position 1873: 0.9697255644539076
Position 480: 0.9337915738253926
Position 2039: 0.8919781773965144
Position 767: 0.12763684531081895
Position 1222: 0.09641534232295447
Position 743: 0.04676569499937312
Position 522: 0.03276480927706909
Position 217: 0.01033472840828737
Position 1892: 0.00607017425124791
Position 1711: 0.002526918439491333
Position 582: 0.002257956381017549
Position 2165: 0.0016435538030995856
Position 778: 0.0013687484426272714
Position 274: 0.001177953434058543
Position 372: 0.0010845746033540469
Position 1202: 0.0005573820523560083
Position 572: 0.0005229420270167387
Position 1885: 0.0002512971285310393
Position 1877: 0.00020416513921610912
Position 3: 7.23556080586204e-05
Position 344: 3.688343078507141e-05
Position 10: 1.329698637933291e-05
Position 71: 7.797955160046475e-06
Position 536: 4.887783686924153e-06
Position 157: 2.994267242145511e-06
Position 74: 2.7454600767265754e-06
Position 495: 3.492534884714721e-07
Position 112: 1.6447577360289396e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 437: 0.9847936049252777
Position 1782: 0.970724852077515
Position 1996: 0.8836638301400075
Position 2139: 0.8831999001929871
Position 580: 0.10080802676017107
Position 1083: 0.09367806327769261
Position 1959: 0.08994257177233742
Position 650: 0.047573418631330966
Position 2302: 0.010582927400061302
Position 1762: 0.0097952701444601
Position 2160: 0.008242148343485552
Position 1615: 0.0044769322291912
Position 2366: 0.0032789473692379487
Position 1170: 0.002554633537075939
Position 2555: 0.0023066482436892963
Position 2552: 0.0021341249222714726
Position 601: 0.0014842714799004311
Position 554: 0.0011995478016013255
Position 2080: 0.0010777498231658994
Position 2644: 0.0009958213551940754
Position 917: 0.0009137991249582073
Position 721: 0.0005181068650794825
Position 665: 0.0005076813072264363
Position 1823: 0.000439292977727272
Position 1799: 0.00038100101773031917
Position 2043: 0.0002666977934780237
Position 2099: 0.00018817064798160076
Position 2401: 0.00018042990615775226
Position 2226: 0.00012228490452938416
Position 1633: 9.350888160131746e-05
Position 1935: 7.299595398537751e-05
Position 589: 4.971177075729022e-05
Position 685: 2.6291423342095608e-05
Position 462: 1.9550428909930126e-06
Position 347: 1.6297711028998692e-06
Position 402: 8.946806760902471e-07
Position 372: 6.331195610568163e-07
Position 321: 6.050057795057804e-07
Position 318: 2.707779977398782e-07
Position 394: 2.0280033098653265e-07
Position 369: 1.9420907412778997e-07
Position 468: 8.99081661511766e-08
Position 127: 2.1705809072863724e-08
Position 376: 5.9664794451604e-09
Position 344: 5.646228267161633e-09
Position 101: 1.552565294931383e-09
Position 484: 1.136177487697738e-10
Position 357: 1.3805645826874834e-11
