Gene = SPRTN
index = 1325
Annotated 5SS: [  557  1821  9878 13524]
Annotated 3SS: [ 1720  9748 13255 14561]
SMsplice 5SS: [  557  1821  9878 10112 10758]
SMsplice 3SS: [ 1720  9748  9993 10605 13255]
top_k =  100
Partition function (log Z): -8.232360264804122

Sorted 5' Splice Sites (High to Low Probability):
Position 1821: 0.9999605379710084
Position 9878: 0.9925793049344365
Position 10112: 0.845214935125565
Position 557: 0.716077119122631
Position 10758: 0.6462339429851134
Position 6667: 0.46265567220473164
Position 13524: 0.43401726432682713
Position 1430: 0.2916690994784621
Position 157: 0.19325481062593516
Position 9297: 0.1288138094205699
Position 10128: 0.057307937274120764
Position 73: 0.050559251521027936
Position 83: 0.04179513098337206
Position 531: 0.03245795172965374
Position 778: 0.02189674922741691
Position 8879: 0.01663357646171389
Position 1488: 0.015843033399322387
Position 1454: 0.013881099971913283
Position 102: 0.009648637302496424
Position 10293: 0.007231244915905696
Position 947: 0.005942135039034837
Position 4: 0.005087456930778015
Position 1127: 0.002149233080902198
Position 25: 0.00024131141004086126
Position 282: 0.00021294444996594077
Position 57: 0.00016932830733594847
Position 252: 0.0001474193782914628
Position 446: 7.781518328382673e-05
Position 543: 3.183784947099511e-05
Position 479: 2.886059084035702e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1720: 0.9999783883828921
Position 9748: 0.9925793049344369
Position 9993: 0.9032850330905463
Position 13255: 0.8014017477933663
Position 10605: 0.6761219702028566
Position 6574: 0.46265567220473164
Position 1231: 0.2816461264174482
Position 14561: 0.25414599919969844
Position 16238: 0.2527832493532011
Position 9121: 0.12929069381452163
Position 473: 0.044727536291394546
Position 641: 0.02490196258114823
Position 13210: 0.020250969809772482
Position 10190: 0.018592762775926305
Position 8598: 0.01663357646171389
Position 10668: 0.015107934312820204
Position 515: 0.014850549609645
Position 1411: 0.014444530102012802
Position 10873: 0.012745890588578269
Position 14427: 0.012570132554462973
Position 13777: 0.008739408374172756
Position 488: 0.008139243780099038
Position 11549: 0.006594694738649261
Position 1211: 0.0039476031388974535
Position 11511: 0.0031446012032276607
Position 12992: 0.0030152162326033357
Position 1352: 0.0024778357035537624
Position 1252: 0.002214357209058063
Position 371: 0.0016296166570933775
Position 866: 0.0016030410101193335
Position 10218: 0.0009893679747060536
Position 413: 0.0005844601670567317
