Gene = RFC2
index = 1131
Annotated 5SS: [  174  2016  4706  5433  7783 11299 14507 15522 17083 18913]
Annotated 3SS: [ 1945  4663  5325  7680 11197 14348 15455 17001 18798 22227]
SMsplice 5SS: [  174 11299 14507 17083 18917]
SMsplice 3SS: [11197 14348 17001 18798 22227]
top_k =  100
Partition function (log Z): -2.165287127488721

Sorted 5' Splice Sites (High to Low Probability):
Position 11299: 1.000000000000001
Position 14507: 0.9582268265027605
Position 17083: 0.7433601716938408
Position 18917: 0.5902873873183286
Position 174: 0.5680318891903424
Position 2016: 0.5056930110993934
Position 6950: 0.4323813733701308
Position 4706: 0.428224521790753
Position 18913: 0.38813777027152985
Position 20490: 0.19056491338913592
Position 17296: 0.17218439801587224
Position 1238: 0.15093205706811913
Position 212: 0.14459798018885262
Position 15737: 0.10949941223801321
Position 15522: 0.10786405337170604
Position 218: 0.08679312630049199
Position 7783: 0.06395537415376253
Position 15741: 0.048334193189211526
Position 20345: 0.04671903031102308
Position 17156: 0.038522117772414176
Position 22046: 0.030916630095608043
Position 22367: 0.02512788342335806
Position 22382: 0.023365715198725743
Position 1064: 0.021280248210942276
Position 21490: 0.018866651489088816
Position 1415: 0.014443599464292831
Position 16209: 0.011662423817086827
Position 179: 0.010825490386979176
Position 16740: 0.0066691881266840525
Position 14444: 0.006048873676821513
Position 375: 0.0023168096217569068
Position 97: 0.0020921506415936928
Position 67: 0.0020223164247088845
Position 3874: 0.0009339028523509543
Position 1770: 0.000740794249351291
Position 257: 3.3585302087979335e-07
Position 473: 2.9973235717826065e-07
Position 439: 2.23710393504296e-07
Position 418: 1.9570549341411674e-07
Position 549: 7.299778563028745e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11197: 1.0000000000000013
Position 18798: 0.9785173031182195
Position 14348: 0.9642757001795821
Position 17001: 0.9518816865731186
Position 22227: 0.916089771553315
Position 1945: 0.5056930110993932
Position 6811: 0.432381373370131
Position 4663: 0.3534588309148436
Position 20262: 0.17300127571964957
Position 15642: 0.1503007135093826
Position 15455: 0.10126496183033985
Position 4300: 0.07476569087590951
Position 7680: 0.06395537415376253
Position 20265: 0.0495670194803301
Position 22281: 0.049385943872478244
Position 22459: 0.048493598622083765
Position 21938: 0.03091663009560807
Position 20379: 0.028648658839110837
Position 21405: 0.018866651489088816
Position 16051: 0.011662423817086832
Position 22203: 0.010574823088646924
Position 20549: 0.007991089274836105
Position 15505: 0.007949920934519844
Position 16595: 0.0066691881266840525
Position 15316: 0.0032078929235876056
Position 16969: 0.002775885033781166
Position 15696: 0.002273470723100865
Position 18758: 0.0013423322186583919
Position 1360: 0.0012494474778830336
Position 3693: 0.0009339028523509543
Position 1331: 0.0009222037251916042
Position 15486: 0.0007006988780000179
Position 1589: 0.0005412233119040964
Position 883: 0.00031754424507405405
Position 965: 0.00027634102962254925
Position 1339: 0.0002086702271742104
Position 1515: 0.00019957093744719383
Position 886: 0.00019624260055974664
Position 621: 0.00010354576265543167
Position 912: 6.280042896828998e-05
