Gene = HSPB11
index = 667
Annotated 5SS: [  375  5945 15891 17558 22026]
Annotated 3SS: [ 5831 15783 17488 21981 24161]
SMsplice 5SS: [  375  5945 22026]
SMsplice 3SS: [ 5831 21981 22940]
top_k =  100
Partition function (log Z): -15.701856980404484

Sorted 5' Splice Sites (High to Low Probability):
Position 5945: 0.9396993464879506
Position 375: 0.8725510695630644
Position 4365: 0.6123145918439654
Position 344: 0.1177971357196194
Position 1910: 0.08495909738966716
Position 675: 0.058070013382281925
Position 3047: 0.018856206349225364
Position 4125: 0.008844842712610948
Position 4120: 0.0068858818452087606
Position 5985: 0.0024674404365816107
Position 383: 0.0020878516737494013
Position 391: 0.0018696839040940837
Position 328: 0.0017730593309309985
Position 413: 0.0015297127474936877
Position 292: 0.0005619529531048107
Position 134: 0.0005460502369664252
Position 1725: 0.0002536767098594397
Position 75: 0.000131215153886149
Position 55: 0.00011016962833456292
Position 191: 3.101854051040775e-05
Position 29: 9.295499759824825e-06
Position 67: 8.626081682013785e-06
Position 456: 4.912945952197962e-06
Position 484: 4.28454130134557e-06
Position 452: 2.7863154151540334e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5831: 0.9518831948236568
Position 4225: 0.3235807607051274
Position 4272: 0.2453620208419567
Position 6545: 0.2348003185528914
Position 15985: 0.2193426943329947
Position 13598: 0.15647967390327724
Position 10937: 0.08532661119587112
Position 8023: 0.06939433051811217
Position 1891: 0.06892452743914028
Position 557: 0.058429470322232266
Position 8895: 0.05191851631087042
Position 4303: 0.035236739181268094
Position 7551: 0.031684103008597475
Position 4025: 0.027745774413228667
Position 8361: 0.018424214026177874
Position 8045: 0.015134596584078125
Position 2696: 0.01491838369670632
Position 5778: 0.011950241629618741
Position 6541: 0.01120622013220202
Position 2674: 0.009427220472347385
Position 2950: 0.00798900688561407
Position 6119: 0.007850130281117565
Position 6171: 0.007830019465991052
Position 7339: 0.007763928172487394
Position 6474: 0.00775945489682702
Position 1815: 0.006982754876816894
Position 6345: 0.006348280255076999
Position 6041: 0.004965899999545134
Position 1871: 0.004487328702867744
Position 7475: 0.004140952963993986
Position 7388: 0.003770225103853257
Position 1724: 0.003623797680498657
Position 7813: 0.0033723758041541404
Position 6857: 0.003316451253751392
Position 1797: 0.0032968682210379385
Position 7413: 0.00294014395808493
Position 6882: 0.0026865698759402537
Position 1291: 0.0005784534304314764
Position 2734: 0.0004969473914121527
Position 627: 7.206833686990662e-07
