Gene = SMIM12
index = 1281
Annotated 5SS: [140]
Annotated 3SS: [3833]
SMsplice 5SS: [ 140 4046]
SMsplice 3SS: [3833 6866]
top_k =  100
Partition function (log Z): -7.359252512397919

Sorted 5' Splice Sites (High to Low Probability):
Position 140: 0.9288599106745796
Position 4046: 0.6376118221505415
Position 2366: 0.39830241033781677
Position 1004: 0.11964607765070685
Position 1804: 0.0983255932355578
Position 977: 0.07494282163500673
Position 3750: 0.06675797356426094
Position 4043: 0.05344867798437118
Position 3261: 0.03827688677404799
Position 2328: 0.03171347171564333
Position 362: 0.02423331885203623
Position 2683: 0.019755766591536786
Position 165: 0.014896878964400435
Position 170: 0.009328868915834012
Position 1914: 0.008471485342227567
Position 2631: 0.00814608901153555
Position 294: 0.004294391763189794
Position 2622: 0.0012646660305770197
Position 2431: 0.0012016004303511969
Position 65: 6.622039317491893e-05
Position 48: 3.4677024862525875e-06
Position 124: 7.627202622747685e-07
Position 151: 5.769733578855561e-07
Position 184: 2.406281168444249e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3833: 0.9646380900654173
Position 6866: 0.41753917503571136
Position 2282: 0.2626029219694056
Position 2186: 0.1650195899126858
Position 819: 0.0846125572078485
Position 1755: 0.06926266985686323
Position 3490: 0.06675797356426094
Position 6581: 0.0637342478311058
Position 4243: 0.06010862867833994
Position 874: 0.05834228011618467
Position 6794: 0.05807867642146097
Position 6614: 0.05608673658864605
Position 1730: 0.03929503949372321
Position 3109: 0.03550726097254783
Position 5254: 0.029901913058883515
Position 5274: 0.022675421072970804
Position 2519: 0.022117978184140918
Position 851: 0.01575988266936818
Position 848: 0.008391657769959775
Position 4473: 0.007278547261852342
Position 4276: 0.005541512398321696
Position 2602: 0.005106928402359686
Position 2082: 0.0034885213284679886
Position 239: 0.0034542913378204465
Position 878: 0.0034186428852608633
Position 3123: 0.0027696258015001553
Position 4816: 0.0024931169633492217
Position 2659: 0.0019416150471487591
Position 584: 0.001302897252132873
Position 1640: 0.0009351094680381548
Position 628: 0.0008232777016861464
Position 498: 0.00031713789753036784
Position 2060: 0.00010644927325214235
Position 280: 8.546952597839213e-05
Position 971: 2.9885485413950655e-05
Position 307: 1.8199589866498097e-05
Position 248: 6.051952117081565e-06
