Gene = COX17
index = 399
Annotated 5SS: [ 200 2259]
Annotated 3SS: [2169 7737]
SMsplice 5SS: [ 673 2259]
SMsplice 3SS: [2169 2614]
top_k =  100
Partition function (log Z): -11.61949300084504

Sorted 5' Splice Sites (High to Low Probability):
Position 2259: 0.8797916546147199
Position 673: 0.7611487605845438
Position 200: 0.2659992410125286
Position 2039: 0.2043638879736842
Position 1155: 0.15815978811312206
Position 261: 0.14961975685029755
Position 7841: 0.10915743938854991
Position 2332: 0.011121272151440634
Position 204: 0.008756024081661993
Position 100: 0.007452938936143441
Position 721: 0.007084155335867867
Position 2731: 0.0070574164812863905
Position 542: 0.0029322271050202576
Position 581: 0.0021495525207259757
Position 713: 0.0014099866089014735
Position 433: 0.001226261670986203
Position 861: 0.0005222649621871979
Position 251: 0.00036760002898970234
Position 61: 0.00011794761044321578
Position 13: 9.259255400046976e-05
Position 105: 4.159795079714886e-05
Position 1179: 2.887919178058388e-05
Position 1219: 2.7998798882482413e-05
Position 33: 2.0092589755264264e-05
Position 197: 9.73820396174522e-06
Position 551: 1.5364252194534065e-06
Position 670: 7.543696074432431e-07
Position 131: 1.235295314748324e-08
Position 363: 1.146625051801842e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2169: 0.6365198257482464
Position 2614: 0.3147478729440305
Position 7737: 0.3044350211180351
Position 2144: 0.25902293345625504
Position 472: 0.17661001536499554
Position 7933: 0.16713249057429383
Position 1008: 0.14182923393104105
Position 1952: 0.10862529342420707
Position 6476: 0.08853966610473363
Position 1854: 0.04682858050707491
Position 3177: 0.04536915464042599
Position 3719: 0.04014617045314332
Position 436: 0.03962779761380346
Position 1887: 0.03161661533795811
Position 5182: 0.024963127149457927
Position 5463: 0.0239103581179785
Position 1994: 0.022961395126319763
Position 5704: 0.02201639476602142
Position 921: 0.019320670844663664
Position 2610: 0.01634516835978519
Position 783: 0.01601562258130378
Position 2774: 0.008698112536505487
Position 3138: 0.006156193616302343
Position 3098: 0.00601215181236826
Position 2634: 0.003982858646194666
Position 1090: 0.003165014250280156
Position 2296: 0.0017297007902369568
Position 751: 0.0012737385249860429
Position 814: 0.0008457385786370486
Position 477: 7.50998276292061e-05
Position 624: 6.826454748141823e-05
Position 569: 5.9643674908811995e-05
Position 580: 8.421244714463079e-06
Position 594: 1.5233258000210279e-06
Position 588: 1.5203944886558438e-06
