Gene = ZNF622
index = 1617
Annotated 5SS: [  752  2311  2685  7276 12780]
Annotated 3SS: [ 2049  2521  7162 12635 14007]
SMsplice 5SS: [  778  2311  2685  7276 12780]
SMsplice 3SS: [ 2049  2521  7162 12635 14007]
top_k =  100
Partition function (log Z): 1.1932850913637412

Sorted 5' Splice Sites (High to Low Probability):
Position 2685: 0.9999999999999997
Position 7276: 0.9950440766591531
Position 12780: 0.9783851995236164
Position 2311: 0.9574690221047676
Position 778: 0.605176468773928
Position 752: 0.30904969201539007
Position 7866: 0.29468074521184645
Position 232: 0.17670950947664554
Position 7726: 0.15253552996746852
Position 52: 0.11239092667534255
Position 344: 0.08021906735163774
Position 1885: 0.06100919405643767
Position 9619: 0.05913862645971823
Position 2086: 0.04207760451578026
Position 277: 0.0379725057959053
Position 12109: 0.033632222289654755
Position 46: 0.026912693980951082
Position 611: 0.026585474355420566
Position 1420: 0.02461404140740385
Position 90: 0.005846699608809781
Position 13099: 0.00304519868655124
Position 647: 0.002967053132676426
Position 2164: 0.002931229579493679
Position 1086: 0.0029144003651849076
Position 1102: 0.0015316810077719832
Position 830: 0.0011585342685241813
Position 607: 0.0006925865308530634
Position 102: 1.3747553291718142e-05
Position 430: 2.2871288681635847e-06
Position 250: 7.139734564086576e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12635: 0.9840301689116373
Position 2521: 0.9761666915242054
Position 7162: 0.9065823848090437
Position 2049: 0.7873142887068314
Position 14007: 0.759820670264468
Position 7662: 0.257568618318968
Position 2209: 0.2018548225932622
Position 669: 0.1436278973978475
Position 12884: 0.12280826921255246
Position 684: 0.09805216775503518
Position 7786: 0.09204575638471849
Position 681: 0.09110036014016423
Position 7594: 0.08843501528276185
Position 7065: 0.08009837811457551
Position 1779: 0.061009194056437684
Position 9447: 0.0595719327446058
Position 11986: 0.035712609229652734
Position 13349: 0.03358179391407535
Position 12909: 0.02749045763329799
Position 2590: 0.023829068298215433
Position 564: 0.020206004323166
Position 561: 0.019607373805271805
Position 1368: 0.01670932943294586
Position 13476: 0.012602836026041151
Position 528: 0.011467080115617017
Position 7538: 0.009798461716453056
Position 2076: 0.009773988949190373
Position 13681: 0.00788421413253764
Position 12939: 0.007543948888368894
Position 7024: 0.0066033901374991785
Position 13762: 0.006225755144568984
Position 13017: 0.00508821432069955
Position 13227: 0.005076442782282776
Position 1269: 0.003635932266945061
Position 953: 0.0035891914510517414
Position 1964: 0.0035347559507572495
Position 13707: 0.003233513041876383
Position 1315: 0.003216514759920695
Position 344: 0.0025912246013699023
Position 6920: 0.0017599235980343608
Position 14010: 0.0011630560673459836
Position 13970: 0.0011569143062738721
Position 917: 0.0008568899219051505
Position 11024: 0.00044322648250313013
Position 7945: 0.00012312635881989016
Position 525: 7.680698518933596e-05
Position 491: 2.0690927473281763e-05
Position 3633: 1.2520974345999918e-05
Position 2593: 4.218193432419449e-06
Position 585: 6.195181587299406e-07
Position 2524: 2.1984146750273052e-08
