Gene = IK
index = 683
Annotated 5SS: [  155   768  4037  4378  5375  6283  6817  6958  8223  9893 11007 11395
 11564 12065 12426 13046 13939 14238 14444]
Annotated 3SS: [  700  3943  4317  5206  6167  6745  6910  8058  9783 10966 11168 11544
 11985 12344 12987 13849 14128 14408 14531]
SMsplice 5SS: [  155   768  4037  4378  5375  6283  6817  6958  7863  8223  9893 11007
 11395 12065 12426 13046 13939 14238 14444]
SMsplice 3SS: [  700  3943  4317  5206  6167  6745  6910  7731  8058  9783 10966 11211
 11985 12215 12987 13849 14128 14408 14531]
top_k =  100
Partition function (log Z): 32.673706655863704

Sorted 5' Splice Sites (High to Low Probability):
Position 14238: 0.9952884518107254
Position 6817: 0.9931710476832813
Position 4037: 0.9903448066249297
Position 11395: 0.9698564514397245
Position 13046: 0.9526225234825157
Position 14444: 0.936514389399876
Position 8223: 0.8606258411269164
Position 13939: 0.8523744109378374
Position 9893: 0.8315158036348864
Position 6283: 0.8303630180976977
Position 155: 0.8075672188798477
Position 4378: 0.7778087878116392
Position 12426: 0.776156403626981
Position 7863: 0.7614202422279158
Position 768: 0.7514547295658031
Position 6958: 0.6282941092396566
Position 5375: 0.5928819171522194
Position 11007: 0.5661435102319645
Position 11047: 0.17526449815520445
Position 13299: 0.1670970050818479
Position 4411: 0.16270880021167816
Position 867: 0.15499169534593718
Position 13947: 0.11833440853006326
Position 238: 0.10767624849101032
Position 11788: 0.10556813993187185
Position 13306: 0.05707052033169608
Position 11618: 0.0525112675637979
Position 7467: 0.050471123717442
Position 4389: 0.048551441711142874
Position 13693: 0.03591188765444374
Position 7003: 0.03575887511586472
Position 6301: 0.03317514120002497
Position 10091: 0.03199860692795352
Position 2600: 0.03071764262830929
Position 7668: 0.028465296511049634
Position 13065: 0.020275701236493065
Position 393: 0.01769970499859735
Position 9904: 0.01760156082107077
Position 57: 0.016595172858404558
Position 7542: 0.01594511822732598
Position 11461: 0.015008338193905527
Position 900: 0.010799959301382183
Position 4723: 0.009442202603533307
Position 4132: 0.009161782102242014
Position 6490: 0.007857131961174362
Position 11420: 0.007810954955018806
Position 41: 0.00769193080446126
Position 6627: 0.006691759779860982
Position 13965: 0.005098883379430816
Position 832: 0.004820711936204839
Position 4806: 0.003980232174472618
Position 701: 0.003902530801009358
Position 11674: 0.003787680038560174
Position 7414: 0.0036784203731266563
Position 935: 0.003193587312638046
Position 6838: 0.003035737305529833
Position 11564: 0.0029752700023970183
Position 4435: 0.002949834276011451
Position 374: 0.0028942705124326805
Position 6821: 0.002523955614866859
Position 826: 0.0023461933320963915
Position 110: 0.0019718331003440942
Position 11640: 0.0017696904457320136
Position 6250: 0.0016993054715457594
Position 11793: 0.00163174110310921
Position 242: 0.001555110230337753
Position 244: 0.0015524973806914839
Position 114: 0.0015491717456368485
Position 3087: 0.0015420450213139872
Position 5111: 0.001441885742446196
Position 4230: 0.0014078536721965598
Position 246: 0.0013579928826930716
Position 4880: 0.0012442339822161326
Position 14242: 0.0010062295753235863
Position 661: 0.0009761855467711287
Position 14009: 0.0009759515052682745
Position 4877: 0.0009623348520317204
Position 248: 0.0009448584636027634
Position 274: 0.0008733984742465953
Position 772: 0.0008504023699531213
Position 240: 0.0008315283439540667
Position 6855: 0.000828495012363929
Position 13967: 0.0007892950326155834
Position 216: 0.0007695654271825465
Position 1303: 0.0007085064306944307
Position 278: 0.0006658251631589988
Position 4049: 0.0006198498458464497
Position 250: 0.0005723834319855088
Position 5379: 0.0005524339257961332
Position 282: 0.0005086179256091778
Position 14341: 0.0004887723946688078
Position 521: 0.0004815357631946947
Position 14467: 0.00041737695177318886
Position 252: 0.0003809204838189874
Position 551: 0.00033508950763039573
Position 254: 0.0003082009692251998
Position 4221: 0.00028885554358805497
Position 14476: 0.0002671517754277453
Position 324: 0.0002035308607222666
Position 256: 0.0001832138765653092
Position 14259: 0.00017852143596148534
Position 397: 0.00017358003571794122
Position 64: 0.00015373957020672565
Position 258: 0.0001526544596921294
Position 260: 0.0001240281328725328
Position 14359: 0.00011955343702237862
Position 262: 9.72752086077348e-05
Position 87: 9.307153537180882e-05
Position 14146: 5.0425706361736036e-05
Position 4041: 2.526873250194705e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 6745: 0.9979884040093379
Position 3943: 0.9965215635046559
Position 4317: 0.9743565989413627
Position 12987: 0.972898224719009
Position 14408: 0.9685136746577538
Position 14531: 0.9479441465346755
Position 13849: 0.9161264376713208
Position 9783: 0.8556229983602865
Position 6167: 0.8514534661934906
Position 700: 0.8401777593708442
Position 7731: 0.7630079617619295
Position 10966: 0.7597718783566828
Position 11211: 0.7363051375229775
Position 8058: 0.7261726674471994
Position 6910: 0.6637448419950609
Position 14128: 0.6555363135591211
Position 5206: 0.5910104041676282
Position 12215: 0.3704673867913823
Position 14061: 0.33866145916398466
Position 12339: 0.29477403120974943
Position 11168: 0.22450841080085693
Position 13160: 0.22393332358529633
Position 11985: 0.11091498562584999
Position 11544: 0.09937074464117804
Position 7413: 0.09052523052125284
Position 11703: 0.0673340620523702
Position 650: 0.06379225583867867
Position 8197: 0.06240175019812448
Position 13728: 0.059887379851746685
Position 8087: 0.057478873109064105
Position 2478: 0.027183895245143978
Position 9978: 0.023440242924091918
Position 13588: 0.023393339342680772
Position 14358: 0.01899651569245683
Position 6094: 0.01662905483532206
Position 4296: 0.014734263974858615
Position 11179: 0.013498326295301401
Position 13547: 0.012519726760624347
Position 4621: 0.012129627341967411
Position 8023: 0.008999079432758846
Position 6489: 0.004753780384193953
Position 7929: 0.003964118460928256
Position 7082: 0.0039058579733050234
Position 2481: 0.0035337473831653318
Position 768: 0.003109845547942398
Position 3909: 0.0027133601513974694
Position 7621: 0.0025420651478575635
Position 6282: 0.002508994967378389
Position 6349: 0.002501708744307423
Position 5107: 0.0024239469103880034
Position 6562: 0.002087716714255854
Position 9821: 0.002052730099531393
Position 13894: 0.001643291691297563
Position 7228: 0.0016084381313573154
Position 14141: 0.0015749735988813095
Position 2990: 0.0015420450213139872
Position 11621: 0.0015389823919201334
Position 6666: 0.0015039194480021218
Position 4131: 0.0014317395833571423
Position 14047: 0.0013942404248890516
Position 4862: 0.0013523028044969436
Position 4229: 0.0011720664363573765
Position 862: 0.0011489374576679513
Position 4250: 0.0010898080405098386
Position 465: 0.0010471562532029333
Position 14629: 0.0010016316978977348
Position 4153: 0.00099524951431078
Position 4660: 0.0008173280049790255
Position 1112: 0.0007085064306944312
Position 4503: 0.0007057180114855381
Position 4978: 0.0006487668080887459
Position 4573: 0.0006030889764237424
Position 3991: 0.00047770124792086653
Position 14566: 0.00039681537531566913
Position 4206: 0.00027950034915315714
Position 4108: 0.00025503560345874454
Position 13272: 0.0002342018282472013
Position 14387: 0.0002257635041530587
Position 4593: 0.00018232863215725533
Position 4123: 0.0001612520911061681
Position 6616: 0.0001570015746382236
Position 4625: 0.0001496378936131354
Position 3963: 0.00011428303714515576
Position 6915: 5.144550864013184e-05
Position 4105: 4.3462770955500176e-05
Position 544: 2.246007835717326e-05
Position 6539: 1.6870117295868588e-05
Position 4221: 3.4861667102907105e-06
Position 5879: 1.371989946149286e-06
Position 665: 5.419594429925684e-07
Position 508: 4.64193120314924e-07
Position 785: 3.368102139091599e-07
Position 355: 1.2587004618571775e-07
Position 567: 1.1106676653799018e-07
Position 513: 8.93781099251695e-08
Position 473: 8.120521147105985e-08
