Gene = BRD8
index = 140
Annotated 5SS: [  391  1416  6922  7626  7949  8155  8642  9765 11053 12469 13159 14273
 14667 14900 15857 16933 17191 18096 18918 19432 26505 28242 29347 33198
 33810 38282]
Annotated 3SS: [ 1318  6851  7575  7825  8073  8576  9627 10907 12258 12877 13819 14572
 14852 15641 16839 17121 17917 18812 19386 26225 27977 29188 33107 33740
 38103 38819]
SMsplice 5SS: [  391  1416  6922  7642  7949  8155  8642  9765 11053 13159 14667 14900
 16933 17191 18096 18918 21883 28242 33198 33835 38282]
SMsplice 3SS: [ 1318  6851  7575  7825  8073  8576  9627 10907 13102 14572 14852 16839
 17121 17917 18812 21718 27977 33107 33740 38103 38819]
top_k =  100
Partition function (log Z): 31.352050469021126

Sorted 5' Splice Sites (High to Low Probability):
Position 33198: 0.9999958672727345
Position 18918: 0.9956692395444274
Position 7949: 0.9777581497893185
Position 14667: 0.972222992403852
Position 18096: 0.9704064474513667
Position 8642: 0.9662005788953787
Position 16933: 0.9524006993855362
Position 13159: 0.9175094510564203
Position 8155: 0.9172888564147632
Position 11053: 0.8680333141929029
Position 28242: 0.8385939063631158
Position 391: 0.8030403383101276
Position 9765: 0.8001418864124371
Position 21883: 0.7639181915687884
Position 38282: 0.7223827301155233
Position 17191: 0.6902021809534056
Position 12469: 0.6878078389087603
Position 1416: 0.6581455706166832
Position 7642: 0.645738110152139
Position 6922: 0.5828575824592502
Position 14900: 0.5532767451628922
Position 26505: 0.5439362954266109
Position 33835: 0.5043002714215216
Position 10517: 0.4660187127222453
Position 22258: 0.4280299736286253
Position 1421: 0.34183618811219585
Position 33810: 0.3119382954087316
Position 8326: 0.24285118678153803
Position 19432: 0.196874491705086
Position 4310: 0.17535589331738374
Position 17284: 0.15181188773784746
Position 17215: 0.13869419422496643
Position 15899: 0.13645639368823093
Position 10661: 0.1304623578901336
Position 12877: 0.1250147141997495
Position 7626: 0.11029993916308803
Position 6970: 0.10888159803411701
Position 8312: 0.1037963937817412
Position 34836: 0.09379694467684582
Position 21820: 0.08388952113275372
Position 9709: 0.08070704315998936
Position 10971: 0.07144667575318149
Position 6267: 0.0680609857575551
Position 594: 0.06681429658171388
Position 41: 0.05947517946703696
Position 14273: 0.058968634762095094
Position 218: 0.054625935273293055
Position 34683: 0.05454400942089051
Position 25489: 0.050803311499037704
Position 38345: 0.046301385517610295
Position 1128: 0.03856872869841264
Position 1163: 0.03325376860317218
Position 16954: 0.03175821817714071
Position 407: 0.029749310280514963
Position 13820: 0.029729195413438297
Position 9326: 0.028804658526091816
Position 19493: 0.025663601031661216
Position 38356: 0.017159812225401215
Position 8656: 0.017102823055782614
Position 15759: 0.01680586941393583
Position 15010: 0.01583867887020056
Position 15072: 0.014733798695333283
Position 22357: 0.013434532219469919
Position 19557: 0.01259561272007481
Position 14757: 0.011728795520881448
Position 14139: 0.011174482924813326
Position 897: 0.010739592978409833
Position 1143: 0.010636160653264594
Position 7753: 0.009766033576901648
Position 8005: 0.009686381827103848
Position 294: 0.009002890447009759
Position 45: 0.007944773481153104
Position 21345: 0.006543566307700414
Position 7920: 0.005129992561956368
Position 17422: 0.0048862811817392895
Position 13103: 0.004493148558330032
Position 17512: 0.0033349159682154526
Position 9965: 0.0031246458903498335
Position 8347: 0.002788817890130289
Position 8214: 0.002576399604924649
Position 395: 0.0025374563080842434
Position 596: 0.0024739579212690196
Position 15857: 0.0024353028192856696
Position 18460: 0.002416641881633026
Position 17060: 0.002342581891748646
Position 18018: 0.002115551864272417
Position 3237: 0.001890788604774245
Position 753: 0.0018721561940272537
Position 2962: 0.001860212585805611
Position 16950: 0.0018599450338873012
Position 8011: 0.001644122831490014
Position 5851: 0.0015810985038861066
Position 351: 0.0014077874978493958
