Gene = BSDC1
index = 145
Annotated 5SS: [   45   369  7670 10619 13235 15725 16234 16479 18187 26002]
Annotated 3SS: [  307  7552 10450 13179 15608 16164 16399 17706 25897 27793]
SMsplice 5SS: [   45   369  7670 10619 13235 15725 16234 16479 26002]
SMsplice 3SS: [  307  7552 10450 13179 15608 16164 16399 25897 28491]
top_k =  100
Partition function (log Z): 2.3665712598229716

Sorted 5' Splice Sites (High to Low Probability):
Position 369: 0.9999461777736538
Position 7670: 0.9933488538847272
Position 10619: 0.9567757187945248
Position 13235: 0.9521324201979751
Position 16479: 0.9072034512440572
Position 16234: 0.8544192405636937
Position 45: 0.7460852139842276
Position 15725: 0.6359803543485729
Position 6027: 0.3760938188884249
Position 4952: 0.35681039781678237
Position 10362: 0.27886937951581575
Position 9287: 0.13240175059932544
Position 17850: 0.11073304473738274
Position 7474: 0.09966044434703153
Position 16496: 0.09279654875594258
Position 224: 0.08709842112891028
Position 17045: 0.07730735541486189
Position 18187: 0.06234161197263603
Position 6364: 0.056549120697861055
Position 6286: 0.04636623187643883
Position 189: 0.04627971191727185
Position 128: 0.04291255293446749
Position 181: 0.041900005027368244
Position 3113: 0.033955332389655285
Position 21231: 0.030887131626896002
Position 5246: 0.02793440137266148
Position 13103: 0.025856920386764452
Position 119: 0.02575614999016317
Position 897: 0.02520203584221464
Position 17056: 0.02217187410843453
Position 6300: 0.02163626247779095
Position 1603: 0.019524768648712502
Position 11478: 0.0069249702666578095
Position 7695: 0.006651146115270981
Position 19106: 0.004388865083356574
Position 200: 0.003999954702742119
Position 94: 0.002098459686725865
Position 5: 0.0018062284324642163
Position 15: 0.0009399676754481992
Position 100: 0.00048378147941499807
Position 1193: 0.00013316165048098334
Position 1426: 0.0001258610683728559
Position 1912: 0.00010337298038601239
Position 53: 2.2897034702925383e-05
Position 113: 1.7589687901391964e-05
Position 168: 6.885243522152391e-06
Position 12: 5.456809976077124e-06
Position 20: 4.150180273817228e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 7552: 0.999999999999998
Position 16399: 0.997981837081144
Position 307: 0.9295941203355583
Position 16164: 0.8564374034825492
Position 13179: 0.8178538697055938
Position 10450: 0.660446082645673
Position 15608: 0.6359803543485729
Position 17706: 0.5732602470786851
Position 5896: 0.30070592664135737
Position 21167: 0.2770617427186157
Position 10541: 0.2191644143765481
Position 4818: 0.1887036767868346
Position 4866: 0.16810672102994767
Position 10309: 0.16511295596441045
Position 13035: 0.16013547087914554
Position 19884: 0.13216881630725874
Position 21825: 0.12313635794643246
Position 6124: 0.11794511632636484
Position 7385: 0.09966044434703153
Position 16904: 0.08914472645057865
Position 10122: 0.07717882836089798
Position 5846: 0.07538789224706749
Position 9175: 0.07389698203661635
Position 18270: 0.05751238026580771
Position 10263: 0.054489224247257335
Position 222: 0.04652128463316382
Position 10508: 0.03149016715932777
Position 9026: 0.029640736608131414
Position 9124: 0.02886403195457765
Position 5101: 0.02793440137266148
Position 3080: 0.02542174775056701
Position 18709: 0.021626637995031006
Position 10399: 0.020175462489645198
Position 1391: 0.019581809061380507
Position 265: 0.01690648623610973
Position 17894: 0.01640196154977896
Position 774: 0.013963435527092389
Position 10239: 0.007587963066580378
Position 11380: 0.006924970266657813
Position 6164: 0.006606498725725967
Position 288: 0.006324346822904311
Position 3012: 0.005654299768927578
Position 16909: 0.00515968347680712
Position 608: 0.0050998274322967985
Position 502: 0.004508649703000585
Position 18914: 0.004388865083356574
Position 16981: 0.0036486131813354477
Position 2943: 0.0028792848701607032
Position 17319: 0.002793644475305629
Position 16786: 0.0015262064145752266
Position 745: 0.0014784506673340395
Position 946: 0.00013316165048098336
Position 1853: 7.726733324823617e-05
Position 684: 4.135040673094177e-05
Position 638: 3.758580774585421e-05
Position 1806: 2.6105647137776226e-05
Position 1411: 2.5534558860136194e-05
Position 618: 2.469227035490982e-05
Position 730: 2.388404409846418e-05
Position 1387: 2.237347366730067e-05
Position 1461: 2.091262317742227e-05
Position 789: 1.9120970240270525e-05
Position 311: 1.7740748203104497e-05
Position 161: 1.4362818526797405e-06
Position 209: 9.589000412468634e-07
Position 166: 8.496370174864869e-07
Position 197: 7.354805459403047e-07
Position 234: 2.26588583226138e-07
Position 168: 1.6747738924216224e-07
Position 68: 1.4023657692470032e-07
Position 132: 4.391636521968965e-08
Position 344: 3.336130228232263e-08
Position 341: 3.0156446522780283e-08
Position 137: 2.52395515352222e-08
Position 185: 1.6650944413039335e-08
