Gene = IFI6
index = 676
Annotated 5SS: [  56 2958 3721 3953]
Annotated 3SS: [2831 3642 3802 5702]
SMsplice 5SS: [  56 2946 3721 3953]
SMsplice 3SS: [2831 3642 3802 5702]
top_k =  100
Partition function (log Z): 8.690726449450263

Sorted 5' Splice Sites (High to Low Probability):
Position 3953: 0.9978334030795407
Position 3721: 0.9949956535441681
Position 56: 0.9071907236916836
Position 2223: 0.3551593744893819
Position 1073: 0.3112660592275755
Position 2946: 0.23728066898939917
Position 2934: 0.20493344674371494
Position 2958: 0.16516501186952384
Position 2970: 0.0830315505136113
Position 4370: 0.04819982978189196
Position 2982: 0.043274298711491965
Position 3090: 0.03973280875427888
Position 430: 0.038257771199673635
Position 3078: 0.03344661682738239
Position 2640: 0.033153654543580706
Position 3066: 0.02483599262022129
Position 3054: 0.023876644708614458
Position 3006: 0.021647683606818006
Position 5483: 0.01924643119661429
Position 3114: 0.01784934346061517
Position 284: 0.016540970007999804
Position 3102: 0.014411445750054937
Position 3138: 0.013713929591163188
Position 3018: 0.013345723057722185
Position 560: 0.011163020735199142
Position 3042: 0.01067316993839626
Position 4546: 0.009936919021183712
Position 3126: 0.008999741363789887
Position 3150: 0.008533716550375008
Position 2218: 0.00850787486813608
Position 122: 0.00712665698700253
Position 3186: 0.006615519426188101
Position 3174: 0.005273318194995427
Position 3030: 0.005162013650147854
Position 2438: 0.004974452201600307
Position 3210: 0.004042217628116709
Position 3725: 0.0036519591663959905
Position 3162: 0.003269872088777815
Position 3222: 0.0032489660439468937
Position 2879: 0.0021842829654851433
Position 2994: 0.0017602723161328614
Position 959: 0.0015610874652168798
Position 3246: 0.0014580482514516709
Position 5778: 0.001377487258549945
Position 3888: 0.0010783276584367012
Position 5767: 0.0010429512408485061
Position 5730: 0.0009965065983264703
Position 358: 0.0007360894197127775
Position 1925: 0.0007263461361457048
Position 810: 0.0003319281222845763
Position 3683: 0.00019580670301646322
Position 3977: 5.6215587200623876e-05
Position 3957: 1.9023594785956914e-05
Position 78: 8.903061975099565e-06
Position 76: 4.243629427433705e-06
Position 4041: 2.0480872662469483e-06
Position 347: 8.094330287668851e-07
Position 223: 2.2560414860907476e-07
Position 133: 2.1060902303839643e-07
Position 180: 2.0519977385959255e-07
Position 114: 2.121195368177007e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3642: 0.9989177140444782
Position 3802: 0.9981832634913708
Position 2831: 0.9977663036224154
Position 5702: 0.8596012957668185
Position 958: 0.2742318935956095
Position 2140: 0.1828741689901613
Position 4110: 0.13835530304502253
Position 2109: 0.11798475922786482
Position 2058: 0.0285751751673049
Position 5607: 0.02826505886331784
Position 5421: 0.02665732124172048
Position 2042: 0.022505272822321717
Position 2530: 0.015720372709717458
Position 2368: 0.013654984475054904
Position 898: 0.012357960343198712
Position 2477: 0.008752749560408658
Position 5891: 0.0086050159286522
Position 2154: 0.006647129744481529
Position 415: 0.004108145032296278
Position 190: 0.0025390786841491416
Position 5677: 0.002378734117056142
Position 5475: 0.0022566936305082963
Position 4106: 0.002209302742110332
Position 2208: 0.002146811404806097
Position 382: 0.002039749180127165
Position 4130: 0.0019984421177254175
Position 3811: 0.0017317027650859155
Position 5641: 0.0016507238229955693
Position 1037: 0.0016048156002063168
Position 5137: 0.0013969938823934413
Position 4271: 0.0011739479165350296
Position 4758: 0.0011587408490798807
Position 5657: 0.0010657184024984272
Position 4941: 0.0009679099582795533
Position 4353: 0.000768202046608294
Position 4274: 0.0007392033500715615
Position 6080: 0.00046904897076679005
Position 859: 0.00021354074965174903
Position 984: 0.00019341352882844257
Position 353: 0.00012854207020445392
Position 398: 8.417562474658826e-05
Position 892: 7.512901228201973e-05
Position 5369: 7.287046571575059e-05
Position 237: 6.336441659470425e-05
Position 1908: 5.738630702227277e-05
Position 526: 3.597784329584626e-05
Position 170: 3.398815138336282e-05
Position 446: 3.2669206351042856e-05
Position 261: 1.642166873653338e-05
Position 283: 1.1707160493187872e-05
Position 430: 1.141893803502148e-05
Position 1044: 9.826629189200046e-06
Position 4208: 9.355099415136677e-06
