Gene = SPAG8
index = 1298
Annotated 5SS: [ 169 1091 1390 1636 1834 2026 2869]
Annotated 3SS: [ 270 1214 1589 1718 1962 2759 3965]
SMsplice 5SS: [169]
SMsplice 3SS: [270]
top_k =  100
Partition function (log Z): -6.141343056427659

Sorted 5' Splice Sites (High to Low Probability):
Position 1636: 0.7273515321448428
Position 169: 0.6412081317583597
Position 349: 0.38867786979383057
Position 213: 0.3585923979357724
Position 1407: 0.2312755073704077
Position 2026: 0.16387862663079444
Position 1091: 0.12826425485695545
Position 1834: 0.03806513052831619
Position 4104: 0.03752851648107826
Position 4096: 0.027662382206090873
Position 1390: 0.026316348511732125
Position 2072: 0.02487217280310609
Position 1399: 0.019474916390684556
Position 681: 0.012961302533329989
Position 516: 0.005836618775021903
Position 472: 0.0030034727146153084
Position 465: 0.0002184102208356049
Position 46: 6.933207251240681e-05
Position 163: 3.593830964483929e-05
Position 157: 3.373394028755855e-05
Position 58: 1.298433456322272e-05
Position 108: 1.19738494622646e-05
Position 250: 1.8363291865008405e-06
Position 81: 1.0506879478789144e-06
Position 139: 7.619512208332045e-07
Position 255: 3.7474902784318266e-07
Position 84: 2.8776983744995966e-07
Position 117: 9.39271893090492e-08
Position 91: 7.927695643964996e-08
Position 253: 1.3620851325463285e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 270: 0.44269726569224976
Position 2139: 0.3726761047658965
Position 1524: 0.3436977079313325
Position 1589: 0.26008811517857755
Position 1214: 0.25523669869413657
Position 3965: 0.21999785212698594
Position 335: 0.1867265788356952
Position 1555: 0.14461507652082153
Position 872: 0.10622215681929723
Position 1962: 0.09701697621630395
Position 1871: 0.09173382321759654
Position 4223: 0.06519089868716915
Position 3430: 0.057205162263722
Position 2389: 0.049150829192555374
Position 2759: 0.04414576880343842
Position 1718: 0.021662884439469024
Position 675: 0.0194650662505879
Position 946: 0.014617760971397595
Position 1333: 0.012461114660771117
Position 2863: 0.008669305675796326
Position 1125: 0.006930546880218215
Position 245: 0.006208148081697375
Position 974: 0.003391412146936056
Position 1343: 0.0029086026482063954
Position 644: 0.0006089018776152063
Position 925: 0.0005963057979099619
Position 595: 0.0005840081534072162
Position 1013: 0.0005189652647053113
Position 278: 0.00020787003703296017
Position 342: 9.649984265439331e-05
Position 545: 2.5685927641879485e-05
Position 362: 1.1304305726546893e-06
Position 286: 8.284420651638736e-07
