Gene = WBSCR22
index = 1557
Annotated 5SS: [  106   237  3164  3333  3528  7445  9079  9847 10102 10483 14127]
Annotated 3SS: [  198  3067  3249  3430  7347  9027  9760 10055 10423 14036 14263]
SMsplice 5SS: [  106   283  3164  3333  3528  9128 10102 12896 13949 14127]
SMsplice 3SS: [  198  3067  3249  3430  9027 10055 12801 13787 14036 14263]
top_k =  100
Partition function (log Z): 8.819067263872794

Sorted 5' Splice Sites (High to Low Probability):
Position 106: 0.9996481745108392
Position 14127: 0.9788105266148386
Position 12896: 0.938331592088795
Position 3333: 0.9128308198699311
Position 3164: 0.9117234020163788
Position 3528: 0.8624141388518908
Position 12249: 0.7333510395765066
Position 10102: 0.6927863018104511
Position 9128: 0.6644189480118017
Position 356: 0.47569238284623855
Position 9079: 0.33089717947173214
Position 13949: 0.32310530206833865
Position 10483: 0.157670182135135
Position 334: 0.13619908512321716
Position 433: 0.1267549643234425
Position 4229: 0.08574108817391683
Position 379: 0.06879550308513804
Position 237: 0.062522299016753
Position 9847: 0.05987463139903788
Position 3337: 0.03318484227770605
Position 3393: 0.03232679059963298
Position 9864: 0.02740488532706265
Position 528: 0.01641654685243679
Position 14154: 0.014686905949938944
Position 417: 0.012866316295289138
Position 524: 0.012285959213338513
Position 9892: 0.008910601581272505
Position 7445: 0.008418887923893476
Position 272: 0.007986365513876917
Position 2058: 0.005648277238160398
Position 9976: 0.0036432961894330785
Position 8317: 0.003593224286496746
Position 9702: 0.003430977286199868
Position 7195: 0.003327211907957932
Position 5471: 0.002997206090847582
Position 10337: 0.0027836197326858514
Position 6715: 0.0025252118848242792
Position 3896: 0.0024057910746302855
Position 10191: 0.0020468655220131616
Position 9358: 0.0019918230801757413
Position 3302: 0.0019317885960145663
Position 9259: 0.0017874573548486315
Position 9308: 0.001507273092957481
Position 1893: 0.0013560912541638291
Position 9982: 0.0004783910328345659
Position 14382: 0.0003489344992573118
Position 3198: 0.00033810003063690223
Position 6779: 0.0003005420725509251
Position 37: 0.0002919737706296454
Position 14497: 0.00013728631879251287
Position 52: 3.529780032211564e-05
Position 110: 2.0507834150783882e-05
Position 77: 3.4419908410823794e-06
Position 14: 5.489718631613474e-07
Position 39: 3.5378481156038363e-08
Position 63: 2.554916685627127e-09
Position 30: 2.682337188988741e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9027: 0.995764773964018
Position 14036: 0.9918098039665256
Position 3249: 0.9758265966080174
Position 14263: 0.9288564280324649
Position 3067: 0.920400949984285
Position 198: 0.918158827964595
Position 3430: 0.8559994730690352
Position 12076: 0.7333510395765062
Position 10055: 0.7003155724824535
Position 12801: 0.5190013225518625
Position 13787: 0.325232314395604
Position 12837: 0.2660279010691608
Position 12694: 0.1533023684677714
Position 9760: 0.09884809106512506
Position 10277: 0.09407257442807379
Position 4135: 0.08504203451949942
Position 10423: 0.05952442687501151
Position 14238: 0.04650494680680814
Position 14205: 0.011695007229940494
Position 9635: 0.005904128572845168
Position 7331: 0.005709606665999001
Position 14617: 0.0040113710846032494
Position 8056: 0.0035932242864967446
Position 7117: 0.003327211907957932
Position 5375: 0.002997206090847582
Position 14212: 0.0028402022982608787
Position 6531: 0.002825753957375203
Position 1779: 0.002813076318645129
Position 7347: 0.002709281257894474
Position 14427: 0.002577455519958999
Position 3089: 0.00240173817893983
Position 1755: 0.002384586240501396
Position 9285: 0.0019642548557980304
Position 8902: 0.0019110721264986663
Position 3730: 0.0017066259399940106
Position 425: 0.0012568254753921014
Position 14564: 0.0010790525257358538
Position 1927: 0.0009718208356899506
Position 9240: 0.00096258006520121
Position 14285: 0.0009043030249959695
Position 4098: 0.0006990536544174403
Position 3753: 0.0006618296590245647
Position 10149: 0.0006520688726308564
Position 1907: 0.0004257400784852685
Position 13435: 0.00042530267405985813
Position 1815: 0.00040914501900248554
Position 14268: 0.00026556485938410455
Position 13605: 0.00025069424245316473
Position 13243: 0.00017471543525021373
Position 13311: 0.00017468307510713857
Position 3357: 0.00012112440191267492
Position 474: 9.935225918242344e-05
Position 3803: 2.038072501625845e-05
Position 3647: 1.6954750595451903e-05
Position 214: 3.0886144321620126e-06
Position 317: 9.357576760442677e-07
Position 394: 2.676270570435352e-07
Position 217: 4.919204754311157e-08
Position 210: 2.6298321615024897e-08
Position 237: 2.3270503213654165e-08
Position 241: 5.3207489175524636e-09
Position 280: 2.1385457007992617e-09
Position 324: 8.055042913733337e-10
Position 287: 3.604502468273985e-10
